Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2024-11-29T04:28:30.000,2460643.6864583334,15,351,45,9,116.49424303743483,1704.200791449417,0.4274509847164154
NH3,maxima,1,N/A,0.0,94,349,-34,11,123.72082013315068,1688.832198986977,0.48137255758047104
NH3,maxima,2,2024-11-29T04:28:30.000,2460643.6864583334,57,347,3,13,141.177851769794,1878.6065629792095,0.5715951492657534
NH3,maxima,3,2024-11-29T04:37:01.814,2460643.6923821066,14,341,46,19,118.96382348817279,1771.0206499060469,0.4054719618586607
NH3,maxima,4,N/A,0.0,95,338,-35,22,128.91824472456716,1730.6580633125407,0.4705882430076599
NH3,maxima,5,N/A,0.0,84,337,-24,23,133.18272256742927,1703.6661121550637,0.6101960957050323
NH3,maxima,6,2024-11-29T04:38:58.800,2460643.6937361113,18,336,42,24,119.69104377631072,1652.5295450768306,0.47764707207679746
NH3,maxima,7,N/A,0.0,83,330,-23,30,132.99599122044944,1731.7809143580353,0.6320784503221513
NH3,maxima,8,2024-11-29T04:47:26.192,2460643.6996087073,56,328,4,32,141.97072857743078,1883.1256577190502,0.5136500952335504
NH3,maxima,9,2024-11-29T04:51:28.269,2460643.702410524,15,324,45,36,125.17899453290376,1725.2341693509459,0.3700603395700454
NH3,maxima,10,2024-11-29T05:20:52.800,2460643.722833333,56,308,4,52,146.63346667813207,1880.4306862511078,0.6049019843339919
NH3,maxima,11,N/A,0.0,88,300,-28,60,111.38716652772482,1781.0125676231266,0.3433635085821151
NH3,maxima,12,2024-11-29T05:36:03.600,2460643.7333750003,15,297,45,63,111.18655412551641,1664.7837013299159,0.4158431422710419
NH3,maxima,13,2024-11-29T05:36:03.600,2460643.7333750003,24,297,36,63,108.6955755077518,1657.5737757065626,0.34996079325675966
NH3,maxima,14,2024-11-29T05:42:24.000,2460643.737777778,56,294,4,66,136.04675657211808,1885.2619563347175,0.5611928304036459
NH3,maxima,15,2024-11-29T05:53:14.769,2460643.745309829,24,287,36,73,116.22044608889628,1655.5278870312507,0.34351433813571924
NH3,maxima,16,N/A,0.0,90,284,-30,76,119.43212224932877,1769.4684701210142,0.3155294227600098
NH3,maxima,17,2024-11-29T05:57:31.680,2460643.7482833336,13,284,47,76,109.75072026002965,1754.0674011686388,0.32909804940223697
NH3,maxima,18,2024-11-29T06:10:22.680,2460643.7572069443,25,278,35,82,116.12051764764975,1608.0636078840148,0.42000000476837157
