Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2024-11-28T04:08:16.755,2460642.6724161427,9,324,6,36,156.0477318170727,1876.2882050588391,0.45541991152853334
1,2024-11-28T04:53:06.692,2460642.70354968,14,297,1,63,147.06769493870218,2099.3140385936185,0.41576169431209564
2,2024-11-28T05:22:28.800,2460642.7239444447,10,278,5,82,146.20254238149406,1765.0925396846253,0.5911338692126068
3,2024-11-28T06:36:56.280,2460642.7756513893,9,234,6,126,148.8144107721635,1732.3059431524491,0.5518431550264359
4,2024-11-28T16:23:18.000,2460643.182847222,11,189,4,171,125.84430555295728,1793.6438048961134,0.602633909058215
5,2024-11-28T21:24:57.882,2460643.392336602,11,164,4,196,142.42803676538804,1798.3557182903778,0.6120530796401641
6,2024-11-29T01:41:18.300,2460643.5703506945,12,144,3,216,142.55732281843268,1890.7543989115106,0.5209804087877273
7,2024-11-29T05:20:52.800,2460643.722833333,11,123,4,237,146.1348831538569,1894.3055159963683,0.6049019843339921
8,2024-11-29T06:25:26.400,2460643.767666667,25,83,-10,277,109.30255985841204,1928.2048944915705,0.4460575865938308
9,2024-11-29T06:25:26.400,2460643.767666667,9,82,6,278,147.5683225721711,1784.2959870809962,0.5691281011764039
10,2024-11-29T07:31:21.907,2460643.8134479974,19,36,-4,324,126.27136465042344,1994.846779265858,0.5336069589437441
11,2024-11-29T07:32:24.429,2460643.814171627,9,35,6,325,135.59790595289684,1838.9463433573383,0.5649860203266144
12,2024-11-29T07:52:57.000,2460643.8284374997,11,9,4,351,126.30903397964745,1863.3804977560555,0.5715686529874802
13,2024-11-29T08:00:48.000,2460643.833888889,17,5,-2,355,125.23397611414835,2029.7848041110485,0.47843137383460993
