Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,N/A,0.0,58,278,2,82,126.01079077314932,1725.3904446248025,0.48235294222831726
NH3,maxima,1,N/A,0.0,80,277,-20,83,112.79953671913563,1642.4307507228614,0.4745098054409027
NH3,maxima,2,N/A,0.0,85,275,-25,85,110.2912814560538,1522.5822303020964,0.4666666686534881
NH3,maxima,3,N/A,0.0,82,269,-22,91,109.51596059250501,1607.7732095694762,0.5607843399047852
NH3,maxima,4,2024-11-18T03:17:18.000,2460632.637013889,57,267,3,93,131.80943176959786,1774.4035514356162,0.572549045085907
NH3,maxima,5,N/A,0.0,81,245,-21,115,110.25767513567104,1630.0227047008473,0.5908496876557668
NH3,maxima,6,2024-11-18T03:38:14.000,2460632.6515509263,56,244,4,116,149.54416245024788,1841.196803599074,0.6065359612305959
NH3,maxima,7,N/A,0.0,91,236,-31,124,113.71581681577179,1557.8741233804114,0.5393939533016898
NH3,maxima,8,2024-11-18T03:48:42.000,2460632.6588194445,55,232,5,128,145.6981651574605,1932.10926639663,0.5607843324542046
NH3,maxima,9,N/A,0.0,88,229,-28,131,114.51293523157577,1560.3513073019317,0.57450982183218
NH3,maxima,10,N/A,0.0,106,226,-46,134,128.91857691098548,1675.2142165732362,0.4072398245334625
NH3,maxima,11,N/A,0.0,102,213,-42,147,125.30383725087547,1637.5281376842945,0.4445012937421384
NH3,maxima,12,N/A,0.0,104,207,-44,153,126.53970764072342,1635.4128275165465,0.42076125039773826
NH3,maxima,13,2024-11-18T04:42:26.400,2460632.696138889,56,189,4,171,142.13298010287872,1807.761975777574,0.5931372791528701
NH3,maxima,14,N/A,0.0,104,188,-44,172,136.17872150651723,1650.382272555852,0.40114379674196243
NH3,maxima,15,2024-11-18T04:42:26.400,2460632.696138889,15,187,45,173,107.80162784767643,1612.738594369804,0.42810457944869984
NH3,maxima,16,N/A,0.0,92,176,-32,184,123.07036116075294,1605.667105866017,0.5125000216066837
NH3,maxima,17,2024-11-18T05:04:03.600,2460632.711152778,19,175,41,185,111.381875748671,1675.6836628803972,0.43006536364555364
NH3,maxima,18,2024-11-18T05:11:37.059,2460632.716401144,17,170,43,190,113.50608807120672,1712.4844522242236,0.42514417977894053
NH3,maxima,19,2024-11-18T05:15:51.647,2460632.719347767,58,168,2,192,127.14080555924531,1810.4439351794927,0.571164957448548
NH3,maxima,20,2024-11-18T05:25:42.000,2460632.7261805553,18,164,42,196,111.80766820004933,1717.5908258428883,0.4232843182981014
NH3,maxima,21,2024-11-18T05:40:42.360,2460632.736601389,17,153,43,207,115.76664178376559,1747.7719483541857,0.4141960835456848
NH3,maxima,22,N/A,0.0,93,152,-33,208,121.9436882945395,1634.3909205554548,0.5022809310835236
NH3,maxima,23,2024-11-18T05:58:47.208,2460632.7491574944,11,141,49,219,108.6674951775735,1767.376509213073,0.38897521934419305
NH3,maxima,24,2024-11-18T05:58:47.208,2460632.7491574944,20,141,40,219,108.06884571597612,1682.3193712932286,0.4156122876788085
NH3,maxima,25,2024-11-18T05:59:48.692,2460632.749869124,55,140,5,220,143.0043411144286,1850.4229805018754,0.5428356178677999
NH3,maxima,26,N/A,0.0,95,139,-35,221,120.92484169285221,1619.2007288806867,0.45905421761905446
NH3,maxima,27,N/A,0.0,106,137,-46,223,122.21057700924896,1688.5347977733318,0.38250981092453007
NH3,maxima,28,N/A,0.0,98,130,-38,230,122.28661505038396,1637.0463533424404,0.4433592338606996
NH3,maxima,29,N/A,0.0,99,125,-39,235,122.84335696074126,1642.0170704600919,0.4490196108818054
NH3,maxima,30,N/A,0.0,100,120,-40,240,123.35314031216839,1696.6232948957593,0.4410611338475171
NH3,maxima,31,N/A,0.0,93,116,-33,244,124.05932179498107,1741.2178397390223,0.47465779871310826
NH3,maxima,32,2024-11-18T06:41:38.769,2460632.77892094,55,115,5,245,135.43636291452418,1826.7911201077056,0.5480392374671422
NH3,maxima,33,2024-11-18T06:43:49.200,2460632.7804305553,21,113,39,247,106.39186348526859,1625.0052695008433,0.4446274542808533
NH3,maxima,34,N/A,0.0,95,104,-35,256,115.30426542024401,1685.2707069163987,0.4372549057006836
NH3,maxima,35,N/A,0.0,106,91,-46,269,125.51287390853405,1692.9403869124376,0.38727340664503707
NH3,maxima,36,N/A,0.0,93,89,-33,271,126.00189068193336,1714.0343798646625,0.47335641874986534
NH3,maxima,37,2024-11-18T07:31:55.200,2460632.813833333,8,87,52,273,117.7725767011642,1866.4592129758564,0.3302745199203491
NH3,maxima,38,N/A,0.0,76,87,-16,273,114.29957074089465,1859.03022556061,0.43647059202194216
NH3,maxima,39,2024-11-18T07:38:11.880,2460632.818193055,16,83,44,277,121.07465176775504,1761.2972390179364,0.4214117693901062
NH3,maxima,40,2024-11-18T07:42:23.000,2460632.821099537,8,79,52,281,120.40694940794897,1848.521960828158,0.33398693799972534
NH3,maxima,41,N/A,0.0,96,77,-36,283,129.74111669433162,1751.4298666411985,0.41779789328575134
NH3,maxima,42,N/A,0.0,77,77,-17,283,111.78303259733805,1853.36662535639,0.4577677249908447
NH3,maxima,43,2024-11-18T07:45:27.529,2460632.823235294,55,76,5,284,178.09319763843877,1954.125431853089,0.5833910230328055
NH3,maxima,44,N/A,0.0,77,65,-17,295,111.60429533528733,1858.172767330392,0.46622104197740555
NH3,maxima,45,2024-11-18T08:13:46.000,2460632.842893518,60,44,0,316,137.0441917718314,1971.6169945438724,0.5189542770385742
NH3,maxima,46,N/A,0.0,95,39,-35,321,131.39581994495336,1651.6269941390863,0.452549022436142
NH3,maxima,47,N/A,0.0,101,37,-41,323,124.35340037974952,1567.2761814747646,0.42864450553189154
NH3,maxima,48,N/A,0.0,105,31,-45,329,123.66643976700422,1438.3755986610045,0.42549020051956177
NH3,maxima,49,N/A,0.0,100,27,-40,333,123.47356893326139,1521.367817183811,0.42837370669140534
NH3,maxima,50,2024-11-18T08:34:42.000,2460632.8574305554,56,20,4,340,133.64483132258138,1658.3610498268417,0.540784341096878
NH3,maxima,51,N/A,0.0,84,14,-24,346,131.4752282192104,1570.5101198962318,0.5843137502670288
NH3,maxima,52,2024-11-18T08:34:42.000,2460632.8574305554,26,12,34,348,109.42014673775611,1411.0014244491697,0.5098039507865906
NH3,maxima,53,N/A,0.0,93,12,-33,348,143.18281485514132,1586.4259648424743,0.4431372582912445
NH3,minima,0,N/A,0.0,20,279,40,81,39.815249480039235,1608.0034443171935,0.3960784375667572
NH3,minima,1,N/A,0.0,96,279,-36,81,83.45371966381809,1531.1645556169085,0.38823530077934265
NH3,minima,2,N/A,0.0,87,278,-27,82,82.75356934453363,1567.8569724356362,0.3960784375667572
NH3,minima,3,N/A,0.0,73,277,-13,83,80.87557152610673,1767.7842465473109,0.43921568989753723
NH3,minima,4,N/A,0.0,43,276,17,84,47.565437725622076,1761.2387794842937,0.4588235318660736
NH3,minima,5,N/A,0.0,103,272,-43,88,88.71040478651705,1521.0898784688961,0.3764705955982208
NH3,minima,6,2024-11-18T03:17:18.000,2460632.637013889,33,271,27,89,42.54964864561023,1541.3684721736504,0.5372549295425415
NH3,minima,7,2024-11-18T03:17:18.000,2460632.637013889,17,271,43,89,53.0302622354741,1621.4981117826183,0.43529412150382996
NH3,minima,8,2024-11-18T03:17:18.000,2460632.637013889,11,269,49,91,57.21480253425721,1794.4115277337319,0.37254902720451355
NH3,minima,9,2024-11-18T03:24:45.857,2460632.642197421,41,262,19,98,55.95893055247631,1869.826336447655,0.5050420356648309
NH3,minima,10,N/A,0.0,101,260,-41,100,68.7200928682716,1509.089125756611,0.42892157286405563
NH3,minima,11,N/A,0.0,85,257,-25,103,87.27468852776724,1557.4514716672195,0.5705882608890533
NH3,minima,12,2024-11-18T03:27:45.000,2460632.6442708336,36,254,24,106,55.31865197515663,1651.2287707893456,0.594117671251297
NH3,minima,13,N/A,0.0,76,247,-16,113,91.04225679105919,1793.5323003195908,0.5178039419651032
NH3,minima,14,2024-11-18T03:38:14.000,2460632.6515509263,73,240,-13,120,91.49266764440758,1887.5102869905666,0.535361747289526
NH3,minima,15,2024-11-18T03:38:14.000,2460632.6515509263,43,240,17,120,60.58358694768448,1813.674799677606,0.5250845335680863
NH3,minima,16,2024-11-18T03:46:51.177,2460632.657536765,14,235,46,125,92.27926487213759,1693.3371771309444,0.4286043950740029
NH3,minima,17,N/A,0.0,75,233,-15,127,91.53457596495502,1850.7427415055022,0.49803923070430756
NH3,minima,18,2024-11-18T03:56:10.286,2460632.6640079366,15,223,45,137,94.01032272368,1724.8474735502828,0.4271708726882935
NH3,minima,19,2024-11-18T03:59:09.600,2460632.6660833335,13,217,47,143,96.94478303829841,1721.9105913288724,0.426666671037674
NH3,minima,20,2024-11-18T03:59:09.600,2460632.6660833335,45,216,15,144,64.45900507079301,1812.116288730991,0.5349019765853882
NH3,minima,21,2024-11-18T04:13:19.765,2460632.675923203,8,205,52,155,95.84932863041841,1679.5342299586173,0.3702422222670387
NH3,minima,22,2024-11-18T04:20:48.000,2460632.6811111113,25,203,35,157,93.72402240520938,1562.9481593038402,0.5114846120075304
NH3,minima,23,2024-11-18T04:20:48.000,2460632.6811111113,18,201,42,159,91.5713559740001,1604.9235579960953,0.4454248454421758
NH3,minima,24,2024-11-18T04:20:48.000,2460632.6811111113,74,200,-14,160,98.38108121914922,1950.602058332862,0.48986928785840667
NH3,minima,25,2024-11-18T04:29:37.846,2460632.6872435897,14,195,46,165,92.72167575774631,1611.7551423333691,0.4334087520837784
NH3,minima,26,2024-11-18T04:34:52.941,2460632.690890523,44,192,16,168,71.88218199770428,1904.893491339406,0.5074971405898824
NH3,minima,27,N/A,0.0,77,187,-17,173,98.64861013082819,1849.3429996960822,0.459068630511562
NH3,minima,28,2024-11-18T04:42:26.400,2460632.696138889,43,187,17,173,71.32085478865834,1864.1027769134616,0.4992647233108679
NH3,minima,29,2024-11-18T04:48:55.560,2460632.7006430556,7,184,53,176,98.28492171248419,1734.1205731313662,0.3338823628425598
NH3,minima,30,2024-11-18T04:51:10.269,2460632.70220219,43,182,17,178,71.51451530265,1848.5350919458065,0.4482654631137848
NH3,minima,31,2024-11-18T04:56:25.765,2460632.7058537584,8,179,52,181,100.56286414961657,1752.1825731729489,0.3506343802985023
NH3,minima,32,2024-11-18T05:10:29.040,2460632.715613889,10,171,50,189,102.7914616093538,1763.074479983479,0.38219608545303346
NH3,minima,33,2024-11-18T05:25:42.000,2460632.7261805553,44,160,16,200,72.45642257977507,1869.7018001210445,0.5322929371376427
NH3,minima,34,N/A,0.0,78,160,-18,200,90.54162514435295,1693.9791715866904,0.6192877353454123
NH3,minima,35,N/A,0.0,81,146,-21,214,99.22004184497092,1712.1793608006408,0.5563137435913086
NH3,minima,36,2024-11-18T05:54:43.412,2460632.746335784,44,145,16,215,72.24084556602425,1843.7062840239835,0.5201845642398385
NH3,minima,37,2024-11-18T05:55:47.308,2460632.74707532,15,144,45,216,98.89406127134966,1747.5277140279388,0.43959276378154755
NH3,minima,38,2024-11-18T05:56:48.792,2460632.7477869494,72,143,-12,217,92.82935084469239,1768.8758620897531,0.5721790813050179
NH3,minima,39,2024-11-18T06:08:15.600,2460632.755736111,71,137,-11,223,89.14045968178382,1783.7803220521603,0.504313743710518
NH3,minima,40,2024-11-18T06:17:43.811,2460632.7623126307,17,130,43,230,95.1056254063647,1704.925314473358,0.4477987452498022
NH3,minima,41,2024-11-18T06:21:47.647,2460632.7651348044,72,127,-12,233,89.12268830666045,1767.443395116898,0.5081891820711248
NH3,minima,42,2024-11-18T06:22:54.120,2460632.7659041667,46,126,14,234,66.82346390421982,1722.272120460549,0.5632157069444657
NH3,minima,43,2024-11-18T06:50:06.000,2460632.7847916665,74,110,-14,250,92.07943197172685,1774.7304701349085,0.5168627613782882
NH3,minima,44,N/A,0.0,108,107,-48,253,99.83644881764252,1779.0999325293885,0.3534025462234721
NH3,minima,45,2024-11-18T06:59:33.849,2460632.791363993,44,105,16,255,68.11516142455207,1770.0776446194593,0.5391047214562038
NH3,minima,46,N/A,0.0,102,104,-42,256,100.21808272669871,1683.3085204786637,0.4313725580771764
NH3,minima,47,2024-11-18T07:01:32.151,2460632.7927332283,14,103,46,257,85.54292248109495,1750.806412286588,0.4145764016880179
NH3,minima,48,N/A,0.0,82,102,-22,258,93.53220793794927,1703.3571021235582,0.6167420991338216
NH3,minima,49,2024-11-18T07:02:33.577,2460632.793444177,70,102,-10,258,94.49607184724704,1818.0280444525906,0.551357487646433
NH3,minima,50,2024-11-18T07:03:37.412,2460632.7941830065,36,101,24,259,72.10558726866165,1654.9524783032414,0.5833910230328055
NH3,minima,51,2024-11-18T07:19:27.231,2460632.805176282,44,93,16,267,68.9436660139075,1815.2325112003564,0.5304675904604105
NH3,minima,52,N/A,0.0,83,83,-23,277,101.24030258570244,1722.7086520011017,0.6338039404153825
NH3,minima,53,N/A,0.0,83,69,-23,291,93.98424046553455,1676.2810381248794,0.6392157077789307
NH3,minima,54,2024-11-18T07:52:50.400,2460632.828361111,37,66,23,294,64.91051190019152,1671.2802201951824,0.6000000238418579
NH3,minima,55,N/A,0.0,110,62,-50,298,91.404422720113,1687.3642830533142,0.36154950610021264
NH3,minima,56,2024-11-18T08:03:18.000,2460632.835625,68,57,-8,303,100.41324285550058,1960.4645504439322,0.6058823764324188
NH3,minima,57,N/A,0.0,109,55,-49,305,84.72380924912359,1688.2854604754903,0.375490203499794
NH3,minima,58,2024-11-18T08:03:18.000,2460632.835625,39,54,21,306,61.654298592287674,1740.640137815116,0.5862745344638824
NH3,minima,59,2024-11-18T08:03:18.000,2460632.835625,18,54,42,306,78.97679574775435,1616.8034131486006,0.48137255012989044
NH3,minima,60,2024-11-18T08:03:18.000,2460632.835625,9,54,51,306,76.2904596339558,1729.9072326375485,0.3745098114013672
NH3,minima,61,N/A,0.0,82,54,-22,306,91.5692503666614,1688.054828549834,0.6450980603694916
NH3,minima,62,N/A,0.0,81,42,-21,318,99.90400133135942,1745.1953424841552,0.6183006763458252
NH3,minima,63,2024-11-18T08:24:15.000,2460632.850173611,71,31,-11,329,80.06495778022826,1849.1903094057361,0.545098066329956
