Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2022-10-13T03:45:30.000,2459865.656597222,9,212,6,148,101.17771182354348,1757.5499326197314,0.7176470756530762
1,2022-10-13T03:45:30.000,2459865.656597222,20,205,-5,155,105.41237523503621,1900.5029669570315,0.6666666865348816
2,2022-10-13T03:45:30.000,2459865.656597222,10,204,5,156,111.21337488403067,1761.9005401967042,0.7490196228027344
3,2022-10-13T03:45:30.000,2459865.656597222,15,194,0,166,114.23487009676762,1744.8863524925484,0.7607843279838562
4,2022-10-13T03:45:30.000,2459865.656597222,16,189,-1,171,109.01149452967661,1750.8861422724976,0.7686274647712708
5,2022-10-13T03:45:30.000,2459865.656597222,16,183,-1,177,112.73971818218035,1769.7056055510004,0.7607843279838562
6,2022-10-13T03:45:30.000,2459865.656597222,15,177,0,183,118.05147530816474,1697.285480775307,0.7960784435272217
7,2022-10-13T03:45:30.000,2459865.656597222,19,161,-4,199,113.55915703898725,1713.2659238140247,0.6666666865348816
8,2022-10-13T03:45:30.000,2459865.656597222,9,160,6,200,99.11668364952286,1649.8794589440163,0.7333333492279053
9,N/A,0.0,8,130,7,230,108.56572543628992,1704.3120913951939,0.7058823704719543
10,2022-10-09T04:01:30.000,2459861.667708333,17,124,-2,236,111.05310114415532,1661.0326739862421,0.8313725590705872
11,2022-10-09T04:01:30.000,2459861.667708333,17,117,-2,243,111.52716802355991,1700.0756171502555,0.8588235378265381
12,2022-10-09T04:01:30.000,2459861.667708333,14,107,1,253,137.87154566240554,1675.9444725166318,0.8980392217636108
13,2022-10-09T04:01:30.000,2459861.667708333,22,105,-7,255,110.5550069395895,1838.0700609968358,0.8470588326454163
14,2022-10-09T04:01:30.000,2459861.667708333,8,104,7,256,125.41803839040472,1740.1554698192576,0.8549019694328308
15,2022-10-09T04:01:30.000,2459861.667708333,11,90,4,270,136.55565626110578,1748.11102962887,0.7568627595901489
16,2022-10-09T04:43:00.000,2459861.6965277777,15,71,0,289,102.46203841189438,1703.1195136247422,0.6176470816135406
17,2022-10-09T05:24:30.000,2459861.7253472223,10,51,5,309,117.12989567006517,1784.2345855453302,0.6941176652908325
18,2022-10-09T05:24:30.000,2459861.7253472223,20,48,-5,312,104.89329150482797,1747.6611563376318,0.7686274647712708
19,2022-10-09T05:24:30.000,2459861.7253472223,10,46,5,314,126.80745997654675,1811.771121742345,0.6980392336845398
20,2022-10-09T05:24:30.000,2459861.7253472223,8,28,7,332,104.65817980376882,1762.9486556671318,0.772549033164978
21,2022-10-09T05:24:30.000,2459861.7253472223,19,26,-4,334,101.16392029574226,1733.0387393364704,0.7686274647712708
