Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2024-11-05T04:57:03.000,2460619.7062847223,15,351,0,9,127.46024860989431,1813.4265000194073,0.42352941632270813
NH3,maxima,1,2024-11-05T05:10:01.680,2460619.7152972226,7,335,8,25,151.36323408807357,1940.5486550534042,0.3405490291118622
NH3,maxima,2,2024-11-05T05:22:09.375,2460619.7237196183,12,318,3,42,138.0767879008938,1954.0774096186644,0.4229166712611914
NH3,maxima,3,2024-11-05T06:14:18.000,2460619.7599305557,8,283,7,77,153.8847906195961,1922.3196042718314,0.43382353335618973
NH3,maxima,4,2024-11-05T06:45:12.000,2460619.781388889,12,264,3,96,119.77114901228906,1729.2112876821166,0.5492647308856249
NH3,maxima,5,2024-11-05T07:31:36.000,2460619.813611111,11,233,4,127,139.76548073690512,1761.9496799079723,0.5843137502670288
NH3,maxima,6,2024-11-05T08:02:31.500,2460619.8350868057,13,213,2,147,137.93882280506904,1863.4565227362004,0.5666666850447655
NH3,maxima,7,2024-11-05T08:36:10.588,2460619.858455882,10,192,5,168,135.88515341739583,1753.4297644401204,0.6147635754416971
NH3,maxima,8,2024-11-05T09:04:21.000,2460619.8780208332,10,164,5,196,149.17938114360743,1750.230906703635,0.6176470816135406
NH3,maxima,9,2024-11-05T09:19:48.000,2460619.88875,11,144,4,216,149.89063203983983,1632.8030360235578,0.6549019813537598
NH3,minima,0,2024-11-05T05:12:30.000,2460619.717013889,24,323,-9,37,95.56717342905188,1836.5727567904344,0.6209150552749634
NH3,minima,1,2024-11-05T05:58:51.000,2460619.749201389,24,293,-9,67,91.26977910915164,1851.3830218308508,0.5029411911964417
NH3,minima,2,2024-11-05T06:31:04.457,2460619.7715793652,22,269,-7,91,77.83154109807901,1728.8607278042755,0.5518207473414284
NH3,minima,3,2024-11-05T07:03:24.176,2460619.7940298202,24,249,-9,111,82.44625512449016,1765.5178888712935,0.5777393561952255
NH3,minima,4,2024-11-05T07:37:24.000,2460619.8176388894,24,228,-9,132,97.23354223329787,1830.5723721276845,0.5631610471190828
NH3,minima,5,2024-11-05T08:18:00.000,2460619.845833333,25,208,-10,152,101.91474342369305,1901.1191021202048,0.5695781581329576
NH3,minima,6,2024-11-05T08:48:54.000,2460619.8672916666,23,184,-8,176,103.93721596752242,1878.4425020166775,0.6209150552749634
PCloud,maxima,0,2024-11-05T04:57:03.000,2460619.7062847223,20,343,-5,17,114.82359258275405,1958.53927984844,0.49215687811374664
PCloud,maxima,1,2024-11-05T05:10:01.680,2460619.7152972226,19,335,-4,25,121.1764964805321,1958.6510257327582,0.5033725702762604
PCloud,maxima,2,2024-11-05T05:12:30.000,2460619.717013889,7,332,8,28,141.11916944345265,2006.818374596058,0.34248366951942444
PCloud,maxima,3,2024-11-05T05:12:30.000,2460619.717013889,16,330,-1,30,124.09875651629186,1955.1755378836308,0.5111111303170522
PCloud,maxima,4,2024-11-05T05:12:30.000,2460619.717013889,13,321,2,39,134.48747817288975,1972.2179461368046,0.4335361770514784
PCloud,maxima,5,2024-11-05T05:27:57.000,2460619.7277430557,20,309,-5,51,117.05624923083545,1953.1805295025035,0.49803923815488815
PCloud,maxima,6,2024-11-05T06:14:18.000,2460619.7599305557,7,281,8,79,148.47512726056024,1953.1615633604276,0.40710784867405897
PCloud,maxima,7,2024-11-05T07:31:36.000,2460619.813611111,8,234,7,126,136.02148604238698,1811.908984210998,0.5450980588793755
PCloud,maxima,8,2024-11-05T08:02:31.500,2460619.8350868057,5,216,10,144,108.33099492933408,1906.957642583001,0.5490196272730827
PCloud,maxima,9,2024-11-05T08:48:54.000,2460619.8672916666,16,185,-1,175,116.83800013151684,1941.5822814915136,0.6039215922355652
PCloud,maxima,10,2024-11-05T09:04:21.000,2460619.8780208332,19,170,-4,190,120.83837158293032,1920.3169625478772,0.6060606295412236
PCloud,maxima,11,2024-11-05T09:19:48.000,2460619.88875,25,146,-10,214,116.64645644495371,1799.5110477837477,0.5960784554481506
PCloud,minima,0,2024-11-05T04:53:57.600,2460619.704138889,6,355,9,5,92.42039591418252,1562.8268462033136,0.4941176652908325
PCloud,minima,1,2024-11-05T04:57:03.000,2460619.7062847223,7,348,8,12,93.02655851178368,1556.110676841005,0.5568627715110779
PCloud,minima,2,2024-11-05T05:12:30.000,2460619.717013889,22,322,-7,38,100.97862992996369,1783.6388215455643,0.6316526819552694
PCloud,minima,3,2024-11-05T05:30:40.588,2460619.729636438,7,305,8,55,89.71416090101847,1646.2678257835732,0.5745098213939106
PCloud,minima,4,2024-11-05T05:58:51.000,2460619.749201389,9,294,6,66,129.36332261179206,1668.3788670791428,0.5519608035683632
PCloud,minima,5,2024-11-05T05:58:51.000,2460619.749201389,19,293,-4,67,100.80594870296054,1756.6058667259704,0.5676470845937729
PCloud,minima,6,2024-11-05T06:32:28.588,2460619.772553105,8,268,7,92,99.83540794620933,1691.211093299495,0.6087658826042625
PCloud,minima,7,2024-11-05T06:35:32.625,2460619.7746831602,19,266,-4,94,84.42170110164547,1671.2022519443224,0.6050245333462955
PCloud,minima,8,2024-11-05T06:57:56.647,2460619.790238971,17,259,-2,101,97.87897261724859,1674.76668929513,0.6070357789011562
PCloud,minima,9,2024-11-05T07:00:40.500,2460619.7921354165,17,251,-2,109,102.67433077419959,1667.8025267226185,0.6039215922355652
PCloud,minima,10,2024-11-05T07:16:08.000,2460619.8028703704,8,246,7,114,96.69591440440193,1532.869774396461,0.6950980573892594
PCloud,minima,11,2024-11-05T07:28:52.235,2460619.811715686,19,240,-4,120,105.95148976166435,1722.711330972244,0.6494809897506938
PCloud,minima,12,2024-11-05T07:56:43.687,2460619.831061198,7,224,8,136,118.38648503845718,1714.4187117926845,0.7126559840910361
PCloud,minima,13,2024-11-05T08:33:27.000,2460619.8565625,8,196,7,164,119.92449611298004,1633.0513948913754,0.686274528503418
PCloud,minima,14,2024-11-05T08:54:16.435,2460619.8710235506,8,171,7,189,122.2065634770767,1606.4028558705027,0.7384484384370887
PCloud,minima,15,2024-11-05T09:06:16.875,2460619.879361979,19,155,-4,205,116.36640501750904,1717.5486088827986,0.630637276917696
PCloud,minima,16,2024-11-05T09:19:48.000,2460619.88875,7,139,8,221,132.30010426251994,1498.1468612123617,0.7215686440467834
RGB,maxima,0,2024-11-05T04:57:03.000,2460619.7062847223,9,344,6,16,120.97047072192669,1599.3728808399587,0.5980392396450043
RGB,maxima,1,2024-11-05T05:12:30.000,2460619.717013889,8,324,7,36,104.58622286348437,1808.1799590714743,0.5633987188339233
RGB,maxima,2,2024-11-05T05:12:30.000,2460619.717013889,23,323,-8,37,97.94055036717123,1807.7252478539779,0.6379085183143616
RGB,maxima,3,2024-11-05T05:27:57.000,2460619.7277430557,7,309,8,51,81.50814447329611,1677.0389304610915,0.6039215847849846
RGB,maxima,4,2024-11-05T05:58:51.000,2460619.749201389,20,292,-5,68,97.5111473772943,1758.971056878029,0.5794117897748947
RGB,maxima,5,2024-11-05T05:58:51.000,2460619.749201389,11,290,4,70,130.7583440642782,1705.519033725962,0.5892157107591629
RGB,maxima,6,2024-11-05T06:23:57.375,2460619.766636285,20,280,-5,80,87.88125804536325,1725.1048228196207,0.5935049215331674
RGB,maxima,7,2024-11-05T06:35:32.625,2460619.7746831602,8,266,7,94,101.20608326647032,1701.815598493309,0.6188725717365742
RGB,maxima,8,2024-11-05T06:57:56.647,2460619.790238971,18,259,-3,101,93.49578455161824,1690.0013205270045,0.6208766085260055
RGB,maxima,9,2024-11-05T07:25:48.000,2460619.8095833333,8,242,7,118,116.47078216101775,1603.3795409182826,0.7120098210871221
RGB,maxima,10,2024-11-05T07:27:22.909,2460619.8106818185,19,241,-4,119,103.92929987434583,1741.195728634288,0.6513369191776622
RGB,maxima,11,2024-11-05T07:47:04.000,2460619.824351852,19,225,-4,135,112.96372562156606,1799.8949997626837,0.6818776148738283
RGB,maxima,12,2024-11-05T07:56:43.687,2460619.831061198,7,224,8,136,118.38648503845718,1714.4187117926845,0.7126559840910361
RGB,maxima,13,2024-11-05T08:02:31.500,2460619.8350868057,21,214,-6,146,119.9557127693418,1894.9628820110004,0.6343137472867966
RGB,maxima,14,2024-11-05T08:18:00.000,2460619.845833333,19,208,-4,152,118.17968064916074,1868.4820663058417,0.6421865911194773
RGB,maxima,15,2024-11-05T08:33:27.000,2460619.8565625,8,201,7,159,108.31775011808713,1693.0695454580953,0.7500000149011612
RGB,maxima,16,2024-11-05T08:34:46.457,2460619.8574821427,18,193,-3,167,120.81753524335979,1821.9057410721146,0.6328291535377502
RGB,maxima,17,2024-11-05T08:48:54.000,2460619.8672916666,19,180,-4,180,110.89283026937748,1864.537296498437,0.7032679915428162
RGB,maxima,18,2024-11-05T08:51:22.320,2460619.8690083334,9,173,6,187,118.40929063518058,1633.5757704702892,0.7480784463882447
RGB,maxima,19,2024-11-05T09:04:21.000,2460619.8780208332,18,162,-3,198,116.55307215983704,1742.8272921834987,0.658823549747467
RGB,maxima,20,2024-11-05T09:19:48.000,2460619.88875,19,147,-4,213,131.10848139381642,1762.885816766986,0.6705882549285889
RGB,maxima,21,2024-11-05T09:19:48.000,2460619.88875,18,143,-3,217,132.04616451561682,1739.0057693959316,0.6705882549285889
RGB,maxima,22,2024-11-05T09:19:48.000,2460619.88875,7,140,8,220,126.37336097157296,1550.2639837067395,0.7254902124404907
RGB,minima,0,2024-11-05T04:55:07.125,2460619.704943577,14,354,1,6,122.02728533890802,1774.9692934738591,0.4223039261996746
RGB,minima,1,2024-11-05T04:57:03.000,2460619.7062847223,19,339,-4,21,124.2000776036789,1944.928592056513,0.48067228283200947
RGB,minima,2,2024-11-05T05:07:07.565,2460619.713282005,6,337,9,23,140.7011476354685,1899.1107921518073,0.3127024834570678
RGB,minima,3,2024-11-05T05:12:30.000,2460619.717013889,4,325,11,35,97.75329795180481,1869.1969449278506,0.37124183773994446
RGB,minima,4,2024-11-05T05:12:30.000,2460619.717013889,13,319,2,41,137.95249196031688,1971.4906019231119,0.4221378920539733
RGB,minima,5,2024-11-05T05:27:57.000,2460619.7277430557,21,313,-6,47,120.88415816201248,1935.9036353789702,0.4784313812851906
RGB,minima,6,2024-11-05T05:43:24.000,2460619.7384722224,13,301,2,59,127.91975391623959,1810.919481944387,0.4880570579658855
RGB,minima,7,2024-11-05T06:14:18.000,2460619.7599305557,16,283,-1,77,121.28302370297979,1816.1221960810262,0.49950982909649605
RGB,minima,8,2024-11-05T06:23:57.375,2460619.766636285,6,280,9,80,139.09792055347174,1905.5001321375394,0.4040441233664751
RGB,minima,9,2024-11-05T06:45:12.000,2460619.781388889,4,264,11,96,90.74589731527585,1725.620592539004,0.47156863752752537
RGB,minima,10,2024-11-05T06:56:27.273,2460619.789204546,23,260,-8,100,88.70094782625956,1796.1220668660717,0.5044563439759341
RGB,minima,11,2024-11-05T06:57:56.647,2460619.790238971,11,259,4,101,117.45821809149392,1750.4781764253753,0.5219146705725615
RGB,minima,12,2024-11-05T07:16:08.000,2460619.8028703704,13,244,2,116,116.87327880974503,1704.7959971972707,0.5393382580950856
RGB,minima,13,2024-11-05T07:31:36.000,2460619.813611111,4,235,11,125,108.40569662515857,1786.2199313964336,0.4117647111415863
RGB,minima,14,2024-11-05T07:31:36.000,2460619.813611111,23,234,-8,126,102.3706695356482,1827.2009236794092,0.5343137457966805
RGB,minima,15,2024-11-05T07:56:43.687,2460619.831061198,10,224,5,136,129.4268989067806,1804.505052683481,0.5208556390169895
RGB,minima,16,2024-11-05T08:18:00.000,2460619.845833333,12,207,3,153,127.65870327290182,1832.027055686084,0.5197861140424554
RGB,minima,17,2024-11-05T08:51:22.320,2460619.8690083334,15,173,0,187,132.25153137761328,1860.433545975804,0.5452549290657044
RGB,minima,18,2024-11-05T09:04:21.000,2460619.8780208332,5,163,10,197,117.90142360712309,1765.599617596387,0.5411764979362488
RGB,minima,19,2024-11-05T09:04:21.000,2460619.8780208332,6,157,9,203,119.99731592887426,1824.359115946536,0.5392157137393951
