Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2025-01-29T01:44:52.000,2460704.5728240744,17,354,-2,6,117.14010781107237,1972.6230700737785,0.4901960790157318
1,2025-01-29T01:55:33.000,2460704.5802430557,13,338,2,22,121.23165193851496,1907.1202540408592,0.5147575022358643
2,2025-01-29T02:06:08.400,2460704.587597222,16,323,-1,37,127.5873561166186,1955.2579681941988,0.5166866955708485
3,2025-01-29T02:27:14.400,2460704.60225,15,314,0,46,132.39512058552526,1973.0926341149502,0.4897058941423893
4,2025-01-29T02:48:19.200,2460704.616888889,7,295,8,65,154.2197430452645,2050.809231594795,0.3471839890835133
5,2025-01-29T03:22:19.125,2460704.640499132,19,278,-4,82,119.04180419591124,2000.504295458582,0.5137255005538464
6,2025-01-29T03:55:56.400,2460704.663847222,20,261,-5,99,128.59740129472866,2105.0416510659647,0.48911140700604055
7,2025-01-29T04:08:43.021,2460704.672720154,7,251,8,109,143.19765176190054,2007.2807888573398,0.37463496783946426
8,2025-01-29T04:42:10.800,2460704.6959583336,25,229,-10,131,104.12485487450873,1906.951545795325,0.4611597853772184
9,2025-01-29T05:18:46.200,2460704.7213680553,6,208,9,152,106.89735315104734,1936.8709147576146,0.4581176549196243
10,2025-01-29T05:25:18.000,2460704.725902778,16,202,-1,158,131.47340096349959,2021.804806601979,0.4682352960109711
11,2025-01-29T05:36:24.000,2460704.7336111115,21,194,-6,166,115.18242759926899,1983.4667793377932,0.5140196271240711
12,2025-01-29T06:02:33.000,2460704.7517708335,8,180,7,180,130.86220852104464,2027.402963561291,0.3160784423351288
13,2025-01-29T06:14:46.000,2460704.7602546294,24,167,-9,193,110.56514417934154,1999.5153209492894,0.384440234591884
14,2025-01-29T06:28:42.000,2460704.7699305555,24,146,-9,214,126.56747661997103,1991.4992113644428,0.40784314274787903
15,2025-01-29T06:49:36.000,2460704.7844444443,24,139,-9,221,129.12561726583218,1988.7001485975973,0.40285205570134247
16,2025-01-29T06:49:36.000,2460704.7844444443,24,129,-9,231,128.87790272607162,1983.735006933408,0.3843137323856354
17,N/A,0.0,21,54,-6,306,109.78856403609863,1885.2196897911874,0.4274509847164154
18,2025-01-29T00:52:03.000,2460704.5361458333,17,13,-2,347,116.63958429048438,1989.0238557241046,0.46666668355464935
19,2025-01-29T00:52:03.000,2460704.5361458333,15,8,0,352,119.2913270548043,1997.5758451611723,0.4784313887357712
