label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460236.713020833,2023-10-19T05:06:45.000,1145.0,0.9784585825593536,2.699563318777292,65.55021834061137,2.685788874746084,65.77736823801064,1670.9538144985584,1519.5028526904005,1749.8961623985927,114.76621605642646,84.77638461476408,150.02264087284877
2,2460234.0498842592,2023-10-16T13:11:50.000,12.0,0.6331698053757312,-2.5,133.66666666666666,-2.500499369780382,133.6675813607802,1740.6625294052944,1729.6730954177194,1748.4694017016984,128.23806038831464,119.57236754365034,138.1778597497606
3,2460234.0498842592,2023-10-16T13:11:50.000,1.0,0,1.0,137.0,1.0,137.0,1743.9628799366435,1743.9628799366435,1743.9628799366435,139.8871398996132,139.8871398996132,139.8871398996132
4,2460234.0498842592,2023-10-16T13:11:50.000,11.0,0.7378924452959873,6.636363636363637,137.63636363636363,6.637154683839492,137.63516177363294,1740.3719498262499,1728.869176376853,1749.8301759194815,128.05104076054533,116.60800642263791,138.74256934407512
5,2460234.0498842592,2023-10-16T13:11:50.000,1.0,0,-1.0,138.0,-1.0,138.0,1747.391176789136,1747.391176789136,1747.391176789136,135.18422567066924,135.18422567066924,135.18422567066924
6,2460233.746831349,2023-10-16T05:55:26.229,1.0,0,-14.0,144.0,-14.0,144.0,1747.3291029002703,1747.3291029002703,1747.3291029002703,108.7443080014555,108.7443080014555,108.7443080014555
7,2460233.7184201386,2023-10-16T05:14:31.500,7.0,0.8785816084295586,-13.142857142857142,151.71428571428572,-13.14274330810417,151.71414225046306,1744.8659861161382,1739.6869542422073,1749.0672726040325,114.63783167960624,112.65749856134602,117.29072426472848
8,2460233.7184201386,2023-10-16T05:14:31.500,3.0,1.0,15.0,152.0,15.0,152.00137332188484,1743.4318412582522,1740.4722526696241,1747.655131976563,85.35545431214551,83.72021626227837,86.95883305687448
9,2460233.6900238097,2023-10-16T04:33:38.057,2.0,1.0,-14.0,155.5,-14.0,155.49958094468278,1746.0038007951312,1744.5404564418927,1747.4671451483696,114.3691567398865,113.24529019015043,115.49302328962258
10,2460233.6280681817,2023-10-16T03:04:25.091,8.0,0.9746794344808963,14.75,157.5,14.749433824549056,157.49655753346053,1743.388509196525,1732.1767397139329,1748.9886587538479,86.31235554141233,85.41071949404065,87.92625805168711
11,2460232.715,2023-10-15T05:09:36.000,875.0,0.9793454102494615,0.5794285714285721,182.07885714285715,0.5929024059204782,181.83603326273968,1703.687267338492,1568.9966686710948,1749.9906871281325,129.12027377285892,82.22696740351093,156.0791907304818
