Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2025-03-02T01:59:06.000,2460736.582708333,13,345,2,15,129.5933488837406,1786.2637565273658,0.48137255012989044
1,2025-03-02T02:09:33.000,2460736.5899652774,14,339,1,21,130.77697956191662,1842.643224396623,0.48627451062202454
2,2025-03-02T02:09:33.000,2460736.5899652774,11,330,4,30,131.22613644455794,1909.5684312836822,0.5254902243614197
3,2025-03-02T02:09:33.000,2460736.5899652774,12,324,3,36,128.97935838064984,1935.8064035161317,0.5117647349834442
4,2025-03-02T02:28:38.000,2460736.6032175925,20,311,-5,49,116.68236584236466,1875.9857602288755,0.5084967513879141
5,2025-03-02T02:44:28.500,2460736.61421875,11,289,4,71,156.38208814403126,1793.2993325174398,0.47963802401836103
6,2025-03-02T03:41:22.500,2460736.653732639,14,268,1,92,115.09405320651429,1810.5360010127897,0.47387388268032593
7,2025-03-02T04:15:09.600,2460736.6771944445,10,238,5,122,152.26890841395738,1904.8980891235806,0.46509804129600524
8,2025-03-02T04:36:58.000,2460736.6923379633,9,208,6,152,189.72897509205958,1879.895079937952,0.43529412150382996
9,2025-03-02T04:48:33.000,2460736.700381945,12,192,3,168,147.03410327741003,1812.8330670634102,0.4372549057006836
