Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,N/A,0.0,43,329,17,31,74.35846760149734,1791.597055034581,0.5137255191802979
1,N/A,0.0,105,328,-45,32,41.1526730425115,1574.2296098241764,0.4156862795352936
2,N/A,0.0,77,327,-17,33,83.48288865282031,1750.5542902575792,0.529411792755127
3,N/A,0.0,90,327,-30,33,75.26790027264697,1541.9586195906604,0.5529412031173706
4,N/A,0.0,113,327,-53,33,47.597032296400634,1628.1636926930044,0.35686275362968445
5,N/A,0.0,105,321,-45,39,41.57877922573718,1596.2825903373348,0.4431372582912445
6,2025-01-06T01:05:24.000,2460681.5454166667,45,317,15,43,69.31714846840511,1845.571745031342,0.5960784554481506
7,N/A,0.0,80,316,-20,44,85.18132764325509,1672.1478893611852,0.7121568799018859
8,2025-01-06T01:13:45.600,2460681.5512222224,47,311,13,49,68.80081121710175,1828.6532263703937,0.572549045085907
9,N/A,0.0,108,304,-48,56,70.89077445926985,1718.5837871083454,0.45490196347236633
10,2025-01-06T01:26:18.000,2460681.5599305555,46,293,14,67,72.67458129223058,1890.7224130771945,0.5477124353249868
11,N/A,0.0,83,292,-23,68,76.22195757004936,1675.5403741402163,0.644444465637207
12,N/A,0.0,105,292,-45,68,71.24348113269399,1699.4539594202681,0.44705883661905926
13,N/A,0.0,106,284,-46,76,67.88432308463918,1667.5246400242795,0.4327170985085623
14,N/A,0.0,91,280,-31,80,74.20778954464436,1722.3865172467406,0.5421568751335144
15,N/A,0.0,112,279,-52,81,69.55639688496805,1732.8623255551254,0.36764706671237946
16,2025-01-06T01:36:45.000,2460681.5671875,44,275,16,85,82.9239519001879,1901.0747607633386,0.5391176581382752
17,N/A,0.0,81,272,-21,88,84.4874989678445,1721.8686939165057,0.6225262374378915
18,N/A,0.0,108,270,-48,90,77.04654231003651,1722.7943027315134,0.3976470649242401
19,2025-01-06T01:47:26.400,2460681.5746111115,45,267,15,93,82.11376551906362,1887.580805771328,0.5388235449790955
20,N/A,0.0,104,256,-44,104,84.05325023098817,1733.5441354334057,0.405429869890213
21,N/A,0.0,76,252,-16,108,81.09283470213238,1759.331968463927,0.5222089059498844
22,N/A,0.0,110,247,-50,113,79.24128310063544,1762.3389818262258,0.3430219240048353
