Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,N/A,0.0,11,229,4,131,121.92336247916197,1864.004208696153,0.501960813999176
1,2022-10-13T03:45:30.000,2459865.656597222,14,213,1,147,117.68209308279647,1901.6111848618943,0.5215686559677124
2,2022-10-13T03:45:30.000,2459865.656597222,20,200,-5,160,111.80293246876874,1920.3843640052648,0.6274510025978088
3,2022-10-13T03:45:30.000,2459865.656597222,11,179,4,181,131.50166752752227,1836.78503201885,0.5803921818733215
4,2022-10-13T03:45:30.000,2459865.656597222,21,157,-6,203,119.0467485459391,1706.6573605456174,0.6078431606292725
5,N/A,0.0,25,132,-10,228,113.03021966317748,1852.9204590520194,0.6313725709915161
6,2022-10-09T04:01:30.000,2459861.667708333,12,128,3,232,137.28151738593613,1685.83124958896,0.6784313917160034
7,2022-10-09T04:01:30.000,2459861.667708333,10,120,5,240,138.0242542145875,1716.7063344536,0.7647058963775635
8,2022-10-09T04:01:30.000,2459861.667708333,22,117,-7,243,117.31533540336083,1891.1603773812778,0.7372549176216125
9,2022-10-09T04:01:30.000,2459861.667708333,12,107,3,253,147.2741645398453,1718.1079875090372,0.8196078538894653
10,2022-10-09T04:01:30.000,2459861.667708333,14,98,1,262,134.59758729989818,1764.5106100422047,0.658823549747467
11,2022-10-09T04:01:30.000,2459861.667708333,11,82,4,278,142.724501387051,1753.0984147308268,0.6666666865348816
12,2022-10-09T04:34:42.000,2459861.690763889,21,76,-6,284,121.19882189597489,1789.2792772310916,0.6109804153442382
13,2022-10-09T04:43:00.000,2459861.6965277777,25,70,-10,290,120.42704538694666,1881.7834887862668,0.5098039507865906
14,2022-10-09T04:51:18.000,2459861.7022916665,10,58,5,302,124.47057903409296,1691.6829424399282,0.5686274647712708
15,2022-10-09T05:24:30.000,2459861.7253472223,21,49,-6,311,108.26294429202059,1758.4060571675855,0.7254902124404907
16,2022-10-09T05:24:30.000,2459861.7253472223,10,41,5,319,128.84894443664507,1828.0639932220943,0.6470588445663452
17,2022-10-09T05:24:30.000,2459861.7253472223,10,35,5,325,127.28279544516263,1788.9310246697987,0.686274528503418
18,2022-10-09T05:24:30.000,2459861.7253472223,22,28,-7,332,112.41040800640057,1885.7778217051543,0.6666666865348816
19,2022-10-09T05:24:30.000,2459861.7253472223,11,28,4,332,124.3309483286863,1722.3206205854433,0.6823529601097107
20,2022-10-09T05:24:30.000,2459861.7253472223,11,21,4,339,123.77995505624568,1699.598829263909,0.686274528503418
21,2022-10-09T05:24:30.000,2459861.7253472223,10,13,5,347,126.91242771466189,1633.0117809627197,0.6274510025978088
