Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-01-06T03:26:58.235,2460681.6437295754,9,143,6,52,161.25532574305674,1927.5188854121018,0.5146482271306655
NH3,maxima,1,2025-01-06T03:55:48.000,2460681.6637500003,14,123,1,72,127.19559196117416,1970.4367894265883,0.5286274731159211
NH3,maxima,2,2025-01-06T04:42:25.200,2460681.696125,9,96,6,99,152.49492028248503,2071.5260078416622,0.4313725531101227
NH3,maxima,3,2025-01-06T05:59:11.192,2460681.7494350965,9,50,6,145,164.62542587158052,1823.8048813621847,0.5223982041844955
NH3,maxima,4,2025-01-06T06:34:06.419,2460681.773685401,10,22,5,173,157.78922655806906,1881.0405428892764,0.5990880311921586
NH3,minima,0,2025-01-06T02:51:34.800,2460681.619152778,5,168,10,27,66.20643172718448,1687.1064403040436,0.5152941286563874
PCloud,maxima,0,2025-01-06T03:34:32.400,2460681.6489861114,6,139,9,56,142.54773795637672,2086.21521656516,0.36328745078533253
PCloud,maxima,1,2025-01-06T04:43:29.182,2460681.69686553,8,93,7,102,150.26934334757462,2166.3604259487324,0.3496036802200561
PCloud,maxima,2,2025-01-06T06:00:12.226,2460681.7501415093,5,49,10,146,133.07716686035988,2025.7204565691964,0.21783204390755237
PCloud,maxima,3,2025-01-06T06:24:46.588,2460681.7672058824,15,33,0,162,135.71988413462716,1950.0002698115482,0.49158017775591684
PCloud,maxima,4,2025-01-06T06:35:09.000,2460681.774409723,9,21,6,174,154.72091391221522,1972.2692789662058,0.43865546584129333
PCloud,minima,0,2025-01-06T02:59:06.000,2460681.6243750006,8,160,7,35,89.1616136075751,1581.1259787900128,0.6223760317353642
PCloud,minima,1,2025-01-06T04:19:22.800,2460681.680125,9,107,6,88,121.87526523674555,1635.037829619314,0.652088682288709
PCloud,minima,2,2025-01-06T05:50:48.000,2460681.7436111113,9,60,6,135,115.11270689114137,1523.3713166652888,0.6607426151316217
PCloud,minima,3,2025-01-06T06:32:09.600,2460681.7723333337,8,31,7,164,95.32522404134929,1542.0743321937339,0.7640656403132847
RGB,maxima,0,2025-01-06T02:51:34.800,2460681.619152778,8,166,7,29,76.4506446427149,1633.3268575086056,0.6933333516120911
RGB,maxima,1,2025-01-06T03:13:03.600,2460681.634069444,9,152,6,43,126.8866325630094,1630.251350715128,0.6327075729978845
RGB,maxima,2,2025-01-06T03:34:32.400,2460681.6489861114,12,141,3,54,143.86936283814666,1891.929924919866,0.5886354762680677
RGB,maxima,3,2025-01-06T03:58:51.429,2460681.665873016,8,117,7,78,83.45765955684313,1741.1499383798466,0.7377777934074401
RGB,maxima,4,2025-01-06T04:20:24.409,2460681.680838068,9,106,6,89,123.21123875835296,1642.912447465087,0.6554987417614978
RGB,maxima,5,2025-01-06T04:44:36.140,2460681.6976405038,14,92,1,103,123.06091701424873,1954.264222204155,0.6143512954103185
RGB,maxima,6,2025-01-06T05:28:06.000,2460681.7278472222,8,69,7,126,78.6027210772114,1638.7087544350243,0.7514066644336866
