label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2459841.70375,2022-09-19T04:53:24.000,35.0,0.9266189688781911,5.199999999999999,19.94285714285712,5.20063478408785,19.945317983459745,1970.755077489475,1950.1486436269786,1998.0456670963954,130.90681838074656,121.55861521442549,139.10552266101593
2,2459841.661319445,2022-09-19T03:52:18.000,3.0,1.0,13.0,309.0,13.0,308.998148140937,1968.791958799754,1958.6586806129978,1978.120739477227,87.61381402274348,85.4229694970239,89.04527934227195
3,2459841.6613194444,2022-09-19T03:52:18.000,1.0,0,13.0,312.0,13.0,312.0,1956.2278101853203,1956.2278101853203,1956.2278101853203,89.7207738417521,89.7207738417521,89.7207738417521
4,2459841.6613194444,2022-09-19T03:52:18.000,12.0,0.95045381770314,13.666666666666666,317.75,13.667108795303395,317.7501487836387,1958.7617514717467,1951.9081722944732,1969.4641425388927,89.35509040191158,78.42263831440142,91.91514826392394
5,2459841.6613194444,2022-09-19T03:52:18.000,1.0,0,13.0,330.0,13.0,330.0,1959.6474522236474,1959.6474522236474,1959.6474522236474,84.50495659680966,84.50495659680966,84.50495659680966
6,2459841.6613194444,2022-09-19T03:52:18.000,344.0,0.9842827087052987,-10.284883720930232,333.4505813953488,-10.281172250623563,333.51220845919397,2026.4188959704243,1950.0462955890694,2218.6569849026573,130.10900709305218,111.40754072804093,160.52133150654086
7,2459841.6613194444,2022-09-19T03:52:18.000,10.0,0.9507271070197145,13.5,335.5,13.500103952016152,335.5028879231159,1973.316271443114,1957.7203561744684,1989.8803077241114,85.09521779642293,80.74253666483715,88.28704790908306
8,2459841.6613194444,2022-09-19T03:52:18.000,24.0,0.9718247475617463,13.708333333333334,346.2083333333333,13.704624834625513,346.2278962225563,1993.9944017626997,1951.2052634588842,2033.5937868485637,88.46306193349442,83.48757294152934,92.01336552632114
9,2459841.6613194444,2022-09-19T03:52:18.000,2.0,1.0,6.5,357.5,6.497266620489659,357.49726662048965,1964.3988728667173,1953.659977608259,1975.1377681251756,145.83708238283506,139.86912341228552,151.8050413533846
10,2459841.6613194444,2022-09-19T03:52:18.000,3.0,0.8164965809277259,-7.0,359.6666666666667,-6.999188445538646,359.6663583576803,1959.7426800094925,1956.450713717976,1961.5552988473262,118.91352166313187,117.57995098192369,121.30133825847386
