Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,N/A,0.0,70,329,-10,31,126.3590740338577,1858.8304020421517,0.3843137323856354
NH3,maxima,1,N/A,0.0,98,329,-38,31,114.50548051464888,1668.007159443694,0.29411765933036804
NH3,maxima,2,N/A,0.0,59,329,1,31,137.94149409134317,1764.054894341241,0.4117647111415863
NH3,maxima,3,N/A,0.0,84,329,-24,31,136.91000178482693,1734.9835785914427,0.3686274588108063
NH3,maxima,4,N/A,0.0,96,323,-36,37,114.4275236867414,1658.0398284510577,0.3450980484485626
NH3,maxima,5,2025-01-29T00:41:06.000,2460704.5285416665,67,317,-7,43,124.52397557023802,1791.557986228887,0.48235294222831726
NH3,maxima,6,2025-01-29T00:50:40.875,2460704.5351953125,17,310,43,50,137.73353517010548,1640.9865301628743,0.3865196146070958
NH3,maxima,7,2025-01-29T01:00:00.750,2460704.5416753474,55,298,5,62,151.27132539564644,1778.268172718626,0.5210784524679184
NH3,maxima,8,2025-01-29T01:23:44.400,2460704.5581527776,59,269,1,91,123.79300533529462,1900.346651304289,0.5137255072593689
NH3,maxima,9,2025-01-29T01:23:44.400,2460704.5581527776,16,263,44,97,137.28549938456763,1664.9977791458148,0.39289216324687004
NH3,maxima,10,2025-01-29T01:35:23.321,2460704.5662421384,56,257,4,103,126.04145542159797,1842.5359474513791,0.5015908400967436
NH3,maxima,11,2025-01-29T01:53:34.962,2460704.5788768698,56,246,4,114,127.348701946062,1824.412724208075,0.5077677374848953
NH3,maxima,12,2025-01-29T01:58:42.706,2460704.582438726,19,242,41,118,134.27455225637064,1650.189437408242,0.4528258442878723
NH3,maxima,13,2025-01-29T02:06:08.400,2460704.587597222,56,240,4,120,128.53112355540972,1841.514485002074,0.5284706026315689
NH3,maxima,14,2025-01-29T02:27:14.400,2460704.60225,18,227,42,133,132.8341936075741,1664.7179687758978,0.3839215755462647
NH3,maxima,15,2025-01-29T02:35:43.731,2460704.608145032,17,221,43,139,133.7455494395821,1626.956582849441,0.3948718011379242
NH3,maxima,16,2025-01-29T02:48:19.200,2460704.616888889,55,215,5,145,179.71413027959193,1808.1626900640417,0.575750322974458
NH3,maxima,17,2025-01-29T02:48:19.200,2460704.616888889,21,212,39,148,133.92349358316622,1654.2931698066513,0.42864450553189154
NH3,maxima,18,2025-01-29T03:10:58.800,2460704.632625,19,199,41,161,124.92580032334301,1666.2873129243824,0.38192669075468316
NH3,maxima,19,2025-01-29T03:10:58.800,2460704.632625,25,198,35,162,124.3274534941539,1598.1372231226946,0.46039215922355653
