Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,N/A,0.0,52,329,8,31,134.45690224715247,1660.636523407947,0.5960784554481506
1,N/A,0.0,110,329,-50,31,49.707108526809044,1555.7986984730749,0.3843137323856354
2,N/A,0.0,30,328,30,32,117.1048248988514,1407.3180130046649,0.5764706134796143
3,N/A,0.0,15,328,45,32,145.03323077723553,1511.9171451560987,0.47843137383461
4,N/A,0.0,86,327,-26,33,101.0426017274638,1501.3019551537325,0.5607843399047852
5,N/A,0.0,103,326,-43,34,52.119698687453436,1550.4160973370056,0.4274509847164154
6,N/A,0.0,91,322,-31,38,81.7950539764546,1506.3345093973721,0.5960784554481506
7,N/A,0.0,106,321,-46,39,46.876949696582145,1535.7401922660295,0.4470588266849518
8,2025-01-06T01:05:24.000,2460681.5454166667,30,314,30,46,118.33547597248952,1460.2661016365018,0.6460784524679184
9,2025-01-06T01:12:51.857,2460681.550600198,14,312,46,48,151.10761879850745,1600.0710675258886,0.5218487573521478
10,N/A,0.0,104,304,-44,56,84.4882459145825,1624.8871822133028,0.4843137413263321
11,2025-01-06T01:15:51.000,2460681.552673611,29,304,31,56,121.62866954149138,1480.442714426623,0.6607843339443207
12,2025-01-06T01:15:51.000,2460681.552673611,14,303,46,57,155.83759608116353,1607.5861993311053,0.5541795915678928
13,N/A,0.0,93,302,-33,58,95.32374186428595,1587.8314734530807,0.5876470804214478
14,2025-01-06T01:26:18.000,2460681.5599305555,14,295,46,65,147.0712094605183,1612.5851608044147,0.5098039408524832
15,2025-01-06T01:26:18.000,2460681.5599305555,54,293,6,67,121.56405251327136,1714.7486295111537,0.7516340017318726
16,N/A,0.0,102,292,-42,68,80.69716078429111,1654.8843244188183,0.47843138376871747
17,N/A,0.0,95,288,-35,72,83.25142804658437,1646.8441744263635,0.5029728191514169
18,2025-01-06T01:35:51.257,2460681.5665654764,30,284,30,76,112.8178497844948,1476.7785015195118,0.6442577174731664
19,N/A,0.0,98,283,-38,77,78.41188942118477,1646.2465988814856,0.4911764860153198
20,2025-01-06T01:36:45.000,2460681.5671875,31,276,29,84,110.77086762596609,1477.1038750876398,0.656711933704523
21,N/A,0.0,86,264,-26,96,97.73045767998805,1632.7507781832712,0.5758738465931105
22,2025-01-06T01:47:26.400,2460681.5746111115,31,263,29,97,112.18803880432655,1507.2604492029323,0.6179391063274221
23,N/A,0.0,84,253,-24,107,95.28592627653454,1639.704637348174,0.5991196662795787
24,2025-01-06T02:08:50.400,2460681.589472222,28,252,32,108,116.41371609297084,1488.9847799925087,0.5462985403683721
25,2025-01-06T02:16:23.294,2460681.5947140525,28,247,32,113,111.96962706981043,1491.681934553632,0.5444060195894803
26,N/A,0.0,103,247,-43,113,80.2156882262714,1701.266771486703,0.41107266966034384
27,2025-01-06T02:23:47.520,2460681.5998555557,28,241,32,119,109.85026485055833,1489.914245927287,0.5446274727582932
28,N/A,0.0,86,232,-26,128,87.49833331129564,1611.7117049788042,0.5278579542097056
29,2025-01-06T02:59:06.000,2460681.624375,53,221,7,139,90.38788266421501,1579.328158104632,0.6214533097603743
30,2025-01-06T02:59:06.000,2460681.624375,32,221,28,139,102.1651967696015,1491.5512129392764,0.5550173240549424
31,N/A,0.0,102,215,-42,145,72.18737353818453,1572.4812657017137,0.43289316673668066
32,N/A,0.0,86,212,-26,148,86.01313223256767,1593.4404975838133,0.5503836520340132
33,2025-01-06T03:13:03.600,2460681.6340694446,32,211,28,149,102.06064332948043,1492.484936826922,0.5662745296955108
34,2025-01-06T03:15:03.209,2460681.635453812,31,205,29,155,101.75645871078187,1489.399164749183,0.562699519617613
35,N/A,0.0,104,205,-44,155,72.97185040358798,1587.3397046992482,0.4142270912957746
36,N/A,0.0,84,204,-24,156,79.93969566960094,1610.0831384255248,0.6154061811310905
37,2025-01-06T03:23:46.500,2460681.6415104168,30,200,30,160,107.17153036164832,1486.031515515318,0.5742002231510062
38,N/A,0.0,84,196,-24,164,86.4259456835783,1602.9757345217104,0.6431372687220573
39,N/A,0.0,107,192,-47,168,75.32878689882297,1601.3419367140132,0.431372560773577
40,2025-01-06T03:25:37.235,2460681.6427920754,30,191,30,169,109.17131836344223,1486.4563055032454,0.5799308147500543
41,2025-01-06T03:34:14.000,2460681.648773148,32,186,28,174,106.78156202029136,1491.4250981318246,0.5809330858033279
42,N/A,0.0,105,185,-45,175,69.08263178232426,1612.7028702337566,0.4599439799785614
43,N/A,0.0,85,183,-25,177,88.04596083007488,1591.8136184441798,0.6222222447395325
44,N/A,0.0,88,171,-28,189,85.73921529718166,1616.8447340937787,0.43921568989753723
45,2025-01-06T03:44:51.000,2460681.6561458334,31,171,29,189,101.3334039163602,1441.9518487276,0.550980418920517
46,2025-01-06T03:44:51.000,2460681.6561458334,54,170,6,190,112.38192005498158,1623.2465644497997,0.6431372761726379
47,N/A,0.0,106,168,-46,192,65.63697461464972,1581.4533844798962,0.41372549533843994
48,2025-01-06T03:55:30.000,2460681.6635416667,27,161,33,199,110.2209663295537,1455.8482634424724,0.4919786344874989
49,N/A,0.0,103,159,-43,201,67.83968290233088,1564.9145255308763,0.3960784375667572
50,N/A,0.0,92,156,-32,204,82.84400921009379,1587.0566398592375,0.46666666865348816
51,N/A,0.0,85,154,-25,206,87.97331038755316,1585.0966230643705,0.5058823823928833
