Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,N/A,0.0,77,348,-17,12,141.2591353184522,1935.3980420284881,0.5549019873142242
NH3,maxima,1,N/A,0.0,100,340,-40,20,118.99411526271565,1615.9938836646643,0.4882352948188782
NH3,maxima,2,2024-10-08T11:53:12.000,2460591.995277778,65,339,-5,21,120.01842222448755,1886.6378018434152,0.664705902338028
NH3,maxima,3,N/A,0.0,93,338,-33,22,116.48438318301521,1559.9459651224943,0.5862745344638824
NH3,maxima,4,N/A,0.0,92,330,-32,30,116.1570010237173,1599.1911069022178,0.6000000238418579
NH3,maxima,5,N/A,0.0,99,329,-39,31,117.05731099429218,1588.0194103838164,0.4843137264251709
NH3,maxima,6,2024-10-08T11:53:12.000,2460591.995277778,54,328,6,32,151.39125227717335,1908.8865081884373,0.6470588445663452
NH3,maxima,7,N/A,0.0,90,322,-30,38,120.32003717485807,1610.371499879272,0.5666666924953461
NH3,maxima,8,N/A,0.0,77,318,-17,42,135.4159344476905,1797.6237105427113,0.598154579891878
NH3,maxima,9,2024-10-08T12:05:24.000,2460592.00375,55,312,5,48,139.23826439907896,1740.7426279188212,0.6638146367940034
NH3,maxima,10,N/A,0.0,92,311,-32,49,130.31090021136794,1574.5882887024816,0.5760784566402435
NH3,maxima,11,N/A,0.0,76,308,-16,52,150.19882745020254,1773.3292943985957,0.6000000238418579
NH3,maxima,12,N/A,0.0,25,234,35,126,171.7251303552965,1859.5041935445097,0.2666666805744171
NH3,maxima,13,N/A,0.0,58,234,2,126,174.23088511871254,1611.9303607534137,0.3176470696926117
NH3,maxima,14,N/A,0.0,96,234,-36,126,205.13144792363184,1937.5180636809937,0.23529411852359772
NH3,maxima,15,N/A,0.0,112,234,-52,126,247.64720952795886,2858.687853577615,0.15686275064945218
NH3,maxima,16,N/A,0.0,85,233,-25,127,186.9143718330423,1694.736757157026,0.27843138575553894
NH3,maxima,17,2024-10-09T11:50:18.000,2460592.993263889,65,227,-5,133,157.07667085685281,1773.9181584310381,0.34117648005485535
NH3,maxima,18,N/A,0.0,88,210,-28,150,134.92395609095084,1492.6477983677642,0.3705882430076599
NH3,maxima,19,N/A,0.0,79,197,-19,163,138.57668130914743,1744.8793748201983,0.3901960849761963
NH3,maxima,20,N/A,0.0,115,196,-55,164,116.3237501666033,2014.337861399791,0.2294117659330368
