Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2022-10-20T03:50:30.000,2459872.660069444,23,345,-8,15,97.88937074447148,1761.7050356127165,0.5431372821331024
1,2022-10-20T03:50:30.000,2459872.660069444,10,341,5,19,131.4883232088332,1803.778992160952,0.5137255042791367
2,2022-10-20T03:50:30.000,2459872.660069444,23,334,-8,26,105.15781625726373,1820.3606755601986,0.5215686410665512
3,2022-10-20T03:50:30.000,2459872.660069444,12,333,3,27,122.63531950162522,1706.429006570983,0.5450980514287949
4,2022-10-20T03:50:30.000,2459872.660069444,12,327,3,33,117.64098322733459,1666.5576996757889,0.5450980514287949
5,2022-10-19T03:42:24.000,2459871.6544444445,9,319,6,41,125.47535408771036,1821.3650765602026,0.5392157107591629
6,2022-10-19T03:42:24.000,2459871.6544444445,7,290,8,70,121.08949694216153,1841.348422874876,0.4156862795352936
7,N/A,0.0,16,170,-1,190,104.71172430114011,1734.3187283469827,0.48235294222831726
8,2022-10-20T04:40:24.000,2459872.694722222,5,160,10,200,93.89943697118349,1831.0417834997518,0.32156863808631897
9,2022-10-20T04:40:24.000,2459872.694722222,13,153,2,207,126.357143779259,1734.0434197643744,0.5254902243614197
10,2022-10-20T04:40:24.000,2459872.694722222,6,151,9,209,112.55451999923714,1862.7093443454792,0.30588236451148987
11,2022-10-20T04:40:24.000,2459872.694722222,23,146,-8,214,112.59133163489429,1877.6918475451805,0.5411764979362488
12,2022-10-20T04:40:24.000,2459872.694722222,4,143,11,217,103.53391705203626,1935.9223344870954,0.3764705955982208
13,2022-10-20T04:40:24.000,2459872.694722222,23,134,-8,226,113.21109053272325,1927.4626783429346,0.4470588266849518
14,2022-10-20T04:40:24.000,2459872.694722222,14,124,1,236,132.42541505637803,1869.9222853592237,0.4745098054409027
15,2022-10-20T04:40:24.000,2459872.694722222,5,123,10,237,103.35671401784674,1822.4978021415216,0.41960784792900085
16,2022-10-20T04:40:24.000,2459872.694722222,23,120,-8,240,111.55124914931804,1928.594894563908,0.3137255012989044
17,2022-10-20T04:40:24.000,2459872.694722222,8,117,7,243,116.36295697914845,1847.9327890191191,0.3960784375667572
18,2022-10-20T04:40:24.000,2459872.694722222,14,116,1,244,130.50389164605986,1760.6131213983997,0.48627451062202454
19,2022-10-20T04:40:24.000,2459872.694722222,22,113,-7,247,113.42193073855302,1886.0444066111347,0.35686275362968445
20,2022-10-20T04:40:24.000,2459872.694722222,16,111,-1,249,126.0695197489289,1733.8987941865441,0.4588235318660736
21,2022-10-20T04:40:24.000,2459872.694722222,22,107,-7,253,116.12954895971006,1822.8407860901557,0.3803921639919281
22,2022-10-20T04:40:24.000,2459872.694722222,5,101,10,259,95.67960106793144,1689.3682879164674,0.3450980484485626
