Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3max,20220919-20220919,1,N/A,0.0,3,263,1605.101806640625,154.1597442626953
xyfnh3max,20220919-20220919,2,2022-09-19T03:52:18.000,2459841.6613194444,-8,275,1950.0462646484375,160.52133178710938
xyfnh3max,20220919-20220919,3,2022-09-19T03:52:18.000,2459841.6613194444,5,276,1857.5076904296875,168.37355041503906
xyfnh3max,20220919-20220919,4,2022-09-19T03:52:18.000,2459841.6613194444,-10,291,2011.67919921875,147.3585662841797
xyfnh3max,20220919-20220919,5,2022-09-19T03:52:18.000,2459841.6613194444,-10,298,2035.412353515625,138.81959533691406
xyfnh3max,20220919-20220919,6,2022-09-19T03:52:18.000,2459841.6613194444,5,301,1811.8388671875,164.64520263671875
xyfnh3max,20220919-20220919,7,2022-09-19T03:52:18.000,2459841.6613194444,-4,302,1856.2581787109375,134.5450439453125
xyfnh3max,20220919-20220919,8,2022-09-19T04:22:51.000,2459841.682534722,-5,329,1787.5213623046875,167.79185485839844
xyfnh3max,20220919-20220919,9,2022-09-19T04:22:51.000,2459841.682534722,4,331,1805.1014404296875,146.78614807128906
xyfnh3max,20220919-20220919,10,2022-09-19T04:53:24.000,2459841.70375,-3,346,1809.9462890625,129.67369079589844
xyfnh3max,20220919-20220919,11,2022-09-19T04:53:24.000,2459841.70375,0,354,1782.3643798828125,134.391357421875
xyfnh3min,20220919-20220919,1,N/A,0.0,-7,266,1756.193359375,104.38639831542969
xyfnh3min,20220919-20220919,2,2022-09-19T03:52:18.000,2459841.6613194444,-7,276,1919.7900390625,87.94110870361328
xyfnh3min,20220919-20220919,3,2022-09-19T03:52:18.000,2459841.6613194444,-1,281,1627.7938232421875,111.80672454833984
xyfnh3min,20220919-20220919,4,2022-09-19T03:52:18.000,2459841.6613194444,11,286,1753.1929931640625,79.06751251220703
xyfnh3min,20220919-20220919,5,2022-09-19T03:52:18.000,2459841.6613194444,0,291,1582.2113037109375,108.02876281738281
xyfnh3min,20220919-20220919,6,2022-09-19T03:52:18.000,2459841.6613194444,-7,296,1977.427734375,114.00678253173828
xyfnh3min,20220919-20220919,7,2022-09-19T04:22:51.000,2459841.682534722,-1,322,1717.331787109375,79.31192779541016
xyfnh3min,20220919-20220919,8,2022-09-19T04:22:51.000,2459841.682534722,-8,326,1866.3233642578125,109.5601806640625
xyfnh3min,20220919-20220919,9,2022-09-19T04:24:38.824,2459841.68378268,-4,335,1796.901611328125,112.84366607666016
xyPcldmax,20220919-20220919,1,2022-09-19T03:52:18.000,2459841.6613194444,6,277,1893.0118408203125,156.09523010253906
xyPcldmax,20220919-20220919,2,2022-09-19T03:52:18.000,2459841.6613194444,-9,279,2108.01953125,134.0345916748047
xyPcldmax,20220919-20220919,3,2022-09-19T03:52:18.000,2459841.6613194444,-10,287,2107.2080078125,144.10821533203125
xyPcldmax,20220919-20220919,4,2022-09-19T03:52:18.000,2459841.6613194444,-9,298,2093.47314453125,127.78134155273438
xyPcldmax,20220919-20220919,5,2022-09-19T04:16:44.400,2459841.678291667,6,305,1871.783935546875,142.77618408203125
xyPcldmax,20220919-20220919,6,2022-09-19T04:22:51.000,2459841.682534722,6,321,1908.1607666015625,135.0507354736328
xyPcldmax,20220919-20220919,7,2022-09-19T04:22:51.000,2459841.682534722,-9,324,1887.1517333984375,115.4004898071289
xyPcldmax,20220919-20220919,8,2022-09-19T04:22:51.000,2459841.682534722,7,326,1898.11865234375,115.20987701416016
xyPcldmax,20220919-20220919,9,2022-09-19T04:53:24.000,2459841.70375,6,344,1998.045654296875,125.1957015991211
xyPcldmax,20220919-20220919,10,2022-09-19T04:53:24.000,2459841.70375,-5,344,1945.7039794921875,123.63288116455078
xyPcldmin,20220919-20220919,1,N/A,0.0,-2,263,1541.8345947265625,115.61836242675781
xyPcldmin,20220919-20220919,2,2022-09-19T03:52:18.000,2459841.6613194444,10,271,1705.79833984375,85.35201263427734
xyPcldmin,20220919-20220919,3,2022-09-19T03:52:18.000,2459841.6613194444,9,281,1645.2442626953125,96.53153991699219
xyPcldmin,20220919-20220919,4,2022-09-19T03:52:18.000,2459841.6613194444,3,282,1550.1639404296875,130.0895233154297
xyPcldmin,20220919-20220919,5,2022-09-19T03:52:18.000,2459841.6613194444,6,291,1556.738037109375,132.57179260253906
xyPcldmin,20220919-20220919,6,2022-09-19T03:52:18.000,2459841.6613194444,1,299,1625.4482421875,122.78680419921875
xyPcldmin,20220919-20220919,7,2022-09-19T04:22:51.000,2459841.682534722,-1,311,1685.82275390625,121.84996032714844
xyPcldmin,20220919-20220919,8,2022-09-19T04:22:51.000,2459841.682534722,0,319,1679.6695556640625,116.8575668334961
xyPcldmin,20220919-20220919,9,2022-09-19T04:26:40.125,2459841.685186632,-2,336,1688.3961181640625,127.39436340332031
