Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2025-01-17T04:03:57.000,2460692.669409722,6,353,9,7,118.99417258427076,1954.9894831339075,0.4274509847164154
1,2025-01-17T04:26:50.000,2460692.685300926,23,337,-8,23,103.98689126774781,1911.851000752762,0.5019608040650686
2,2025-01-17T05:43:04.629,2460692.738248016,6,300,9,60,128.06546524733133,1945.5713576452183,0.42039216160774234
3,2025-01-17T05:55:02.400,2460692.7465555556,25,285,-10,75,114.19221215178818,1852.0409797119173,0.494901978969574
4,2025-01-17T06:16:33.600,2460692.7615,25,270,-10,90,111.7444338395097,1898.5812821954378,0.4850740414492937
5,2025-01-17T06:49:49.177,2460692.7845969507,5,247,10,113,110.31741841975715,1907.5859735707659,0.4314494466080385
6,2025-01-17T07:42:00.000,2460692.8208333333,6,182,9,178,119.21733136336212,1731.4831831374527,0.36078432202339167
7,N/A,0.0,21,137,-6,223,110.35616113089652,1785.8482841014595,0.42352941632270813
8,N/A,0.0,10,137,5,223,138.09504151168542,1647.8705837631253,0.43529412150382996
9,2025-01-17T01:04:36.000,2460692.5448611113,5,124,10,236,109.7473635338345,1722.1100558538853,0.45921568870544427
10,2025-01-17T01:14:26.118,2460692.5516911764,6,117,9,243,122.75785593492321,1826.081466451904,0.4549019634723663
11,2025-01-17T01:25:30.000,2460692.5593749997,4,97,11,263,112.82635743404505,1838.127774251131,0.4566599171737144
12,2025-01-17T01:25:30.000,2460692.5593749997,22,97,-7,263,113.43696212683858,1886.7651962388964,0.50033808473883
13,2025-01-17T01:43:24.857,2460692.5718154763,24,81,-9,279,104.01007331464214,1918.067490981035,0.47563025993960245
14,2025-01-17T02:41:32.538,2460692.612182158,15,38,0,322,127.34851707567134,1912.0563162668293,0.4803921631895579
15,2025-01-17T02:52:06.698,2460692.619521964,5,25,10,335,116.4748409064882,1851.023322445089,0.4291837707508442
