Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2024-11-28T03:48:21.000,2460642.6585763893,7,349,8,11,89.66017383489847,1546.570095303933,0.5205882489681244
1,2024-11-28T03:48:21.000,2460642.6585763893,21,344,-6,16,100.92403628079364,1735.318447563341,0.5993640930265994
2,2024-11-28T04:40:38.400,2460642.694888889,5,306,10,54,95.01601675574922,1767.979888588051,0.4967843353748322
3,2024-11-28T05:10:00.346,2460642.7152817845,7,287,8,73,115.75149895375013,1624.983441001989,0.6134992688894272
4,2024-11-28T06:17:18.000,2460642.7620138894,8,246,7,114,100.37593998313,1562.9562281062902,0.6360000175237656
5,2024-11-28T06:50:12.000,2460642.784861111,21,223,-6,137,105.9449990929241,1838.0550496276064,0.5611614097769444
6,2024-11-28T10:36:10.000,2460642.9417824075,6,212,9,148,98.92883331457817,1738.1964324975606,0.6638562281926473
7,2024-11-28T12:33:21.296,2460643.0231631454,7,205,8,155,97.74086931362153,1734.7286854557588,0.6489920083066107
8,2024-11-28T13:19:27.429,2460643.0551785715,18,200,-3,160,111.48808189975793,1838.616272781404,0.5824407579293891
9,2024-11-28T15:26:05.400,2460643.143118055,8,192,7,168,113.61921945739887,1677.5162748457728,0.717479008436203
10,2024-11-28T16:23:18.000,2460643.182847222,18,186,-3,174,111.88144973935746,1797.1891076235615,0.6282828495357975
11,2024-11-28T21:01:11.829,2460643.3758313493,6,166,9,194,102.37807377588616,1652.945717511115,0.5931652865239552
12,2024-11-29T01:14:35.000,2460643.5517939813,5,149,10,211,97.84112932950943,1692.3874609149364,0.5317520787639002
13,2024-11-29T05:07:20.471,2460643.713431373,6,131,9,229,98.47551430864134,1606.5189853809086,0.6475202055538403
14,2024-11-29T05:14:36.120,2460643.718473611,23,125,-8,235,97.93956180761847,1827.7663420259728,0.525176493525505
15,2024-11-29T05:42:24.000,2460643.737777778,4,106,11,254,63.81877976239463,1624.8425729541582,0.49963987238553104
16,2024-11-29T06:15:44.235,2460643.7609286495,9,89,6,271,109.77777856252526,1578.0476760867268,0.6257593409687866
17,2024-11-29T06:40:26.640,2460643.778086111,5,74,10,286,87.50269602474663,1780.3207569982922,0.464941189289093
18,2024-11-29T07:01:54.120,2460643.7929875003,7,61,8,299,89.4039813825721,1621.756532983702,0.6249411988258362
19,2024-11-29T07:08:28.800,2460643.7975555556,21,60,-6,300,100.6507253913712,1768.6758795777446,0.6577031016349792
20,2024-11-29T07:29:25.200,2460643.8120972225,22,46,-7,314,99.53760361801656,1840.70544168737,0.656262525490352
21,2024-11-29T07:29:25.200,2460643.8120972225,7,45,8,315,88.00521469717738,1584.5051055448384,0.6458333544433118
22,2024-11-29T07:39:52.500,2460643.8193576387,6,25,9,335,82.46396770177954,1751.2517409017883,0.5764706134796143
23,2024-11-29T07:40:46.286,2460643.819980159,21,24,-6,336,94.31619363640753,1809.618380940984,0.7455462336540222
24,2024-11-29T07:50:20.000,2460643.82662037,7,14,8,346,96.58759506104076,1733.9304289169904,0.6666666865348816
