Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2024-11-29T05:41:48.000,2460643.737361111,18,84,-3,196,119.81968674161878,1976.6318353337128,0.5150326987107595
1,N/A,0.0,20,72,-5,208,123.88771783693257,2013.720958644129,0.5000000149011612
2,N/A,0.0,19,56,-4,224,121.4137114732396,1942.651914654539,0.5490196287631989
3,N/A,0.0,16,43,-1,237,130.82075614717252,1985.3894824265283,0.47993966937065125
4,N/A,0.0,7,41,8,239,127.60375957930707,1996.3459193155863,0.34329624675415665
5,N/A,0.0,14,29,1,251,127.82122041143133,1965.225018022128,0.5018255761985121
6,N/A,0.0,21,11,-6,269,105.6982435068978,1988.0711071381047,0.4215686321258545
