Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2025-01-29T01:55:33.000,2460704.5802430557,19,344,-4,16,107.97495556514623,1809.1542082172061,0.637254923582077
1,2025-01-29T01:55:33.000,2460704.5802430557,7,337,8,23,105.80475871525167,1786.8886375645156,0.5695324517213382
2,2025-01-29T02:06:08.400,2460704.587597222,21,329,-6,31,109.67208322777128,1912.9812922543083,0.5882353186607361
3,2025-01-29T02:13:34.941,2460704.5927655227,7,321,8,39,100.46100834378883,1744.4639043490747,0.6230680732166065
4,2025-01-29T02:16:41.077,2460704.5949198715,21,319,-6,41,109.60350422526476,1882.2811032127036,0.5969080134080006
5,2025-01-29T02:33:32.760,2460704.606629167,20,309,-5,51,123.42157368075938,1903.8925582161987,0.5992941415309906
6,2025-01-29T02:41:58.680,2460704.6124847224,10,303,5,57,176.93888152448983,1784.4039237856582,0.5758431595563889
7,2025-01-29T02:48:19.200,2460704.616888889,20,299,-5,61,117.01349380774805,1971.9325922249386,0.609036680796872
8,2025-01-29T02:48:19.200,2460704.616888889,12,297,3,63,158.7219729904537,1863.934319219576,0.5898039400577545
9,2025-01-29T02:49:17.182,2460704.6175599745,17,293,-2,67,124.9635942707905,1907.566567555203,0.6053921778996785
10,2025-01-29T03:10:58.800,2460704.632625,18,287,-3,73,124.99890947422965,1891.8849988310244,0.6033375275895951
11,2025-01-29T03:10:58.800,2460704.632625,24,285,-9,75,99.9700328314794,1973.7666701892733,0.564705902338028
12,2025-01-29T03:10:58.800,2460704.632625,8,284,7,76,105.41495408611327,1807.866373026438,0.719215703010559
13,2025-01-29T03:33:27.600,2460704.6482361113,21,273,-6,87,110.63327283913979,1965.4913982835483,0.5619778600723847
14,2025-01-29T03:42:21.500,2460704.6544155097,10,266,5,94,134.74654169320175,1783.427019904654,0.5531862936913967
15,2025-01-29T03:47:02.500,2460704.657667824,18,264,-3,96,128.35702566963974,2044.7771410436465,0.5424836799502373
16,2025-01-29T03:55:56.400,2460704.663847222,11,259,4,101,156.31922798169714,1860.5672514823884,0.5600000262260437
17,2025-01-29T03:55:56.400,2460704.663847222,24,258,-9,102,111.75346540919054,2057.3557442747724,0.5192157089710235
18,2025-01-29T03:55:56.400,2460704.663847222,18,256,-3,104,134.31781777473878,2055.9170625994707,0.5208013861075692
19,2025-01-29T04:19:03.600,2460704.679902778,13,247,2,113,152.5312728207608,1880.5222593890953,0.599829520220342
20,2025-01-29T04:42:10.800,2460704.6959583336,22,235,-7,125,107.47530488119178,1861.758076245422,0.5613684020143874
21,2025-01-29T04:42:10.800,2460704.6959583336,9,233,6,127,100.49037402233785,1723.3417782747922,0.6658823728561402
22,2025-01-29T04:51:54.471,2460704.70271378,21,224,-6,136,116.27532190540302,1779.5248596614113,0.6156094039187712
23,2025-01-29T05:03:44.400,2460704.7109305556,9,217,6,143,133.44010301893988,1607.5623214014704,0.6247809979509801
24,2025-01-29T05:10:08.760,2460704.715379167,21,213,-6,147,116.97611972050044,1785.9526902571215,0.6050980627536774
25,2025-01-29T05:25:18.000,2460704.725902778,21,202,-6,158,118.02442528191382,1894.6187379876937,0.5584313929080963
26,2025-01-29T05:25:18.000,2460704.725902778,9,200,6,160,114.91560666044263,1735.9228636984633,0.6596078634262085
27,2025-01-29T05:36:24.000,2460704.7336111115,9,193,6,167,118.11758139224244,1614.4472851777398,0.6485671378099002
28,2025-01-29T05:36:24.000,2460704.7336111115,20,189,-5,171,117.16965142848971,1928.4638232546856,0.567549042403698
29,2025-01-29T05:52:05.182,2460704.7445044187,12,184,3,176,157.76081891848577,1847.765661102691,0.5723707858811724
30,2025-01-29T06:02:33.000,2460704.7517708335,18,175,-3,185,122.52795098193462,1854.5530857141164,0.5313725695014
31,2025-01-29T06:02:33.000,2460704.7517708335,8,174,7,186,118.23792341438869,1861.3216801239623,0.6519608050584793
32,2025-01-29T06:07:07.875,2460704.754952257,9,168,6,192,110.66008916568697,1744.3102877396134,0.6675245296210052
33,2025-01-29T06:14:46.000,2460704.7602546294,19,164,-4,196,127.96663510123636,1907.5160254785976,0.536134480365685
34,2025-01-29T06:28:42.000,2460704.7699305555,21,149,-6,211,128.9582173809456,1895.7356506457418,0.5607843399047852
35,2025-01-29T06:49:36.000,2460704.7844444443,19,137,-4,223,131.47630022331742,1853.143629347692,0.5372549295425415
36,2025-01-29T06:49:36.000,2460704.7844444443,8,132,7,228,112.8216554342626,1696.6912761150595,0.5490196347236633
37,2025-01-29T00:41:06.000,2460704.5285416665,5,45,10,315,88.2244468597742,1678.9262578103876,0.4901960790157318
38,2025-01-29T00:51:24.353,2460704.5356985293,11,36,4,324,130.6037971605157,1689.4180568625468,0.5381776515175315
39,2025-01-29T00:52:03.000,2460704.5361458333,18,34,-3,326,127.73264172342026,1760.9677591810541,0.545098066329956
40,2025-01-29T00:52:03.000,2460704.5361458333,11,28,4,332,148.40916843210704,1770.941640836727,0.5588235557079315
