Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3max,20241202-20241203,1,2024-12-03T02:37:51.000,2460647.6096180556,6,32,1772.3636474609375,151.80551147460938
xyfnh3max,20241202-20241203,2,2024-12-03T03:09:12.000,2460647.6313888887,1,65,2095.947265625,141.56068420410156
xyfnh3max,20241202-20241203,3,2024-12-03T03:18:22.125,2460647.637756076,-2,78,2019.8619384765625,141.0072784423828
xyfnh3max,20241202-20241203,4,2024-12-03T03:31:49.200,2460647.6470972225,4,86,1824.1759033203125,138.76480102539062
xyfnh3max,20241202-20241203,5,2024-12-03T04:16:04.227,2460647.6778267045,1,106,1848.0526123046875,126.16202545166016
xyfnh3max,20241202-20241203,6,2024-12-03T04:50:50.625,2460647.7019748264,6,130,1809.2567138671875,152.0067596435547
xyfnh3max,20241202-20241203,7,2024-12-03T05:23:18.000,2460647.724513889,2,151,1856.71533203125,128.25758361816406
xyfnh3max,20241202-20241203,8,2024-12-03T06:11:22.200,2460647.757895833,5,180,1918.8082275390625,147.89913940429688
xyfnh3max,20241202-20241203,9,2024-12-03T06:46:54.000,2460647.7825694443,4,201,1855.641357421875,158.52101135253906
xyfnh3max,20241202-20241203,10,2024-12-03T07:07:49.200,2460647.797097222,3,216,1829.760986328125,142.07252502441406
xyfnh3max,20241202-20241203,11,2024-12-02T20:53:12.139,2460647.370279392,4,240,1829.989990234375,144.8387451171875
xyfnh3max,20241202-20241203,12,2024-12-02T09:34:43.610,2460646.8991158535,0,265,1930.1942138671875,128.0575714111328
xyfnh3max,20241202-20241203,13,2024-12-02T03:33:01.773,2460646.647937184,6,280,1831.2108154296875,142.76806640625
xyfnh3max,20241202-20241203,14,2024-12-02T03:40:21.600,2460646.6530277776,-10,290,1935.912353515625,106.1070785522461
xyfnh3max,20241202-20241203,15,2024-12-02T04:10:00.600,2460646.673618056,1,309,1853.2955322265625,122.38634490966797
xyfnh3max,20241202-20241203,16,2024-12-02T04:37:36.000,2460646.6927777776,-3,324,1969.1575927734375,127.02625274658203
xyfnh3max,20241202-20241203,17,2024-12-02T04:37:36.000,2460646.6927777776,5,325,1797.0244140625,131.26173400878906
xyfnh3max,20241202-20241203,18,2024-12-02T04:58:30.000,2460646.7072916664,4,352,1830.6514892578125,126.2266616821289
xyfnh3min,20241202-20241203,1,N/A,0.0,9,5,1456.77392578125,31.893993377685547
xyfnh3min,20241202-20241203,2,N/A,0.0,-8,6,1728.4322509765625,73.1595230102539
xyfnh3min,20241202-20241203,3,2024-12-03T02:27:24.000,2460647.602361111,-7,16,1718.645263671875,79.32315063476562
xyfnh3min,20241202-20241203,4,2024-12-03T02:37:51.000,2460647.6096180556,-8,26,1822.407958984375,95.01061248779297
xyfnh3min,20241202-20241203,5,2024-12-03T04:17:06.000,2460647.6785416664,-10,114,1900.684814453125,87.22821807861328
xyfnh3min,20241202-20241203,6,2024-12-03T05:02:22.800,2460647.7099861107,-10,136,1892.5621337890625,88.66671752929688
xyfnh3min,20241202-20241203,7,2024-12-03T05:15:54.706,2460647.7193831704,10,148,1785.7890625,78.08161163330078
xyfnh3min,20241202-20241203,8,2024-12-02T03:55:12.000,2460646.663333333,-8,302,1765.669189453125,90.50181579589844
xyfnh3min,20241202-20241203,9,2024-12-02T04:10:00.600,2460646.673618056,11,309,1739.8197021484375,74.32337188720703
xyfnh3min,20241202-20241203,10,2024-12-02T04:22:42.000,2460646.682430556,11,316,1719.223388671875,73.90254974365234
