label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460692.669409722,2025-01-17T04:03:57.000,1.0,0,10.0,26.0,10.0,26.0,1733.2330402440518,1733.2330402440518,1733.2330402440518,83.78587269745587,83.78587269745587,83.78587269745587
2,2460692.683616898,2025-01-17T04:24:24.500,4.0,0.7905694150420949,9.0,28.75,8.999925760389843,28.750532956553855,1746.7425341529447,1743.0187826272092,1748.648659971457,88.44611472618708,82.68211192403396,94.6652961956131
3,2460692.6968750004,2025-01-17T04:43:30.000,120.0,0.8182210972648691,7.525,38.458333333333314,7.520042460649531,38.46817624029188,1719.0565830118603,1666.5821779613827,1749.4506824745965,101.01499681540496,72.09223638234847,133.32071993090477
4,2460691.8287500003,2025-01-16T07:53:24.000,37.0,0.7899084905176783,7.783783783783784,140.40540540540542,7.78374610632989,140.4063690760052,1739.7926967821463,1726.2657627515034,1749.209035882395,112.21460676423231,100.3125618001404,124.86925507655529
5,2460691.852222222,2025-01-16T08:27:12.000,1.0,0,8.0,161.0,8.0,161.0,1744.7880997327602,1744.7880997327602,1744.7880997327602,108.32542758202327,108.32542758202327,108.32542758202327
6,2460691.852222222,2025-01-16T08:27:12.000,4.0,0.9241763718304448,8.0,164.5,7.999424782906697,164.50010462155538,1747.2676674567997,1744.5310441596814,1749.2730833098738,114.01398352174994,107.99979645025228,120.0020297629858
7,2460691.639982639,2025-01-16T03:21:34.500,1.0,0,7.0,189.0,7.0,189.0,1746.64650413958,1746.64650413958,1746.64650413958,94.05817178528986,94.05817178528986,94.05817178528986
8,2460691.6550694443,2025-01-16T03:43:18.000,115.0,0.9829581271550146,8.895652173913042,202.96521739130435,8.899882588670481,202.99224944193216,1730.9329319658984,1697.4454479750043,1749.6150686381566,94.12673222891564,80.0107486862211,116.10149958374912
9,2460691.6864583334,2025-01-16T04:28:30.000,34.0,0.8474469474937784,9.882352941176471,229.05882352941177,9.883338501538056,229.05974852347708,1731.0626025569798,1709.9450231823587,1749.2468108110704,93.84456882933365,78.33454969530958,119.8935527133987
10,2460691.6920659724,2025-01-16T04:36:34.500,2.0,1.0,11.5,235.0,11.501306440094893,235.0,1741.6334158425311,1737.0827363924043,1746.184095292658,85.19658912777822,81.83437496560958,88.55880328994688
11,2460692.0000000005,2025-01-16T12:00:00.000,1.0,0,-13.0,249.0,-13.0,249.0,1741.3310911356969,1741.3310911356969,1741.3310911356969,98.49861149500079,98.49861149500079,98.49861149500079
12,2460692.0085430024,2025-01-16T12:12:18.115,4.0,0.7905694150420949,10.0,254.75,9.999444653789588,254.74981853782344,1745.8848065649686,1741.4014714213574,1749.7059465794298,92.9906700658625,84.63287694953848,103.34558973107391
13,2460691.9987384262,2025-01-16T11:58:11.000,3.0,1.0,-14.0,258.0,-14.0,257.998250793606,1740.9150695798833,1735.9840993676705,1745.1197586808714,102.6843057262689,102.16124606686843,103.08091275093045
14,2460692.2211785135,2025-01-16T17:18:29.824,44.0,0.8576987531564484,7.068181818181818,319.3181818181818,7.068903094429376,319.3207302170594,1730.1417388531574,1699.1694728202008,1749.4960096509321,103.5586605440541,85.25179729213323,123.6678476535983
15,2460692.2726324787,2025-01-16T18:32:35.446,4.0,0.9128709291752769,5.25,326.75,5.249750093099081,326.7512351703194,1746.2258152351392,1742.6831391740805,1749.5651088385061,129.65376824894736,127.96497508202164,131.05711038250462
16,2460692.41980754,2025-01-16T22:04:31.371,76.0,0.8496120719019763,7.842105263157895,350.7105263157895,7.843687985905772,350.7077581467488,1725.6485781606993,1691.0762953878577,1749.8670567961103,86.17995235872294,73.00998174934429,107.69977057221513
