Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,-04713-11-24T12:00:00.000,0.0,10,328,5,32,128.9980018608795,1702.0487539710518,0.45490196347236633
NH3,maxima,1,2023-10-19T04:52:18.000,2460236.702986111,12,312,3,48,121.24010659585679,1617.7611428354,0.6078431606292725
NH3,maxima,2,2023-10-19T05:06:45.000,2460236.713020833,12,286,3,74,148.82243640899347,1719.7376853104652,0.6666666865348816
NH3,maxima,3,2023-10-17T21:20:02.000,2460235.388912037,10,242,5,118,170.52934975527572,1958.4772803146373,0.5699346562226614
NH3,maxima,4,2023-10-16T04:33:38.057,2460233.6900238097,19,205,-4,155,130.86979319812477,1678.812458878664,0.6769748091697693
NH3,maxima,5,2023-10-15T21:17:28.000,2460233.3871296295,11,196,4,164,142.2495144021049,1747.2972608538055,0.6653594970703125
NH3,maxima,6,2023-10-15T21:17:28.000,2460233.3871296295,20,193,-5,167,130.60406238811717,1740.4345737731946,0.7267974019050598
NH3,maxima,7,2023-10-15T05:09:36.000,2460232.715,11,184,4,176,135.65989421566917,1750.4448682268342,0.6791444041512229
NH3,maxima,8,2023-10-15T05:09:36.000,2460232.715,20,183,-5,177,131.38514505471977,1756.8655659416556,0.7053221464157106
NH3,maxima,9,2023-10-15T05:09:36.000,2460232.715,22,174,-7,186,131.67559706603748,1828.6075400488219,0.6137255132198334
NH3,maxima,10,2023-10-15T05:09:36.000,2460232.715,9,170,6,190,152.47197284194613,1891.5494375528888,0.6431372761726379
NH3,maxima,11,2023-10-15T05:09:36.000,2460232.715,20,168,-5,192,131.87894666600906,1771.9733384223578,0.7019608020782471
NH3,maxima,12,2023-10-15T05:22:36.000,2460232.7240277776,25,159,-10,201,135.9071598253547,1793.9325826475815,0.6329411983489991
NH3,minima,0,-04713-11-24T12:00:00.000,0.0,18,328,-3,32,92.92436932491125,1682.9580641320065,0.4588235318660736
NH3,minima,1,2023-10-19T04:52:18.000,2460236.702986111,24,310,-9,50,99.0403793401406,1845.2166420216683,0.5105169578032059
NH3,minima,2,2023-10-19T05:03:51.600,2460236.711013889,5,306,10,54,84.77638461476408,1623.5220387072611,0.5058823704719544
NH3,minima,3,2023-10-19T05:06:45.000,2460236.713020833,20,298,-5,62,105.95301162044674,1731.3244211108367,0.6803921759128571
NH3,minima,4,2023-10-18T13:06:24.000,2460236.046111111,16,268,-1,92,109.03689792335649,1689.2601765277093,0.6666666865348816
NH3,minima,5,2023-10-17T21:20:02.000,2460235.388912037,21,249,-6,111,109.73905546143595,1775.467425484221,0.6732026239236196
NH3,minima,6,2023-10-16T13:11:50.000,2460234.0498842592,23,230,-8,130,101.95724438079714,1884.1776457699143,0.5712418456872305
PCloud,maxima,0,2023-10-19T05:06:45.000,2460236.713020833,7,281,8,79,136.93631598207674,1935.6700365525212,0.5176470875740051
PCloud,maxima,1,2023-10-18T13:06:24.000,2460236.046111111,4,267,11,93,97.79210983945255,1837.8884504010064,0.6235294342041016
PCloud,maxima,2,2023-10-17T18:46:20.400,2460235.282180556,8,238,7,122,157.82574162049454,2100.642935789211,0.4374057455704763
PCloud,maxima,3,2023-10-16T05:14:31.500,2460233.7184201386,5,215,10,145,97.83209803859285,1838.0639430477122,0.5323529615998268
PCloud,maxima,4,2023-10-15T05:09:36.000,2460232.715,7,169,8,191,132.38397365734423,1983.1519144943384,0.5215686559677124
PCloud,maxima,5,2023-10-15T05:12:12.000,2460232.7168055554,22,164,-7,196,122.68933598586979,1848.9514233658558,0.5929412007331848
PCloud,minima,0,2023-10-19T04:52:18.000,2460236.702986111,11,321,4,39,120.38602307589238,1579.5864891023216,0.5333333611488342
PCloud,minima,1,2023-10-19T05:04:56.625,2460236.711766493,10,305,5,55,114.9426199755655,1519.5028526904005,0.6509804129600526
PCloud,minima,2,2023-10-19T05:06:45.000,2460236.713020833,9,291,6,69,132.04187932218076,1615.8209315638853,0.7490196228027344
PCloud,minima,3,2023-10-19T05:06:45.000,2460236.713020833,15,280,0,80,127.85821173541169,1732.4998142188883,0.7529411911964417
PCloud,minima,4,2023-10-18T13:06:24.000,2460236.046111111,11,260,4,100,124.78062663599705,1611.5446169835689,0.7558823664273534
PCloud,minima,5,2023-10-16T13:11:50.000,2460234.0498842592,18,226,-3,134,125.78281745051011,1729.6730954177194,0.6261438131332397
PCloud,minima,6,2023-10-16T13:11:50.000,2460234.0498842592,8,221,7,139,127.60837734914003,1728.869176376853,0.6019608050584793
PCloud,minima,7,2023-10-16T05:14:31.500,2460233.7184201386,10,206,5,154,129.98202969153735,1648.95627970979,0.6764706075191498
PCloud,minima,8,2023-10-16T04:33:38.057,2460233.6900238097,19,205,-4,155,130.86979319812477,1678.812458878664,0.6769748091697693
PCloud,minima,9,2023-10-15T21:17:28.000,2460233.3871296295,6,194,9,166,114.44713326499668,1732.7534357822149,0.6980392336845398
PCloud,minima,10,2023-10-15T15:40:49.043,2460233.1533454107,16,185,-1,175,128.90803217965876,1687.1767053397484,0.6801364214523979
RGB,maxima,0,2023-10-19T04:52:18.000,2460236.702986111,15,312,0,48,106.07023331979144,1626.497652256694,0.6549019813537598
RGB,maxima,1,2023-10-19T04:52:18.000,2460236.702986111,10,312,5,48,118.2448854491779,1609.1737632255952,0.6666666865348816
RGB,maxima,2,2023-10-19T05:05:54.000,2460236.7124305554,9,304,6,56,114.1572045034532,1520.0817523754376,0.6698962134473464
RGB,maxima,3,2023-10-19T05:06:45.000,2460236.713020833,20,299,-5,61,107.3976773128291,1722.6719852764757,0.6882353127002716
RGB,maxima,4,2023-10-19T05:06:45.000,2460236.713020833,8,289,7,71,129.97006663007613,1621.160672239279,0.7921568751335144
RGB,maxima,5,2023-10-19T05:06:45.000,2460236.713020833,20,278,-5,82,119.20542651695811,1808.7220127589499,0.7745098173618317
RGB,maxima,6,2023-10-19T05:06:45.000,2460236.713020833,15,278,0,82,126.31078420141742,1746.4769297711573,0.7647058963775635
RGB,maxima,7,2023-10-19T05:06:45.000,2460236.713020833,7,276,8,84,123.5555790227075,1858.0633284156663,0.7686274617910385
RGB,maxima,8,2023-10-18T13:06:24.000,2460236.046111111,20,263,-5,97,116.38598547694271,1703.95615138641,0.7163398861885071
RGB,maxima,9,2023-10-18T13:06:24.000,2460236.046111111,4,263,11,97,98.58438215890514,1819.5398405709664,0.6915032863616943
RGB,maxima,10,2023-10-18T13:06:24.000,2460236.046111111,10,261,5,99,125.70888242684426,1630.7046416882074,0.7816993594169617
