Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3max,20220828-20220901,1,2022-09-01T06:04:54.000,2459823.753402778,4,72,1767.189453125,154.02737426757812
xyfnh3max,20220828-20220901,2,2022-09-01T06:04:54.000,2459823.753402778,2,94,1760.8321533203125,130.24940490722656
xyfnh3max,20220828-20220901,3,2022-08-31T06:02:00.000,2459822.751388889,5,123,1785.921142578125,134.7212677001953
xyfnh3max,20220828-20220901,4,2022-08-30T05:59:06.000,2459821.749375,3,138,1738.775390625,121.65717315673828
xyfnh3max,20220828-20220901,5,2022-08-30T05:59:06.000,2459821.749375,-4,141,1855.5606689453125,126.66087341308594
xyfnh3max,20220828-20220901,6,2022-08-29T06:03:39.000,2459820.752534722,3,162,1702.2684326171875,133.68438720703125
xyfnh3max,20220828-20220901,7,2022-08-28T06:08:12.000,2459819.7556944443,1,178,1748.7764892578125,136.56004333496094
xyfnh3max,20220828-20220901,8,2022-08-28T06:08:12.000,2459819.7556944443,4,205,1790.1097412109375,129.9837188720703
xyfnh3min,20220828-20220901,1,N/A,0.0,-10,58,1815.211669921875,96.15098571777344
xyfnh3min,20220828-20220901,2,2022-09-01T06:04:54.000,2459823.753402778,-10,73,1888.3309326171875,109.4508056640625
xyfnh3min,20220828-20220901,3,2022-08-31T06:02:00.000,2459822.751388889,-4,109,1725.9681396484375,104.78811645507812
xyfnh3min,20220828-20220901,4,2022-08-31T06:02:00.000,2459822.751388889,-8,116,1941.650634765625,105.62215423583984
xyfnh3min,20220828-20220901,5,2022-08-30T05:59:06.000,2459821.749375,-1,136,1722.2454833984375,110.76728057861328
xyfnh3min,20220828-20220901,6,2022-08-30T05:59:06.000,2459821.749375,1,145,1728.6220703125,110.56394958496094
xyfnh3min,20220828-20220901,7,2022-08-30T05:59:06.000,2459821.749375,-5,150,1771.2286376953125,105.3148422241211
xyfnh3min,20220828-20220901,8,2022-08-29T04:39:12.706,2459820.6938970587,-7,171,1800.405029296875,105.06793975830078
xyfnh3min,20220828-20220901,9,2022-08-28T06:08:12.000,2459819.7556944443,-8,193,1852.09375,106.66425323486328
xyfnh3min,20220828-20220901,10,2022-08-28T06:08:12.000,2459819.7556944443,-9,219,1763.78076171875,98.31493377685547
xyPcldmax,20220828-20220901,1,2022-09-01T06:04:54.000,2459823.753402778,8,78,1935.4659423828125,125.36735534667969
xyPcldmax,20220828-20220901,2,2022-09-01T06:04:54.000,2459823.753402778,10,95,1845.0694580078125,101.89901733398438
xyPcldmax,20220828-20220901,3,2022-08-31T06:02:00.000,2459822.751388889,10,128,1838.058349609375,104.87348175048828
xyPcldmax,20220828-20220901,4,2022-08-30T05:59:06.000,2459821.749375,8,147,1799.31005859375,112.27668762207031
xyPcldmax,20220828-20220901,5,2022-08-29T06:03:39.000,2459820.752534722,-7,162,1871.846435546875,113.65821838378906
xyPcldmax,20220828-20220901,6,2022-08-29T06:03:39.000,2459820.752534722,9,168,1797.0394287109375,108.88398742675781
xyPcldmax,20220828-20220901,7,2022-08-28T06:08:12.000,2459819.7556944443,4,180,1871.3438720703125,131.33338928222656
xyPcldmax,20220828-20220901,8,2022-08-28T06:08:12.000,2459819.7556944443,11,184,1892.8116455078125,89.1922378540039
xyPcldmax,20220828-20220901,9,2022-08-28T06:08:12.000,2459819.7556944443,-8,196,1893.1187744140625,108.59639739990234
xyPcldmax,20220828-20220901,10,2022-08-28T06:08:12.000,2459819.7556944443,9,199,1849.579345703125,100.40065002441406
xyPcldmax,20220828-20220901,11,2022-08-28T06:08:12.000,2459819.7556944443,-8,201,1897.62939453125,106.51559448242188
xyPcldmax,20220828-20220901,12,2022-08-28T06:08:12.000,2459819.7556944443,8,210,1849.0009765625,105.86811828613281
xyPcldmin,20220828-20220901,1,N/A,0.0,1,58,1598.634033203125,133.88357543945312
xyPcldmin,20220828-20220901,2,2022-09-01T06:04:54.000,2459823.753402778,-1,85,1734.470458984375,129.94798278808594
xyPcldmin,20220828-20220901,3,2022-09-01T06:04:54.000,2459823.753402778,2,93,1726.8670654296875,127.69925689697266
xyPcldmin,20220828-20220901,4,2022-08-31T06:02:00.000,2459822.751388889,0,109,1643.808837890625,114.4706039428711
xyPcldmin,20220828-20220901,5,2022-08-30T23:09:44.571,2459822.4650992067,1,133,1691.2216796875,117.42353057861328
xyPcldmin,20220828-20220901,6,2022-08-30T05:59:06.000,2459821.749375,8,140,1682.8392333984375,98.6351318359375
xyPcldmin,20220828-20220901,7,2022-08-30T05:59:06.000,2459821.749375,0,143,1698.234375,114.53710174560547
xyPcldmin,20220828-20220901,8,2022-08-30T05:59:06.000,2459821.749375,1,151,1680.7032470703125,120.81597137451172
xyPcldmin,20220828-20220901,9,2022-08-29T03:04:13.125,2459820.627929688,1,172,1658.23876953125,128.3345947265625
xyPcldmin,20220828-20220901,10,2022-08-28T06:08:12.000,2459819.7556944443,-4,189,1720.691162109375,111.51263427734375
xyPcldmin,20220828-20220901,11,2022-08-28T06:08:12.000,2459819.7556944443,6,193,1652.5103759765625,109.41631317138672
