Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3max,20250127-20250127,1,2025-01-27T01:40:12.000,2460702.5695833336,1,38,1868.8411865234375,137.72048950195312
xyfnh3max,20250127-20250127,2,2025-01-27T02:01:06.000,2460702.584097222,5,59,1817.390625,177.4837646484375
xyfnh3max,20250127-20250127,3,2025-01-27T02:50:20.471,2460702.618292484,6,105,1942.317138671875,170.9995880126953
xyfnh3max,20250127-20250127,4,2025-01-27T03:52:41.045,2460702.661586174,3,147,1788.6871337890625,151.2268524169922
xyfnh3max,20250127-20250127,5,2025-01-27T04:44:33.073,2460702.6976050134,5,175,1933.0244140625,161.45687866210938
xyfnh3max,20250127-20250127,6,2025-01-27T05:15:39.808,2460702.7192107374,0,195,1817.161865234375,137.6683349609375
xyfnh3max,20250127-20250127,7,2025-01-27T05:38:45.960,2460702.7352541666,2,210,1763.8006591796875,141.22984313964844
xyfnh3max,20250127-20250127,8,2025-01-27T06:26:54.000,2460702.7686805557,4,239,1832.31689453125,138.19874572753906
xyfnh3max,20250127-20250127,9,2025-01-27T06:37:22.500,2460702.775954861,-7,255,1955.6806640625,113.63646697998047
xyfnh3max,20250127-20250127,10,2025-01-27T06:58:18.000,2460702.7904861113,4,278,1958.063232421875,156.03207397460938
xyfnh3min,20250127-20250127,1,N/A,0.0,-7,24,1789.858642578125,88.94158935546875
xyfnh3min,20250127-20250127,2,2025-01-27T02:11:34.500,2460702.591371528,-9,71,1971.7393798828125,100.28080749511719
xyfnh3min,20250127-20250127,3,2025-01-27T03:27:44.400,2460702.6442638887,-10,131,1824.630615234375,93.61116027832031
xyPcldmax,20250127-20250127,1,2025-01-27T01:50:02.118,2460702.576413399,-1,43,1932.953125,129.23748779296875
xyPcldmax,20250127-20250127,2,2025-01-27T01:50:39.000,2460702.5768402778,1,48,1931.4970703125,142.03952026367188
xyPcldmax,20250127-20250127,3,2025-01-27T02:01:06.000,2460702.584097222,-10,61,2022.68115234375,107.0163803100586
xyPcldmax,20250127-20250127,4,2025-01-27T02:07:38.812,2460702.588643663,8,66,2061.53369140625,149.4659423828125
xyPcldmax,20250127-20250127,5,2025-01-27T02:35:34.588,2460702.608039216,-5,98,2074.6865234375,119.61016845703125
xyPcldmax,20250127-20250127,6,2025-01-27T02:56:29.647,2460702.62256536,-4,110,2054.759521484375,116.4311752319336
xyPcldmax,20250127-20250127,7,2025-01-27T03:03:52.800,2460702.6276944443,7,115,2027.332763671875,140.38185119628906
xyPcldmax,20250127-20250127,8,2025-01-27T03:26:31.364,2460702.6434185603,0,129,1933.99169921875,121.5021743774414
xyPcldmax,20250127-20250127,9,2025-01-27T03:55:00.429,2460702.663199405,9,149,1951.9503173828125,126.9129867553711
xyPcldmax,20250127-20250127,10,2025-01-27T04:10:48.146,2460702.6741683604,-9,151,1926.1942138671875,101.77954864501953
xyPcldmax,20250127-20250127,11,2025-01-27T04:15:27.600,2460702.677402778,0,156,2008.2987060546875,137.63812255859375
xyPcldmax,20250127-20250127,12,2025-01-27T04:38:18.136,2460702.693265467,-7,167,2007.3355712890625,113.05075073242188
xyPcldmax,20250127-20250127,13,2025-01-27T05:01:14.093,2460702.7091908916,7,179,2048.72802734375,144.98558044433594
xyPcldmax,20250127-20250127,14,2025-01-27T05:01:14.093,2460702.7091908916,-9,179,1989.2696533203125,111.68077087402344
xyPcldmax,20250127-20250127,15,2025-01-27T05:03:10.800,2460702.7105416665,-9,188,2004.79443359375,118.46208953857422
xyPcldmin,20250127-20250127,1,N/A,0.0,8,24,1610.004150390625,105.06455993652344
xyPcldmin,20250127-20250127,2,N/A,0.0,-5,24,1742.6351318359375,98.5887451171875
xyPcldmin,20250127-20250127,3,2025-01-27T01:47:39.857,2460702.574766865,-6,40,1814.6036376953125,110.51668548583984
xyPcldmin,20250127-20250127,4,2025-01-27T01:48:33.600,2460702.5753888893,10,41,1655.935302734375,90.97451782226562
xyPcldmin,20250127-20250127,5,2025-01-27T01:50:39.000,2460702.5768402778,7,48,1682.8377685546875,138.68325805664062
xyPcldmin,20250127-20250127,6,2025-01-27T01:50:39.000,2460702.5768402778,-4,50,1842.9820556640625,124.01234436035156
xyPcldmin,20250127-20250127,7,2025-01-27T02:22:02.400,2460702.5986388894,9,90,1739.93408203125,109.17743682861328
xyPcldmin,20250127-20250127,8,2025-01-27T03:38:55.500,2460702.6520312503,-6,138,1750.45361328125,109.17435455322266
xyPcldmin,20250127-20250127,9,2025-01-27T03:49:14.512,2460702.659195737,7,141,1588.1185302734375,119.2782211303711
xyPcldmin,20250127-20250127,10,2025-01-27T04:39:19.200,2460702.693972222,6,168,1630.3333740234375,135.09548950195312
xyPcldmin,20250127-20250127,11,2025-01-27T05:24:07.200,2460702.7250833334,6,201,1636.8101806640625,116.95893096923828
xyPcldmin,20250127-20250127,12,2025-01-27T06:05:57.600,2460702.754138889,8,227,1672.1865234375,95.25589752197266
xyPcldmin,20250127-20250127,13,2025-01-27T06:37:22.500,2460702.775954861,9,249,1703.25732421875,91.73350524902344
xyPcldmin,20250127-20250127,14,2025-01-27T07:08:48.000,2460702.7977777785,7,296,1497.2216796875,29.715497970581055
