Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2024-01-30T01:17:06.000,2460339.553541667,8,348,7,12,155.79726859211718,1636.5108281105631,0.6509804129600525
NH3,maxima,1,2024-01-30T03:05:03.000,2460339.6285069445,11,306,4,54,147.4652746802946,1848.2950162255097,0.5745098292827606
NH3,maxima,2,2024-01-30T03:05:03.000,2460339.6285069445,12,284,3,76,117.97014509763046,1665.3635972591496,0.6352941393852234
NH3,maxima,3,2024-01-30T03:05:03.000,2460339.6285069445,12,271,3,89,120.12810147018621,1747.8218962323508,0.5627451241016388
NH3,maxima,4,2024-01-30T03:22:06.000,2460339.6403472223,24,261,-9,99,116.28466700986309,1686.1895964177152,0.5882353186607361
NH3,maxima,5,2024-01-30T03:22:06.000,2460339.6403472223,11,255,4,105,151.81283848478438,1637.8140357399332,0.5529412031173706
NH3,maxima,6,2024-01-30T03:22:06.000,2460339.6403472223,10,247,5,113,145.34273476376765,1608.4976617395057,0.4696078486740589
NH3,maxima,7,2024-02-02T02:17:06.000,2460342.5952083333,13,240,2,120,146.37208497108406,1753.9980151871125,0.5764706134796143
NH3,maxima,8,2024-02-02T02:17:06.000,2460342.5952083333,12,225,3,135,147.3060151228024,1742.9043594663488,0.6470588445663452
NH3,maxima,9,2024-02-02T02:17:06.000,2460342.5952083333,11,219,4,141,146.41840753134844,1878.8354864714697,0.686274528503418
NH3,maxima,10,2024-02-02T02:17:06.000,2460342.5952083333,11,210,4,150,146.28910709301366,1895.300702634543,0.6000000238418579
NH3,maxima,11,2024-02-01T10:39:42.000,2460341.9442361114,18,190,-3,170,121.95581623317362,1746.6720258479793,0.6549019813537598
NH3,maxima,12,2024-01-31T23:45:10.125,2460341.489700521,12,172,3,188,136.32136138572199,1773.189047760328,0.6348039386793972
NH3,maxima,13,2024-01-31T18:50:22.000,2460341.2849768517,19,165,-4,195,130.08154901662314,1857.0181486789982,0.7189542651176453
NH3,maxima,14,2024-01-31T02:39:31.500,2460340.61078125,16,151,-1,209,124.71534932029121,1774.5730344155195,0.6549019813537598
NH3,maxima,15,2024-01-30T17:55:10.500,2460340.2466493053,12,139,3,221,134.98417754040233,1744.5185866549043,0.5898395966399799
NH3,maxima,16,2024-01-29T02:21:18.000,2460338.598125,13,106,2,254,132.2388883332458,1689.3007961407766,0.6308378116651014
NH3,maxima,17,2024-01-29T02:35:36.000,2460338.6080555557,11,83,4,277,149.85556307083425,1814.8685645993614,0.5843137502670288
NH3,maxima,18,2024-01-29T02:35:36.000,2460338.6080555557,12,75,3,285,148.4849122307834,1743.1740953109984,0.5411764979362488
NH3,minima,0,2024-01-30T01:17:06.000,2460339.553541667,22,344,-7,16,92.93505605831004,1812.311373265476,0.6392157077789307
NH3,minima,1,2024-01-30T01:53:27.600,2460339.578791667,18,336,-3,24,92.03019022666415,1628.98229117482,0.6258823752403259
NH3,minima,2,2024-01-30T02:02:33.000,2460339.5851041665,25,330,-10,30,89.31524279467493,1753.7962640838778,0.5647059082984924
NH3,minima,3,2024-01-30T02:02:33.000,2460339.5851041665,18,329,-3,31,92.08676157092337,1628.1975326523293,0.615686297416687
NH3,minima,4,2024-01-30T03:02:55.125,2460339.62702691,25,314,-10,46,104.73386188644402,1795.743025823672,0.5799019858241081
NH3,minima,5,2024-01-30T03:05:03.000,2460339.6285069445,25,305,-10,55,101.84840057634307,1834.92373122572,0.615686297416687
NH3,minima,6,2024-01-30T03:05:03.000,2460339.6285069445,25,284,-10,76,100.04837972444852,1790.826755209153,0.6137255132198334
NH3,minima,7,2024-01-30T03:05:03.000,2460339.6285069445,20,274,-5,86,95.1154978280543,1685.2537934491165,0.6411764919757843
NH3,minima,8,2024-01-30T03:22:06.000,2460339.6403472223,20,263,-5,97,100.85808495341381,1686.9965288789826,0.6092691854997114
NH3,minima,9,2024-01-30T03:22:06.000,2460339.6403472223,25,256,-10,104,96.82063466302498,1703.955450162891,0.5372549295425415
NH3,minima,10,2024-01-30T03:22:06.000,2460339.6403472223,22,247,-7,113,90.47260531059285,1713.6662767195987,0.482843142002821
NH3,minima,11,2024-02-02T02:48:18.000,2460342.6168750003,20,200,-5,160,108.95429362276806,1863.7208926456324,0.6725490391254425
NH3,minima,12,2024-02-01T04:06:20.471,2460341.6710702614,20,176,-5,184,110.7764104965428,1785.387583094596,0.6434832969132592
PCloud,maxima,0,2024-01-30T03:05:03.000,2460339.6285069445,7,305,8,55,132.52650832873022,1970.8764989324227,0.4686274528503418
