Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3min,20241129-20241129,7,2024-11-29T07:39:52.500,2460643.8193576387,-8,335,1843.0888671875,90.93852996826172
xyfnh3min,20241129-20241129,8,2024-11-29T08:00:48.000,2460643.833888889,-8,354,1919.48583984375,98.56317901611328
xyPcldmax,20241129-20241129,1,2024-11-29T03:44:32.400,2460643.655930556,0,152,1899.47216796875,115.99159240722656
xyPcldmax,20241129-20241129,2,2024-11-29T04:03:38.813,2460643.669199219,5,177,1868.28515625,122.41533660888672
xyPcldmax,20241129-20241129,3,2024-11-29T04:18:03.600,2460643.6792083336,-3,196,1970.8731689453125,120.69754028320312
xyPcldmax,20241129-20241129,4,2024-11-29T04:30:32.539,2460643.687876603,-5,208,1992.70947265625,122.83209228515625
xyPcldmax,20241129-20241129,5,2024-11-29T05:20:52.800,2460643.722833333,-1,237,1964.8226318359375,128.5137176513672
xyPcldmax,20241129-20241129,6,2024-11-29T05:20:52.800,2460643.722833333,8,239,1974.8114013671875,127.96263885498047
xyPcldmax,20241129-20241129,7,2024-11-29T05:42:24.000,2460643.737777778,-2,249,1946.865478515625,122.09565734863281
xyPcldmax,20241129-20241129,8,2024-11-29T06:11:31.059,2460643.7579983664,-6,269,2047.3697509765625,117.01802825927734
xyPcldmax,20241129-20241129,9,2024-11-29T06:46:57.600,2460643.782611111,-1,289,2012.7412109375,124.93182373046875
xyPcldmax,20241129-20241129,10,2024-11-29T07:33:30.000,2460643.814930556,-5,326,2006.364013671875,121.5714111328125
xyPcldmax,20241129-20241129,11,2024-11-29T07:39:52.500,2460643.8193576387,7,328,1871.8533935546875,129.57298278808594
xyPcldmax,20241129-20241129,12,2024-11-29T08:00:48.000,2460643.833888889,-2,353,2048.967529296875,121.93447875976562
xyPcldmin,20241129-20241129,1,N/A,0.0,5,135,1621.1002197265625,142.3635711669922
xyPcldmin,20241129-20241129,2,N/A,0.0,-3,136,1681.741455078125,124.6136474609375
xyPcldmin,20241129-20241129,3,2024-11-29T03:36:18.000,2460643.6502083335,9,148,1670.2708740234375,100.16522979736328
xyPcldmin,20241129-20241129,4,2024-11-29T03:46:36.000,2460643.657361111,10,157,1715.8662109375,78.55303192138672
xyPcldmin,20241129-20241129,5,2024-11-29T03:54:28.500,2460643.6628298615,9,165,1669.6500244140625,103.4146499633789
xyPcldmin,20241129-20241129,6,2024-11-29T03:57:06.000,2460643.664652778,-2,174,1804.507080078125,116.43336486816406
xyPcldmin,20241129-20241129,7,2024-11-29T04:07:34.500,2460643.6719270833,-10,181,1817.3541259765625,94.10139465332031
xyPcldmin,20241129-20241129,8,2024-11-29T04:18:03.600,2460643.6792083336,9,194,1650.31884765625,103.07657623291016
xyPcldmin,20241129-20241129,9,2024-11-29T05:07:20.471,2460643.713431373,9,229,1606.51904296875,98.47551727294922
xyPcldmin,20241129-20241129,10,2024-11-29T05:14:36.120,2460643.718473611,-8,235,1827.766357421875,97.93955993652344
xyPcldmin,20241129-20241129,11,2024-11-29T05:42:24.000,2460643.737777778,11,254,1624.842529296875,63.81877899169922
xyPcldmin,20241129-20241129,12,2024-11-29T06:15:44.235,2460643.760928649,6,271,1578.0477294921875,109.77777862548828
xyPcldmin,20241129-20241129,13,2024-11-29T06:40:26.640,2460643.778086111,10,286,1780.32080078125,87.50269317626953
xyPcldmin,20241129-20241129,14,2024-11-29T07:01:54.120,2460643.7929875003,8,299,1621.756591796875,89.40398406982422
xyPcldmin,20241129-20241129,15,2024-11-29T07:08:28.800,2460643.7975555556,-6,300,1768.6759033203125,100.65072631835938
xyPcldmin,20241129-20241129,16,2024-11-29T07:29:25.200,2460643.8120972225,8,315,1584.505126953125,88.00521850585938
xyPcldmin,20241129-20241129,17,2024-11-29T07:39:52.500,2460643.8193576387,9,335,1751.251708984375,82.4639663696289
xyPcldmin,20241129-20241129,18,2024-11-29T07:40:46.286,2460643.819980159,-6,336,1809.618408203125,94.31619262695312
xyPcldmin,20241129-20241129,19,2024-11-29T07:50:20.000,2460643.82662037,8,346,1733.930419921875,96.58759307861328
