Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-03-02T01:59:06.000,2460736.582708333,13,345,2,15,129.5933488837406,1786.2637565273658,0.48137255012989044
NH3,maxima,1,2025-03-02T02:09:33.000,2460736.5899652774,14,339,1,21,130.77697956191662,1842.643224396623,0.48627451062202454
NH3,maxima,2,2025-03-02T02:09:33.000,2460736.5899652774,11,330,4,30,131.22613644455794,1909.5684312836822,0.5254902243614197
NH3,maxima,3,2025-03-02T02:09:33.000,2460736.5899652774,12,324,3,36,128.97935838064984,1935.8064035161317,0.5117647349834442
NH3,maxima,4,2025-03-02T02:28:38.000,2460736.6032175925,20,311,-5,49,116.68236584236466,1875.9857602288755,0.5084967513879141
NH3,maxima,5,2025-03-02T02:44:28.500,2460736.61421875,11,289,4,71,156.38208814403126,1793.29933251744,0.47963802401836103
NH3,maxima,6,2025-03-02T03:41:22.500,2460736.653732639,14,268,1,92,115.09405320651429,1810.5360010127897,0.47387388268032593
NH3,maxima,7,2025-03-02T04:15:09.600,2460736.6771944445,10,238,5,122,152.26890841395738,1904.8980891235806,0.46509804129600524
NH3,maxima,8,2025-03-02T04:36:58.000,2460736.6923379633,9,208,6,152,189.72897509205958,1879.895079937952,0.43529412150382996
NH3,maxima,9,2025-03-02T04:48:33.000,2460736.700381945,12,192,3,168,147.03410327741003,1812.8330670634102,0.4372549057006836
NH3,minima,0,2025-03-02T03:49:28.714,2460736.659360119,22,258,-7,102,89.19420066245064,1888.7073635839042,0.5103641641991479
PCloud,maxima,0,2025-03-02T02:09:33.000,2460736.5899652774,23,335,-8,25,109.03767874515125,1933.2656323959802,0.45490196347236633
PCloud,maxima,1,2025-03-02T02:09:33.000,2460736.5899652774,9,326,6,34,123.9688699543441,1992.4661405467057,0.4588235318660736
PCloud,maxima,2,2025-03-02T02:09:33.000,2460736.5899652774,23,317,-8,43,107.82377723616891,1975.386611580528,0.4302521049976349
PCloud,maxima,3,2025-03-02T02:28:38.000,2460736.6032175925,24,305,-9,55,107.14572963671982,1936.443470323572,0.4444444477558136
PCloud,maxima,4,2025-03-02T02:44:28.500,2460736.61421875,5,292,10,68,123.51384484371269,1841.8485191468214,0.40294118225574493
PCloud,maxima,5,2025-03-02T02:44:28.500,2460736.61421875,22,290,-7,70,118.51565043635254,1981.5135522172584,0.440763677421369
PCloud,maxima,6,2025-03-02T03:11:46.971,2460736.6331825396,9,284,6,76,146.02068924857224,1849.1380844870148,0.4241327345371246
PCloud,maxima,7,2025-03-02T03:41:22.500,2460736.653732639,25,264,-10,96,113.88693897511259,1981.1182637206975,0.4127451032400131
PCloud,maxima,8,2025-03-02T04:25:57.000,2460736.6846875004,16,223,-1,137,125.54242218600982,1971.4535572538175,0.42941176891326904
PCloud,maxima,9,2025-03-02T04:36:58.000,2460736.6923379633,14,212,1,148,160.3770105205344,1920.2835035338387,0.41302521526813507
PCloud,maxima,10,2025-03-02T04:39:51.750,2460736.694348959,7,204,8,156,169.4257931064478,1960.687798043745,0.334803931415081
PCloud,minima,0,2025-03-02T01:59:06.000,2460736.582708333,15,353,0,7,123.38444430696637,1706.3976087155736,0.4901960790157318
PCloud,minima,1,2025-03-02T02:28:38.000,2460736.6032175925,8,303,7,57,107.76100807534242,1638.562612353768,0.5261905033673558
PCloud,minima,2,2025-03-02T03:41:22.500,2460736.653732639,7,268,8,92,88.00078241828318,1649.415301255433,0.49369370856800604
PCloud,minima,3,2025-03-02T04:25:57.000,2460736.6846875004,6,226,9,134,70.29269673085876,1712.912275623891,0.5031674412580637
PCloud,minima,4,2025-03-02T04:25:57.000,2460736.6846875004,7,220,8,140,100.98489030933749,1710.6230610558396,0.46568628400564194
RGB,maxima,0,2025-03-02T01:59:06.000,2460736.582708333,20,348,-5,12,116.33842547434664,1772.4895264093404,0.545098066329956
RGB,maxima,1,2025-03-02T02:09:33.000,2460736.5899652774,19,335,-4,25,120.9094975537605,1893.9769994516455,0.5411764979362488
RGB,maxima,2,2025-03-02T02:09:33.000,2460736.5899652774,19,323,-4,37,112.75464944153909,1868.7087379039772,0.5784313976764679
RGB,maxima,3,2025-03-02T02:09:33.000,2460736.5899652774,7,320,8,40,103.59506105052584,1843.2729215262389,0.5215686410665512
RGB,maxima,4,2025-03-02T02:28:38.000,2460736.6032175925,7,309,8,51,87.74118933441751,1689.505412954195,0.5555555820465088
RGB,maxima,5,2025-03-02T02:28:38.000,2460736.6032175925,18,304,-3,56,111.32040747271542,1840.943331516916,0.5490196347236633
RGB,maxima,6,2025-03-02T03:12:55.500,2460736.6339756944,15,280,0,80,122.60901854166232,1823.261693789342,0.5254902169108391
RGB,maxima,7,2025-03-02T03:41:22.500,2460736.653732639,8,267,7,93,94.8122104183288,1667.061657344529,0.523529440164566
RGB,maxima,8,2025-03-02T03:41:22.500,2460736.653732639,20,260,-5,100,93.76305222418027,1844.416173046738,0.5443137496709823
RGB,maxima,9,2025-03-02T03:49:28.714,2460736.659360119,9,258,6,102,84.92558866682984,1770.061636261515,0.5588235493217196
RGB,maxima,10,2025-03-02T04:15:09.600,2460736.6771944445,21,237,-6,123,112.16415451327623,1991.8762345288683,0.5050980567932128
RGB,maxima,11,2025-03-02T04:15:09.600,2460736.6771944445,12,235,3,125,138.52963260063297,1917.7535921072445,0.5074509918689728
RGB,maxima,12,2025-03-02T04:25:57.000,2460736.6846875004,8,225,7,135,81.16182447292094,1741.9894386098338,0.5829721595111647
RGB,maxima,13,2025-03-02T04:36:58.000,2460736.6923379633,10,212,5,148,173.51680729380266,1825.8896406319689,0.5200280387486731
RGB,maxima,14,2025-03-02T04:36:58.000,2460736.6923379633,20,211,-5,149,116.88443770310255,1863.4607719986936,0.5529412031173706
RGB,maxima,15,2025-03-02T04:48:33.000,2460736.700381945,11,199,4,161,143.80013599935054,1932.3590004463356,0.4885449064405341
RGB,maxima,16,2025-03-02T04:50:38.400,2460736.701833334,19,189,-4,171,105.54859061530432,1744.9822058329632,0.5058823704719544
RGB,maxima,17,2025-03-02T04:51:32.143,2460736.702455357,9,188,6,172,117.34524199466888,1633.5584175086558,0.4843137264251709
RGB,minima,0,2025-03-02T01:59:06.000,2460736.582708333,25,353,-10,7,110.03380554624543,1905.6053501737915,0.3764705955982208
RGB,minima,1,2025-03-02T02:08:56.118,2460736.5895383987,7,340,8,20,108.9872622762622,1857.1743149131198,0.43044983113513274
