Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,N/A,0.0,10,341,5,19,95.15444287587829,1673.846297669423,0.30980393290519714
1,2024-10-27T05:13:06.000,2460610.7174305557,18,337,-3,23,94.9039826626745,1854.8759195064556,0.32156863808631897
2,2024-10-27T05:13:06.000,2460610.7174305557,12,332,3,28,95.24384097501651,1759.7997938875433,0.3490196168422699
3,2024-10-27T05:20:36.000,2460610.7226388888,16,325,-1,35,101.44495759544955,1830.7588404824123,0.3344537913799286
4,2024-10-27T05:34:12.923,2460610.732094017,14,307,1,53,99.46316937915422,1828.485471867887,0.39698341488838196
5,2024-10-27T05:46:06.000,2460610.7403472224,9,285,6,75,123.338683551267,1838.833014888637,0.44509804248809814
6,2024-10-27T06:22:44.400,2460610.7657916667,12,261,3,99,110.37730988178052,1762.2861290482301,0.47137256860733034
7,2024-10-27T07:02:04.500,2460610.793107639,9,234,6,126,133.99370236879815,1874.4571471132365,0.4495356067230827
8,2024-10-27T07:29:15.000,2460610.8119791667,10,220,5,140,128.39421228674283,1854.8238944339082,0.4490196108818054
9,2024-10-27T08:28:33.000,2460610.853159722,11,187,4,173,105.9210370058702,1946.3017145795366,0.4852941334247589
10,2024-10-27T08:28:33.000,2460610.853159722,11,180,4,180,103.21063115431923,1894.4720363723509,0.48235294967889786
11,2024-10-27T08:32:20.727,2460610.8557954547,14,174,1,186,101.43177226773552,1891.3039131869048,0.48270945657383313
12,2024-10-27T08:45:14.400,2460610.86475,9,162,6,198,110.1558701320454,1985.1668444225866,0.4817255020141602
13,2024-10-27T08:59:48.000,2460610.874861111,19,156,-4,204,99.9260569175976,2012.7596190137137,0.49246647483424133
14,2024-10-27T08:59:48.000,2460610.874861111,13,148,2,212,96.58035745980602,1918.0913931324299,0.5431372821331024
15,2024-10-27T08:59:48.000,2460610.874861111,12,142,3,218,96.2656888849213,1850.2603036956916,0.545098066329956
