Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2024-11-15T04:45:51.000,2460629.698506945,18,219,-3,141,109.59728910622275,1908.7440219719372,0.5254902243614197
1,2024-11-15T04:56:18.000,2460629.705763889,7,205,8,155,95.79381388705018,1805.392910654603,0.5699346661567688
2,2024-11-15T04:56:18.000,2460629.705763889,21,205,-6,155,105.50489597354023,1924.006651455157,0.550326814254125
3,2024-11-15T05:05:51.257,2460629.7123988094,19,197,-4,163,106.66218977403123,1874.5507491012781,0.5766946962901525
4,2024-11-15T05:06:45.000,2460629.7130208337,9,194,6,166,103.14790718191884,1737.4962908017715,0.6676470786333084
5,2024-11-15T05:06:45.000,2460629.7130208337,19,187,-4,173,105.38157716854238,1860.2204932633645,0.593534734603521
6,2024-11-15T05:18:38.400,2460629.721277778,20,177,-5,183,109.0098078074805,1872.6451115389366,0.6360784530639648
7,2024-11-15T05:40:58.800,2460629.736791667,9,165,6,195,129.4899488139483,1718.68447901471,0.6948529593646525
8,2024-11-15T05:40:58.800,2460629.736791667,21,162,-6,198,118.81581734637882,1975.0028318607801,0.5866666853427887
9,2024-11-15T06:03:19.200,2460629.7523055556,21,148,-6,212,117.01106553124386,1908.543282245071,0.6123614887828412
10,2024-11-15T06:25:40.800,2460629.7678333335,8,140,7,220,129.01363025588353,1735.959291207278,0.6686674867357527
11,2024-11-15T06:25:40.800,2460629.7678333335,21,134,-6,226,109.85237353183817,1858.1148475890602,0.637046328250398
12,2024-11-15T06:39:00.625,2460629.777090567,20,129,-5,231,108.35803342511998,1822.914981644937,0.6453431583940984
13,2024-11-15T06:48:02.400,2460629.783361111,14,117,1,243,108.37085524764309,1802.1100301506121,0.5843137502670288
14,2024-11-15T06:48:02.400,2460629.783361111,8,116,7,244,89.12049835936145,1663.854097984929,0.6384313941001892
15,2024-11-15T06:58:30.000,2460629.790625,8,107,7,253,88.01192290810145,1641.112883348561,0.6882353127002716
16,2024-11-15T06:58:30.000,2460629.790625,21,105,-6,255,103.02173069386926,1877.9012725996076,0.6921568810939789
17,2024-11-15T07:08:58.000,2460629.7978935186,8,95,7,265,108.33406960794805,1556.4995493789843,0.7379551976919174
18,2024-11-15T07:08:58.000,2460629.7978935186,22,93,-7,267,103.30127306746056,1847.3825623367686,0.7111111283302307
19,2024-11-15T07:11:35.250,2460629.7997135418,21,87,-6,273,102.7626441631168,1840.823970337478,0.6828431561589241
20,2024-11-15T07:19:27.000,2460629.8051736113,6,81,9,279,110.71516601010853,1728.604323741813,0.6294117867946625
21,2024-11-15T07:19:27.000,2460629.8051736113,21,79,-6,281,105.56173494370296,1861.7386541934752,0.7156862914562225
22,2024-11-15T07:29:54.000,2460629.8124305555,22,71,-7,289,116.56042867363517,1780.0041055648317,0.6529411971569061
23,2024-11-15T07:29:54.000,2460629.8124305555,13,68,2,292,143.62538556700494,1704.7525432818213,0.6235294342041016
24,2024-11-15T07:29:54.000,2460629.8124305555,20,64,-5,296,144.21225182931758,1691.4045976228085,0.729411780834198
