Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,N/A,0.0,20,229,-5,131,96.4590135870329,1824.4004128385238,0.47058823704719543
1,2022-10-13T03:45:30.000,2459865.656597222,22,220,-7,140,101.84713429249364,1996.3610915187724,0.501960813999176
2,2022-10-13T03:45:30.000,2459865.656597222,21,215,-6,145,103.74091688924852,2043.1069735225012,0.5490196347236633
3,2022-10-13T03:45:30.000,2459865.656597222,19,206,-4,154,103.58363290525827,1890.8289408694277,0.6470588445663452
4,2022-10-13T03:45:30.000,2459865.656597222,19,195,-4,165,103.49289780256782,1924.5112002128108,0.6039215922355652
5,2022-10-13T03:45:30.000,2459865.656597222,19,190,-4,170,102.09334288939317,1882.0329535518415,0.658823549747467
6,2022-10-13T03:45:30.000,2459865.656597222,19,182,-4,178,103.27535161263764,1862.1456439176197,0.6823529601097107
7,2022-10-13T03:45:30.000,2459865.656597222,19,176,-4,184,103.45662005847846,1764.7252356889887,0.686274528503418
8,N/A,0.0,22,131,-7,229,91.30252216360962,1839.8678531623705,0.5686274766921998
9,2022-10-09T04:01:30.000,2459861.667708333,20,120,-5,240,91.19867266600507,1781.63002462457,0.6901960968971252
10,2022-10-09T04:01:30.000,2459861.667708333,22,102,-7,258,96.71893296425635,1797.0111510319298,0.6352941393852234
11,2022-10-09T04:01:30.000,2459861.667708333,22,92,-7,268,94.5735767525715,1815.3225580215546,0.658823549747467
12,2022-10-09T04:01:30.000,2459861.667708333,22,85,-7,275,97.03155136529932,1913.520429255532,0.5607843399047852
13,2022-10-09T04:43:00.000,2459861.6965277777,15,70,0,290,96.88289583865034,1701.4571999651066,0.594117671251297
14,2022-10-09T05:24:30.000,2459861.7253472223,23,50,-8,310,95.85574347276237,1821.1124728904338,0.6666666865348816
15,2022-10-09T05:24:30.000,2459861.7253472223,25,45,-10,315,95.42506051385244,1846.9614576070956,0.6666666865348816
16,2022-10-09T05:24:30.000,2459861.7253472223,20,45,-5,315,95.10097901864229,1747.4279074365004,0.7450980544090271
17,2022-10-09T05:24:30.000,2459861.7253472223,18,24,-3,336,96.28169369104677,1744.1635674671352,0.7098039388656616
18,2022-10-09T05:24:30.000,2459861.7253472223,25,21,-10,339,101.21816016393193,1945.9680314079305,0.6235294342041016
