Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2025-01-06T06:53:06.000,2460681.786875,15,171,0,24,112.94538320098302,1883.2699838230308,0.4979501075365326
1,2025-01-06T07:14:00.000,2460681.801388889,5,139,10,56,131.74393809029056,2061.3385019151815,0.3608677596487897
2,2025-01-06T07:14:00.000,2460681.801388889,15,136,0,59,120.39374870412065,1891.4266190847884,0.525980407372117
3,N/A,0.0,7,93,8,102,140.66969227154107,2160.1527648274923,0.31697956773828956
4,N/A,0.0,9,86,6,109,143.38309744580422,2089.844587716182,0.39838022771088977
5,N/A,0.0,15,81,0,114,120.71412013879187,1923.554034782754,0.4537338367167939
6,N/A,0.0,5,76,10,119,86.20989337264203,1787.830599671695,0.33897059783339506
7,N/A,0.0,15,75,0,120,116.98223756645973,1843.4077438214222,0.4540849700570106
8,N/A,0.0,4,70,11,125,77.16320022757718,1768.4482561569598,0.36549020409584043
9,2025-01-06T01:05:24.000,2460681.5454166667,14,63,1,132,128.03263126432958,1784.9480273989586,0.45334968157112593
10,2025-01-06T01:15:51.000,2460681.552673611,5,50,10,145,135.17157021725743,2013.871864115548,0.21153846712639698
11,2025-01-06T01:15:51.000,2460681.552673611,15,47,0,148,139.2922352038997,1902.7344127539131,0.48072512138564627
12,2025-01-06T01:26:18.000,2460681.5599305555,13,33,2,162,136.55033300906052,1891.4733555729906,0.40230681089793935
13,2025-01-06T01:26:18.000,2460681.5599305555,7,20,8,175,142.5692210992871,1937.0839946056017,0.2870397015315731
14,2025-01-06T01:26:18.000,2460681.5599305555,5,9,10,186,85.37230416276805,1758.1076296979,0.3942329936167773
