label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460236.713020833,2023-10-19T05:06:45.000,2.0,1.0,3.0,61.5,3.0,61.49960840467776,135.45733924602547,135.35125032520827,135.5634281668427,1599.2511994746098,1589.1696685388306,1609.332730410389
2,2460236.713020833,2023-10-19T05:06:45.000,104.0,0.9281597534973655,4.211538461538462,75.4230769230769,4.218754858777569,75.42974201051317,140.88198927941204,135.0104255943236,148.82243640899347,1755.4679466510565,1622.7710162022208,1935.6700365525212
3,2460235.2221440976,2023-10-17T17:19:53.250,308.0,0.9728509988330133,3.279220779220779,123.40584415584416,3.337093157476417,123.14140276181661,148.36781725859052,135.02734791579815,170.52934975527572,1842.334787500549,1674.3529398198116,2100.642935789211
4,2460233.7184201386,2023-10-16T05:14:31.500,3.0,0.816496580927726,2.666666666666666,150.33333333333334,2.664813258459521,150.33263757333458,135.53582002567268,135.06511162799836,136.28942962926587,1679.5928831877075,1676.6425680579123,1681.1091593667356
5,2460233.3871296295,2023-10-15T21:17:28.000,50.0,0.9221913369371185,3.66,164.54,3.661370372579242,164.54481541269448,137.34332334232997,135.05433539651528,142.2495144021049,1750.2426447943894,1723.9554872374013,1787.9932170835446
6,2460233.279588889,2023-10-15T18:42:36.480,1.0,0,4.0,173.0,4.0,173.0,135.2959853834544,135.2959853834544,135.2959853834544,1740.5916103535112,1740.5916103535112,1740.5916103535112
7,2460232.715,2023-10-15T05:09:36.000,2.0,1.0,4.0,175.5,4.0,175.50094702596706,135.40343308135374,135.1469719470383,135.65989421566917,1755.9457010904378,1750.4448682268342,1761.4465339540413
8,2460232.715,2023-10-15T05:09:36.000,1.0,0,3.0,180.0,3.0,180.0,135.2255849467184,135.2255849467184,135.2255849467184,1738.0272496943664,1738.0272496943664,1738.0272496943664
9,2460232.715,2023-10-15T05:09:36.000,96.0,0.9304777261503436,4.145833333333334,190.60416666666666,4.162430063417467,190.62362204432708,141.1673849499238,135.09497876077177,152.47197284194613,1810.2590541347836,1700.0965374441002,1949.3801927023908
10,2460232.7240277776,2023-10-15T05:22:36.000,1.0,0,-10.0,201.0,-10.0,201.0,135.9071598253547,135.9071598253547,135.9071598253547,1793.9325826475815,1793.9325826475815,1793.9325826475815
11,2460232.7240277776,2023-10-15T05:22:36.000,1.0,0,-6.0,202.0,-6.0,202.0,135.89700635724978,135.89700635724978,135.89700635724978,1776.5347641981814,1776.5347641981814,1776.5347641981814
12,2460232.7240277776,2023-10-15T05:22:36.000,1.0,0,1.0,203.0,1.0,203.0,135.61472933771716,135.61472933771716,135.61472933771716,1661.4311176791234,1661.4311176791234,1661.4311176791234
13,2460232.7240277776,2023-10-15T05:22:36.000,1.0,0,-10.0,204.0,-10.0,204.0,135.14553940316668,135.14553940316668,135.14553940316668,1791.7161867644556,1791.7161867644556,1791.7161867644556
14,2460232.7240277776,2023-10-15T05:22:36.000,129.0,0.4958617996103425,0.1860465116279073,211.30232558139534,0.23216491242560977,211.3709077142566,141.6724315716184,135.05058690550942,156.0791907304818,1642.1652504820001,1568.9966686710948,1752.8961973441467
