Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2025-01-27T01:50:02.118,2460702.576413399,16,317,-1,43,129.23748716213916,1932.9530813159301,0.4994233145433314
1,2025-01-27T01:50:39.000,2460702.5768402778,14,312,1,48,142.03952253291686,1931.4970670265302,0.48823530972003937
2,2025-01-27T02:01:06.000,2460702.584097222,25,299,-10,61,107.01637846820006,2022.6811781308961,0.5385621090730032
3,2025-01-27T02:07:38.812,2460702.588643663,7,294,8,66,149.46593521357485,2061.5337622787324,0.37463236041367054
4,2025-01-27T02:35:34.588,2460702.608039216,20,262,-5,98,119.61016787589125,2074.686453349555,0.5044982906650094
5,2025-01-27T02:56:29.647,2460702.62256536,19,250,-4,110,116.43117564475547,2054.7595294757807,0.49111881676842184
6,2025-01-27T03:03:52.800,2460702.6276944443,8,245,7,115,140.3818457708678,2027.332781794336,0.4426257552012154
7,2025-01-27T03:26:31.364,2460702.6434185603,15,231,0,129,121.50217591795744,1933.9917438843577,0.46301248601891776
8,2025-01-27T03:55:00.429,2460702.663199405,6,211,9,149,126.91298601023304,1951.9503751480042,0.3231372654438019
9,2025-01-27T04:10:48.146,2460702.6741683604,24,209,-9,151,101.77954507989385,1926.1942612809466,0.41612200935681665
10,2025-01-27T04:15:27.600,2460702.677402778,15,204,0,156,137.63811900781224,2008.2987027001375,0.4901960909366608
11,2025-01-27T04:38:18.136,2460702.693265467,22,193,-7,167,113.05074998660943,2007.3356147691543,0.4367201463742689
12,2025-01-27T05:01:14.093,2460702.7091908916,8,181,7,179,144.98557709265538,2048.72813630404,0.35383245078000153
13,2025-01-27T05:01:14.093,2460702.7091908916,24,181,-9,179,111.68076889130626,1989.2696913633129,0.43939394300634205
14,2025-01-27T05:03:10.800,2460702.7105416665,24,172,-9,188,118.462088385794,2004.7944010765882,0.412009809166193
