Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2024-11-05T04:57:03.000,2460619.7062847223,15,351,0,9,127.46024860989431,1813.4265000194073,0.42352941632270813
1,2024-11-05T05:10:01.680,2460619.7152972226,7,335,8,25,151.3632340880736,1940.5486550534042,0.3405490291118622
2,2024-11-05T05:22:09.375,2460619.7237196183,12,318,3,42,138.0767879008938,1954.0774096186642,0.4229166712611914
3,2024-11-05T06:14:18.000,2460619.7599305557,8,283,7,77,153.8847906195961,1922.3196042718314,0.43382353335618973
4,2024-11-05T06:45:12.000,2460619.781388889,12,264,3,96,119.77114901228907,1729.2112876821166,0.5492647308856249
5,2024-11-05T07:31:36.000,2460619.813611111,11,233,4,127,139.76548073690512,1761.9496799079723,0.5843137502670288
6,2024-11-05T08:02:31.500,2460619.8350868057,13,213,2,147,137.93882280506904,1863.4565227362004,0.5666666850447655
7,2024-11-05T08:36:10.588,2460619.858455882,10,192,5,168,135.8851534173958,1753.4297644401204,0.6147635754416971
8,2024-11-05T09:04:21.000,2460619.8780208332,10,164,5,196,149.17938114360743,1750.230906703635,0.6176470816135406
9,2024-11-05T09:19:48.000,2460619.88875,11,144,4,216,149.89063203983983,1632.8030360235578,0.6549019813537598
