Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,N/A,0.0,12,336,3,24,115.35000444998781,1733.7670419310377,0.4627451002597809
1,2025-01-27T01:40:12.000,2460702.5695833336,6,332,9,28,91.67316561940595,1662.4358537158319,0.40392157435417175
2,2025-01-27T01:49:20.625,2460702.5759331603,4,318,11,42,88.15675428570869,1690.7363660617127,0.44117647409439087
3,2025-01-27T02:08:43.091,2460702.589387626,7,293,8,67,144.85439714669354,2043.0349801748973,0.37147950855168427
4,2025-01-27T02:20:05.581,2460702.5972868223,4,279,11,81,88.16673858528051,1827.4073548280278,0.3954400427119677
5,2025-01-27T02:22:02.400,2460702.5986388894,13,275,2,85,126.70009208717879,1949.7973122665062,0.4745098173618317
6,2025-01-27T02:29:25.412,2460702.6037663403,4,268,11,92,92.63117447586316,1788.656771595232,0.4020761304041918
7,2025-01-27T02:33:29.208,2460702.6065880503,14,264,1,96,130.2381791559403,1960.279209895822,0.46378099131134315
8,2025-01-27T02:50:20.471,2460702.618292484,7,255,8,105,155.50978173189088,1970.66458501495,0.38246828843565545
9,2025-01-27T02:56:29.647,2460702.62256536,15,250,0,110,124.49595353421239,1938.7485078600532,0.479815472574795
10,2025-01-27T03:03:52.800,2460702.6276944443,24,245,-9,115,103.0529962016065,1990.2411250558148,0.4211423746917559
11,2025-01-27T03:03:52.800,2460702.6276944443,6,244,9,116,126.97559655019082,1966.5347009138045,0.3749019682407379
12,2025-01-27T03:25:14.930,2460702.6425339147,5,232,10,128,78.90695580567015,1802.90816242719,0.32557933303442865
13,2025-01-27T03:27:44.400,2460702.6442638887,23,229,-8,131,100.26224545623154,1864.8044282749227,0.4345098078250885
14,2025-01-27T03:30:56.143,2460702.646483135,4,224,11,136,79.7893275796801,1766.8810038708466,0.39910874041644007
15,2025-01-27T03:32:06.293,2460702.6472950545,24,223,-9,137,97.41504666498925,1790.1568963428215,0.43003565479408606
16,2025-01-27T03:51:36.000,2460702.6608333336,25,215,-10,145,97.47421708538349,1829.2203441133274,0.39686275124549864
17,2025-01-27T03:52:41.045,2460702.661586174,5,213,10,147,124.33809065567179,1925.9438197197228,0.2900217960278193
18,2025-01-27T03:52:41.045,2460702.661586174,15,213,0,147,137.3039827389624,1973.4286311272876,0.35154684980710343
19,2025-01-27T04:10:48.146,2460702.6741683604,24,209,-9,151,101.77954507989385,1926.1942612809466,0.41612200935681665
20,2025-01-27T04:15:27.600,2460702.677402778,12,203,3,157,141.6936822397568,1955.8572599882439,0.426666671037674
21,2025-01-27T04:37:14.233,2460702.69252584,15,194,0,166,135.2785951603502,1938.2206439505828,0.42308378355069587
22,2025-01-27T04:37:14.233,2460702.69252584,23,194,-8,166,110.60117647283359,2000.2037962479028,0.3950980454683304
23,2025-01-27T05:00:11.571,2460702.7084672623,7,182,8,178,137.23797261034846,2039.9337163897842,0.3403743410652334
24,2025-01-27T05:03:10.800,2460702.7105416665,25,173,-10,187,116.83109115097068,2001.8549666693139,0.3969962514461355
25,2025-01-27T05:03:10.800,2460702.7105416665,13,171,2,189,133.8661408997696,1833.239441962738,0.439855945961816
26,2025-01-27T05:15:39.808,2460702.7192107374,5,165,10,195,98.03218018040049,1791.2456270238565,0.3631221801042557
27,2025-01-27T05:36:35.654,2460702.7337459936,15,152,0,208,138.11087908304384,1818.5300593531776,0.4712669751965083
28,2025-01-27T05:45:02.400,2460702.739611111,7,146,8,214,102.65679369016812,1752.2981164276916,0.4221960884332657
29,2025-01-27T06:13:21.177,2460702.759272876,4,131,11,229,79.60324381429507,1716.924148982295,0.4387543341692756
30,2025-01-27T06:17:25.245,2460702.762097746,25,128,-10,232,110.2319791368904,1983.6250142652875,0.4113207650634478
31,2025-01-27T06:26:54.000,2460702.7686805557,7,123,8,237,115.7110198434949,1759.33698020742,0.43039216659963125
32,2025-01-27T06:49:30.480,2460702.7843805556,7,89,8,271,124.59227348702314,1907.9563232228768,0.43686274886131293
33,2025-01-27T07:00:24.000,2460702.7919444446,13,75,2,285,130.00750600779338,1917.9648365894257,0.4156862795352936
