Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2024-12-03T02:35:45.600,2460647.6081666667,18,337,-3,23,119.05794504178883,1858.4766717148555,0.4682352960109711
1,2024-12-03T02:48:18.000,2460647.616875,21,321,-6,39,115.02750779018736,1984.693477837257,0.4915032784144084
2,2024-12-03T02:48:18.000,2460647.616875,8,318,7,42,126.03099517436435,1908.309606094114,0.4745098054409027
3,2024-12-03T02:54:49.875,2460647.62141059,19,313,-4,47,123.90490072303862,1971.985957504808,0.486029420979321
4,2024-12-03T03:06:12.857,2460647.629315477,18,299,-3,61,134.68100166405804,2131.899757316575,0.5047619300229209
5,2024-12-03T03:09:12.000,2460647.6313888887,16,294,-1,66,139.9703599066525,2131.9659937356164,0.486274516582489
6,2024-12-03T03:23:04.875,2460647.641028646,20,280,-5,80,134.40742841045767,2079.9524397302007,0.5165849886834623
7,2024-12-03T03:54:27.600,2460647.662819444,25,262,-10,98,97.30875133287765,1937.900613024327,0.5262745320796967
8,2024-12-03T03:54:27.600,2460647.662819444,17,262,-2,98,120.10484706816924,1926.555382023423,0.5435294330120086
9,2024-12-03T04:17:06.000,2460647.6785416664,18,249,-3,111,119.78424794478683,1932.4652942060427,0.5411764919757843
10,2024-12-03T04:17:06.000,2460647.6785416664,25,249,-10,111,89.68466160761228,1919.6808553121361,0.5600000202655793
11,2024-12-03T05:02:22.800,2460647.7099861107,6,227,9,133,137.9716287700621,1956.3960120707013,0.3852941244840622
12,2024-12-03T05:29:34.200,2460647.7288680556,21,206,-6,154,105.79560879021712,1900.0407284544683,0.5375686520338059
13,2024-12-03T05:33:45.000,2460647.731770833,15,202,0,158,122.65944814851552,1918.8372721834785,0.5392157087723414
14,2024-12-03T05:36:49.412,2460647.733905229,22,199,-7,161,97.33677252152462,1905.372615915446,0.5529412031173706
15,2024-12-03T06:05:06.000,2460647.753541666,23,184,-8,176,104.4794623208595,1953.9246506974453,0.46338535632405964
16,2024-12-03T06:14:33.849,2460647.760113993,9,177,6,183,141.09906652745423,1951.3530479453254,0.44713281854143677
17,2024-12-03T06:26:00.000,2460647.7680555554,20,172,-5,188,116.80565919675448,1924.8531279240326,0.5224313926696776
18,2024-12-03T06:46:54.000,2460647.7825694443,20,156,-5,204,122.65835590495335,2036.3843319074952,0.5465882599353791
19,2024-12-03T07:09:45.907,2460647.7984479973,21,137,-6,223,109.93054021644411,1970.4015970086616,0.5694799896167673
20,2024-12-02T20:29:05.727,2460647.35353851,6,119,9,241,116.84580182145115,1898.4929787313229,0.39667519797449524
21,2024-12-02T20:06:03.600,2460647.337541667,18,117,-3,243,117.76683972958381,1912.6119295885542,0.5568627655506134
22,2024-12-02T09:18:57.767,2460646.8881686046,21,93,-6,267,108.23491219398845,1984.422432568905,0.5668449408628723
23,2024-12-02T03:34:00.000,2460646.648611111,17,72,-2,288,115.19497636477445,1986.2236174079294,0.5321078635752201
24,2024-12-02T03:34:00.000,2460646.648611111,25,71,-10,289,105.47424597705738,1945.3598861790663,0.5149259913940819
25,2024-12-02T04:16:24.000,2460646.6780555556,16,48,-1,312,116.70711856348531,1886.1820072814362,0.5517157067855198
26,2024-12-02T04:37:36.000,2460646.6927777776,20,36,-5,324,118.86047941103982,2010.1305712436333,0.5193627625703812
27,2024-12-02T04:37:36.000,2460646.6927777776,7,34,8,326,122.80231693877491,1881.4190629627303,0.46990623163140344
28,2024-12-02T04:58:30.000,2460646.7072916664,18,7,-3,353,121.76318337105234,2079.888814002552,0.49542484680811566
