Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2022-09-19T04:53:24.000,2459841.70375,18,343,-3,17,120.73109857575695,1866.7132260560243,0.6196078658103943
1,2022-09-19T04:53:24.000,2459841.70375,14,333,1,27,124.35517247745932,1847.1765274499671,0.6392157077789307
2,2022-09-19T04:53:24.000,2459841.70375,21,329,-6,31,118.31458308212125,1871.2033391786943,0.6392157077789307
3,2022-09-19T04:53:24.000,2459841.70375,10,325,5,35,124.32276822346842,1862.7126883768572,0.658823549747467
4,2022-09-19T04:53:24.000,2459841.70375,18,320,-3,40,108.4370852610628,1818.7044538583564,0.6509804129600525
5,2022-09-19T04:53:24.000,2459841.70375,10,315,5,45,129.7686058636475,1765.883736303115,0.6470588445663452
6,2022-09-19T04:53:24.000,2459841.70375,16,308,-1,52,112.74673365065037,1728.2833236338251,0.6196078658103943
7,2022-09-19T03:52:18.000,2459841.6613194444,14,30,1,330,113.72933838788082,1605.9901701563408,0.6745098233222961
8,2022-09-19T03:52:18.000,2459841.6613194444,14,17,1,343,124.15721381443915,1646.1974574638189,0.6745098233222961
9,2022-09-19T03:52:18.000,2459841.6613194444,15,13,0,347,117.9134140835532,1628.8363942016294,0.6745098233222961
