Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-12-22T08:53:35.400,2461031.870548611,13,143,2,37,145.85425903835835,1875.182471976213,0.7289474756224614
NH3,maxima,1,2025-12-22T09:47:20.625,2461031.9078776045,14,111,1,69,127.3604931272404,1816.7275473379643,0.7447088050621036
NH3,maxima,2,2025-12-22T10:51:31.875,2461031.9524522573,16,72,-1,108,124.01130030942826,1823.4435100626217,0.7873238460887562
NH3,maxima,3,2025-12-22T11:26:16.875,2461031.976584201,15,49,0,131,132.59172577259355,1782.3773122855966,0.823798806907974
NH3,maxima,4,2025-12-22T11:44:01.765,2461031.988909314,12,39,3,141,134.2621231249605,1787.7763850629558,0.7970354884581486
NH3,maxima,5,2025-12-22T10:17:24.000,2461031.92875,16,17,-1,163,118.2316905735784,1778.4695741742955,0.8544340436474519
NH3,maxima,6,2025-12-22T09:43:42.273,2461031.9053503787,16,12,-1,168,117.64389704065691,1780.6275550599428,0.8532853044040254
NH3,maxima,7,2025-12-22T08:43:24.000,2461031.8634722224,11,6,4,174,117.15219030732919,1779.0219236851804,0.8399811974794297
NH3,minima,0,2025-12-22T10:17:24.000,2461031.92875,22,19,-7,161,111.81401775974875,1806.520398002583,0.8195363357989575
PCloud,maxima,0,2025-12-22T08:18:02.609,2461031.8458635267,4,165,11,15,100.53519896691871,1831.786462253477,0.6950546484820046
PCloud,maxima,1,2025-12-22T09:00:05.745,2461031.875066489,9,139,6,41,132.1471148580987,1977.99520783045,0.6568806407062546
PCloud,maxima,2,2025-12-22T09:40:31.277,2461031.903139775,9,114,6,66,114.89895099000861,1842.5409771074237,0.7234821006121548
PCloud,minima,0,2025-12-22T08:07:02.353,2461031.8382216776,8,172,7,8,118.75853731784721,1766.3323606603144,0.7426209140996031
PCloud,minima,1,2025-12-22T08:13:53.617,2461031.8429816784,9,167,6,13,121.35814786197439,1766.3339138427384,0.7603081106082629
PCloud,minima,2,2025-12-22T08:22:01.224,2461031.848625283,11,162,4,18,130.7702795437057,1766.8514115488836,0.7626655531163846
RGB,maxima,0,2025-12-22T08:18:02.609,2461031.8458635267,13,165,2,15,130.95182445462927,1792.153238192671,0.7768854341101111
RGB,maxima,1,2025-12-22T08:39:48.913,2461031.8609827897,16,152,-1,28,137.74320096385517,1805.6343047290752,0.7753557823008002
RGB,maxima,2,2025-12-22T08:57:19.787,2461031.8731456855,18,140,-3,40,136.9356328729744,1872.1138008640337,0.7604742056263228
RGB,maxima,3,2025-12-22T09:18:56.808,2461031.8881575055,18,127,-3,53,128.06616791648258,1860.524039632946,0.7567597641372803
RGB,maxima,4,2025-12-22T09:40:31.277,2461031.903139775,18,114,-3,66,122.7446044627719,1860.7914394962604,0.7549462226910831
RGB,maxima,5,2025-12-22T10:07:47.872,2461031.922081856,16,99,-1,81,116.10099794649429,1807.603569684729,0.7841239124986671
RGB,maxima,6,2025-12-22T10:22:15.000,2461031.9321180554,15,88,0,92,115.00086021365114,1787.631588165104,0.785298842658893
RGB,maxima,7,2025-12-22T11:14:07.959,2461031.968147676,17,58,-2,122,126.92433798812131,1785.5581438725453,0.8251457905423785
RGB,maxima,8,2025-12-22T11:26:16.875,2461031.976584201,19,49,-4,131,127.84366913100008,1815.9108202718023,0.8276403726477344
RGB,maxima,9,2025-12-22T11:52:28.636,2461031.9947758834,17,28,-2,152,124.77715391661035,1787.0528147140897,0.8467475937065869
RGB,maxima,10,2025-12-22T10:15:45.000,2461031.9276041663,15,15,0,165,114.34518055928615,1777.2257344101124,0.8615751821431832
RGB,minima,0,2025-12-22T09:02:51.702,2461031.8769872934,6,138,9,42,113.5090665023203,1959.0020614854602,0.6369121571300106
RGB,minima,1,2025-12-22T09:50:54.706,2461031.9103553924,4,108,11,72,90.90110784565981,1793.26375200777,0.6943287696024129
RGB,minima,2,2025-12-22T10:38:53.077,2461031.943669872,4,79,11,101,98.30388674852074,1766.028095571175,0.7304760039470697
