Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-11-16T06:26:44.769,2460995.7685737177,25,169,-10,11,119.08923804785188,2004.8905815935636,0.4503770768642425
NH3,maxima,1,2025-11-16T06:32:19.909,2460995.7724526515,16,164,-1,16,122.26428979872794,1801.349592224105,0.578074886040254
NH3,maxima,2,2025-11-16T07:03:09.462,2460995.793859509,11,139,4,41,141.3983820501353,1896.7961584323803,0.6012820710356419
NH3,maxima,3,2025-11-16T07:25:03.730,2460995.809070946,10,118,5,62,157.34448738224515,1867.6322657863132,0.6854266218236975
NH3,maxima,4,2025-11-16T07:47:42.000,2460995.8247916666,20,89,-5,91,150.7303260173249,1903.6231626883778,0.750980406999588
NH3,maxima,5,2025-11-16T07:51:46.615,2460995.8276228635,20,82,-5,98,151.28545784054396,1901.877462522709,0.7381598949432373
NH3,maxima,6,2025-11-16T07:58:18.000,2460995.832152778,11,76,4,104,151.54320111131554,1807.9971090914448,0.7372549176216125
NH3,minima,0,2025-11-16T06:25:27.158,2460995.767675439,21,170,-6,10,113.48342431215129,1906.5778645727523,0.5568627699425346
NH3,minima,1,2025-11-16T06:33:18.000,2460995.7731250003,21,161,-6,19,112.1014932421125,1907.1703119312576,0.5694117903709411
NH3,minima,2,2025-11-16T06:39:40.800,2460995.777555556,24,154,-9,26,113.05144189124007,1989.8066071665046,0.49850982010364536
NH3,minima,3,2025-11-16T07:29:23.455,2460995.8120770203,24,110,-9,70,117.7332591007659,1990.9302588285407,0.5775401321324435
PCloud,maxima,0,2025-11-16T06:33:18.000,2460995.7731250003,25,159,-10,21,117.43145221339861,2013.0667222134775,0.4745098173618317
PCloud,maxima,1,2025-11-16T06:57:17.489,2460995.7897857567,7,144,8,36,121.71494592527763,1975.6798428656418,0.46249479309041447
PCloud,maxima,2,2025-11-16T06:58:33.750,2460995.7906684023,25,143,-10,37,116.23554036123066,2021.1082127236898,0.528921589255333
PCloud,maxima,3,2025-11-16T07:10:38.327,2460995.799054705,25,134,-10,46,117.68022606787787,2013.1073007211087,0.5049219849158306
PCloud,maxima,4,2025-11-16T07:15:51.600,2460995.8026805557,8,126,7,54,144.252481332622,1947.0315855246204,0.581176495552063
PCloud,maxima,5,2025-11-16T07:26:30.000,2460995.8100694446,25,117,-10,63,119.81922331058585,2052.88006262197,0.5588235557079315
PCloud,maxima,6,2025-11-16T07:49:01.500,2460995.8257118054,25,85,-10,95,130.42930980706078,2040.4351940295435,0.5495098307728769
PCloud,maxima,7,2025-11-16T07:49:49.200,2460995.826263889,7,84,8,96,122.03137656779175,1890.8802699104185,0.5623529672622681
PCloud,maxima,8,2025-11-16T07:58:18.000,2460995.832152778,8,77,7,103,137.98203348783497,1881.3137372464755,0.6000000238418579
PCloud,minima,0,2025-11-16T06:31:19.116,2460995.7717490313,10,165,5,15,113.26260422933646,1726.4893523542273,0.5967168454513994
PCloud,minima,1,2025-11-16T07:15:51.600,2460995.8026805557,16,130,-1,50,135.2537974425052,1835.1869941678494,0.6643137454986572
PCloud,minima,2,2025-11-16T07:38:47.760,2460995.8186083334,6,98,9,82,99.96624588356389,1696.7313156503942,0.6266666889190674
RGB,maxima,0,2025-11-16T06:30:15.429,2460995.771011905,8,166,7,14,105.26044607976814,1742.2260489697558,0.6282913344247002
RGB,maxima,1,2025-11-16T06:31:19.116,2460995.7717490313,19,165,-4,15,116.11328571864753,1860.9536645954415,0.6149566984453866
RGB,maxima,2,2025-11-16T07:16:49.636,2460995.803352272,18,125,-3,55,129.2780379975361,1877.2012814874802,0.7506239007819783
RGB,maxima,3,2025-11-16T07:26:30.000,2460995.8100694446,19,114,-4,66,124.55067545553773,1877.233918207572,0.7558823674917221
RGB,maxima,4,2025-11-16T07:26:30.000,2460995.8100694446,10,113,5,67,143.49776170291594,1802.7645455707818,0.740196093916893
RGB,maxima,5,2025-11-16T07:34:10.552,2460995.815399904,19,106,-4,74,129.00026285489696,1826.7712643537923,0.7978363879795731
RGB,maxima,6,2025-11-16T07:37:06.000,2460995.8174305554,8,103,7,77,113.29949289131417,1733.6145546018088,0.8130719065666199
RGB,maxima,7,2025-11-16T07:37:06.000,2460995.8174305554,19,101,-4,79,133.93546959215882,1838.078771299072,0.7947712540626526
