Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-12-26T10:46:48.511,2461035.949172577,13,162,2,18,135.19292319060477,1822.9534666519792,0.7655521116164414
NH3,maxima,1,2025-12-26T11:13:24.490,2461035.967644558,13,146,2,34,142.23800867964945,1817.5023888614903,0.7898124580367236
NH3,maxima,2,2025-12-26T11:40:15.000,2461035.986284722,14,120,1,60,134.69344683855823,1808.8605986414168,0.8620357205799922
NH3,maxima,3,2025-12-26T11:33:08.571,2461035.981349206,12,107,3,73,134.91845590967944,1816.427389199323,0.8625205480455561
NH3,maxima,4,2025-12-26T08:59:54.643,2461035.8749379963,18,95,-3,85,134.4976741996765,1817.2861613763953,0.8664907690622147
NH3,maxima,5,2025-12-26T06:17:36.000,2461035.7622222225,15,80,0,100,131.99624909555658,1842.362723400833,0.7920097711572935
NH3,maxima,6,2025-12-26T04:56:13.548,2461035.7057123655,14,73,1,107,133.36269181237685,1856.371053611835,0.7887692706937642
NH3,maxima,7,2025-12-26T03:56:00.000,2461035.663888889,14,66,1,114,132.63320139377657,1860.8234853335994,0.809955744671875
NH3,maxima,8,2025-12-26T04:13:06.000,2461035.675763889,12,45,3,135,142.52436590429394,1832.5781138978932,0.8075997989114988
PCloud,maxima,0,2025-12-26T11:29:36.000,2461035.978888889,10,134,5,46,128.91941691700214,1946.1084358554665,0.7428282441669154
PCloud,maxima,1,2025-12-26T03:53:12.857,2461035.661954365,8,68,7,112,114.12259669049234,1904.145247052372,0.7585141476716267
PCloud,maxima,2,2025-12-26T04:13:06.000,2461035.675763889,6,43,9,137,120.80487848636653,1894.4186668431903,0.7408222467926634
PCloud,minima,0,2025-12-26T10:30:40.408,2461035.937967687,10,172,5,8,128.6619789267454,1790.7690733507031,0.737268376668453
PCloud,minima,1,2025-12-26T10:58:32.941,2461035.957325708,12,155,3,25,132.59807246239936,1788.042947748091,0.7678066839796958
PCloud,minima,2,2025-12-26T11:10:54.894,2461035.9659131207,15,148,0,32,137.3936798564961,1793.0840144526085,0.8092534927360653
PCloud,minima,3,2025-12-26T11:41:10.286,2461035.9869246027,17,116,-2,64,129.93117378597205,1786.3952593145673,0.8796804907900498
PCloud,minima,4,2025-12-26T04:56:13.548,2461035.7057123655,18,73,-3,107,129.81489712013857,1838.6776953055512,0.8061180403557396
PCloud,minima,5,2025-12-26T04:10:04.286,2461035.673660714,16,51,-1,129,130.6393774053376,1793.3244435859883,0.8339061136915479
PCloud,minima,6,2025-12-26T04:23:44.423,2461035.6831530444,18,35,-3,145,128.51725536615368,1793.123466008575,0.8270896857481161
PCloud,minima,7,2025-12-26T04:58:20.425,2461035.7071808507,13,15,2,165,128.4274342165116,1726.4289930864466,0.8129954941884968
RGB,maxima,0,2025-12-26T11:13:24.490,2461035.967644558,18,146,-3,34,133.4335456740968,1802.950634391349,0.8180578388047778
RGB,maxima,1,2025-12-26T11:40:15.000,2461035.986284722,19,120,-4,60,129.8939420447386,1819.0170253769702,0.8853505720442202
RGB,maxima,2,2025-12-26T11:51:00.000,2461035.99375,17,108,-2,72,129.2052689139606,1827.19978811624,0.8903147619853362
RGB,maxima,3,2025-12-26T09:16:17.143,2461035.8863095236,15,96,0,84,130.27235270501117,1808.4330729849896,0.8748999737365525
RGB,maxima,4,2025-12-26T06:42:54.643,2461035.779799107,17,83,-2,97,128.08541863159712,1858.9238825673765,0.8210819153324805
RGB,maxima,5,2025-12-26T03:51:40.000,2461035.6608796297,18,69,-3,111,128.72984841261479,1858.0449255721123,0.8336738912469243
RGB,maxima,6,2025-12-26T04:02:30.000,2461035.668402778,18,57,-3,123,126.86131905257618,1821.7011793633692,0.8539421690900979
RGB,maxima,7,2025-12-26T04:13:06.000,2461035.675763889,18,43,-3,137,129.8349239616124,1820.9070133047085,0.847006122482787
RGB,maxima,8,2025-12-26T04:29:07.959,2461035.6868976755,18,31,-3,149,126.76108058492575,1814.2692532121223,0.8290985877455039
RGB,maxima,9,2025-12-26T04:52:52.340,2461035.7033835696,15,17,0,163,127.3576696316757,1734.4869558784885,0.8272743954075773
RGB,maxima,10,2025-12-26T05:14:21.064,2461035.7182993493,16,4,-1,176,135.24058903019773,1795.297962037835,0.8009113386253742
RGB,minima,0,2025-12-26T11:22:00.000,2461035.973611111,6,141,9,39,107.62759947719334,1915.96329535899,0.6722396573045187
RGB,minima,1,2025-12-26T05:09:50.625,2461035.715169271,6,74,9,106,99.35172580803761,1878.3175033917948,0.7048863751867221
RGB,minima,2,2025-12-26T04:13:06.000,2461035.675763889,5,44,10,136,112.17129235882119,1891.2905657869856,0.7355765820043072
RGB,minima,3,2025-12-26T04:41:47.647,2461035.6956903595,5,25,10,155,100.0749556025281,1813.80087489646,0.7433290526951285
