Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2024-11-18T07:47:43.102,2460632.8248044215,10,151,5,29,176.54052179358192,1955.8404652809152,0.5823129445922618
NH3,maxima,1,2024-11-18T08:13:46.000,2460632.842893518,15,119,0,61,137.0441917718314,1971.6169945438724,0.507189561923345
NH3,maxima,2,2024-11-18T08:34:42.000,2460632.8574305554,11,95,4,85,136.417875140699,1669.922866781422,0.5647059082984924
NH3,minima,0,2024-11-18T08:03:18.000,2460632.835625,23,132,-8,48,100.41324285550058,1960.4645504439322,0.5931372791528702
PCloud,maxima,0,2024-11-18T07:11:00.245,2460632.79930839,15,174,0,6,127.5105807535241,1912.1274913724471,0.5332533212340608
PCloud,maxima,1,2024-11-18T07:42:22.962,2460632.821099092,19,155,-4,25,137.28993050969936,2025.9785175851305,0.5052790498504273
PCloud,maxima,2,2024-11-18T07:52:50.400,2460632.828361111,6,145,9,35,151.07451267627937,2100.4248850995123,0.39372549653053285
PCloud,maxima,3,2024-11-18T08:13:46.000,2460632.842893518,25,120,-10,60,115.8302606829717,2096.294957876286,0.5032679935296377
PCloud,minima,0,2024-11-18T07:22:27.170,2460632.80725891,22,167,-7,13,106.0095704870039,1827.0945980389456,0.6699223282202235
PCloud,minima,1,2024-11-18T07:26:48.000,2460632.8102777777,4,163,11,17,95.06317940315097,1688.4807383682457,0.5029211847149596
PCloud,minima,2,2024-11-18T08:22:35.684,2460632.8490241226,8,108,7,72,115.23264950673196,1643.1120482759054,0.5845201486035397
RGB,maxima,0,2024-11-18T07:16:07.592,2460632.8028656463,8,172,7,8,95.88321494861515,1786.0115167563347,0.6795518373956485
RGB,maxima,1,2024-11-18T07:20:28.755,2460632.8058883646,21,168,-6,12,107.73006358671064,1838.2145574552071,0.6883463004849992
RGB,maxima,2,2024-11-18T07:37:02.694,2460632.81739229,9,159,6,21,145.30553918650847,1735.665021774701,0.6489796103263388
RGB,maxima,3,2024-11-18T07:50:10.213,2460632.826507092,21,149,-6,31,115.42520260448264,1942.0639761020625,0.6569044843633124
RGB,maxima,4,2024-11-18T07:59:16.615,2460632.8328311965,21,136,-6,44,107.12404385515883,1906.1580502297847,0.6778280735015869
RGB,maxima,5,2024-11-18T08:03:18.000,2460632.835625,7,133,8,47,91.39497651965416,1836.0476787662967,0.6107843369245529
RGB,maxima,6,2024-11-18T08:09:34.800,2460632.839986111,21,123,-6,57,115.06402104861563,1957.509874179476,0.6854902148246765
RGB,maxima,7,2024-11-18T08:12:16.286,2460632.841855158,8,121,7,59,98.37159769592522,1774.5556121449754,0.6547619253396988
RGB,maxima,8,2024-11-18T08:24:15.000,2460632.850173611,21,106,-6,74,91.56313433420837,1768.9034126316453,0.6274510025978088
RGB,maxima,9,2024-11-18T08:25:33.375,2460632.8510807296,12,102,3,78,122.87894899147634,1709.43353696667,0.645588256418705
RGB,maxima,10,2024-11-18T08:34:42.000,2460632.8574305554,20,92,-5,88,106.8337827296701,1717.6429193007748,0.5960784554481506
RGB,maxima,11,2024-11-18T08:34:42.000,2460632.8574305554,7,88,8,92,92.60146663834382,1524.9054317901744,0.5647059082984924
RGB,minima,0,2024-11-18T07:18:23.294,2460632.804436275,4,170,11,10,81.09297470498284,1719.4289153638788,0.48189159175928903
RGB,minima,1,2024-11-18T07:22:27.170,2460632.80725891,15,167,0,13,135.98030995525224,1870.567176062813,0.500702937818923
RGB,minima,2,2024-11-18T07:38:11.880,2460632.8181930557,15,158,0,22,155.00644765504325,1928.7701708166537,0.4992157024145127
RGB,minima,3,2024-11-18T07:52:50.400,2460632.828361111,6,143,9,37,143.4238102563482,2073.109847589134,0.3890196144580841
RGB,minima,4,2024-11-18T07:52:50.400,2460632.828361111,17,142,-2,38,129.3379795293935,2006.8015426266677,0.5419608056545258
RGB,minima,5,2024-11-18T08:12:16.286,2460632.841855158,14,121,1,59,132.10078393505867,1958.7634719186872,0.48599440817322054
RGB,minima,6,2024-11-18T08:13:46.000,2460632.842893518,20,116,-5,64,123.02975455994157,2023.188596248969,0.5084967513879141
RGB,minima,7,2024-11-18T08:17:24.783,2460632.8454257245,4,112,11,68,90.69698043049583,1748.9802757807506,0.47519182381422626
RGB,minima,8,2024-11-18T08:27:14.143,2460632.8522470235,17,100,-2,80,111.22870141859991,1773.265026637788,0.5282913446426392
RGB,minima,9,2024-11-18T08:28:16.154,2460632.8529647435,5,99,10,81,99.9377628545055,1720.594594599523,0.4268476665019989
RGB,minima,10,2024-11-18T08:34:42.000,2460632.8574305554,11,90,4,90,121.56959153551085,1614.3234539243956,0.5098039507865906
