Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-01-06T03:26:58.235,2460681.6437295754,9,128,6,52,161.25532574305674,1927.5188854121018,0.5160323100931504
NH3,maxima,1,2025-01-06T03:55:48.000,2460681.66375,14,108,1,72,127.19559196117416,1970.4367894265883,0.5286274731159211
NH3,maxima,2,2025-01-06T04:42:25.200,2460681.696125,9,81,6,99,152.49492028248503,2071.5260078416622,0.4329411804676056
NH3,maxima,3,2025-01-06T05:59:11.192,2460681.7494350965,9,35,6,145,164.62542587158055,1823.8048813621847,0.5352941361757425
NH3,maxima,4,2025-01-06T06:34:06.419,2460681.773685401,10,7,5,173,157.7892265580691,1881.0405428892768,0.5990880311921586
NH3,minima,0,2025-01-06T02:54:18.000,2460681.6210416667,4,149,11,31,66.35216220131164,1680.022021293872,0.4809345140102062
NH3,minima,1,2025-01-06T05:59:11.192,2460681.7494350965,23,35,-8,145,104.91303474995921,1924.2862642462012,0.5567873515761815
PCloud,maxima,0,2025-01-06T02:41:54.471,2460681.612436002,16,156,-1,24,111.70473442061538,1868.8249096702702,0.5029604195379743
PCloud,maxima,1,2025-01-06T02:55:34.500,2460681.6219270835,22,148,-7,32,102.18932416427499,1920.6873633340103,0.5571078676730394
PCloud,maxima,2,2025-01-06T03:13:03.064,2460681.634063239,25,136,-10,44,92.2355974926472,1923.7797879346726,0.5280767780669192
PCloud,maxima,3,2025-01-06T03:31:48.128,2460681.647084811,6,124,9,56,142.54773795637672,2086.21521656516,0.36328745078533253
PCloud,maxima,4,2025-01-06T03:55:48.000,2460681.66375,18,107,-3,73,117.2668744235751,2054.188867174844,0.5435294330120086
PCloud,maxima,5,2025-01-06T04:19:22.800,2460681.680125,21,94,-6,86,124.58275838413574,2161.7972658602607,0.45568627715110777
PCloud,maxima,6,2025-01-06T04:47:45.064,2460681.6998271276,8,78,7,102,150.2693433475746,2166.360425948732,0.34885274159147384
PCloud,maxima,7,2025-01-06T04:57:31.277,2460681.7066119974,24,74,-9,106,110.94773135482367,2084.0835568676407,0.44230288203726426
PCloud,maxima,8,2025-01-06T05:50:48.000,2460681.7436111113,21,42,-6,138,127.65605432155883,2108.7979468901926,0.4431372582912445
PCloud,maxima,9,2025-01-06T06:00:12.226,2460681.7501415093,5,34,10,146,133.07716686035988,2025.7204565691964,0.2111727768238985
PCloud,maxima,10,2025-01-06T06:24:46.588,2460681.767205883,15,18,0,162,135.7198841346272,1950.0002698115486,0.49158017775591684
PCloud,maxima,11,2025-01-06T06:32:09.600,2460681.7723333337,20,9,-5,171,124.25726147457956,1962.1207909034354,0.6203921794891357
PCloud,maxima,12,2025-01-06T06:35:09.000,2460681.774409723,9,6,6,174,154.72091391221522,1972.2692789662058,0.43865546584129333
PCloud,minima,0,2025-01-06T02:22:39.882,2460681.5990727125,19,167,-4,13,107.46461682475875,1783.8851099334138,0.633679375928991
PCloud,minima,1,2025-01-06T02:37:42.706,2460681.609522059,22,158,-7,22,99.98526853172518,1798.3933143701454,0.6057670361855452
PCloud,minima,2,2025-01-06T02:59:06.000,2460681.6243750006,8,145,7,35,89.16161360757509,1581.1259787900128,0.626528280622819
PCloud,minima,3,2025-01-06T03:31:48.128,2460681.647084811,20,124,-5,56,105.19597135370458,1800.9616420278874,0.6905298473987174
PCloud,minima,4,2025-01-06T04:20:54.130,2460681.6811820655,9,92,6,88,121.87526523674555,1635.037829619314,0.6513214189073314
PCloud,minima,5,2025-01-06T05:11:51.625,2460681.7165697333,19,64,-4,116,105.50523443341488,1755.4843479688752,0.68586603179574
PCloud,minima,6,2025-01-06T05:47:43.915,2460681.7414804967,9,45,6,135,115.11270689114136,1523.3713166652885,0.6667501241602796
PCloud,minima,7,2025-01-06T06:27:02.204,2460681.76877551,8,16,7,164,95.32522404134929,1542.0743321937339,0.7624650001525878
RGB,maxima,0,2025-01-06T02:15:15.360,2460681.593927778,19,172,-4,8,106.61460504403308,1808.1790517161758,0.6412549233436584
RGB,maxima,1,2025-01-06T02:45:08.520,2460681.6146819447,21,154,-6,26,104.50035319085204,1821.235347834629,0.656078451871872
RGB,maxima,2,2025-01-06T02:48:50.426,2460681.6172502954,8,151,7,29,77.70417502549766,1632.2950025927794,0.6881935938875725
RGB,maxima,3,2025-01-06T03:06:33.840,2460681.6295583337,20,140,-5,40,104.96276605534284,1844.42288629581,0.6760000193119049
RGB,maxima,4,2025-01-06T03:10:17.745,2460681.6321498225,9,137,6,43,126.8866325630094,1630.2513507151277,0.6352941393852234
RGB,maxima,5,2025-01-06T03:29:17.265,2460681.6453387192,12,126,3,54,143.86936283814666,1891.9299249198655,0.5899159883966252
RGB,maxima,6,2025-01-06T03:31:48.128,2460681.647084811,20,124,-5,56,105.19597135370458,1800.9616420278874,0.6905298473987174
RGB,maxima,7,2025-01-06T04:03:39.600,2460681.6692083334,8,102,7,78,83.45765955684313,1741.1499383798466,0.7377777934074402
RGB,maxima,8,2025-01-06T04:08:54.000,2460681.6728472216,21,100,-6,80,105.76738052800196,1947.9774732787719,0.657516360282898
RGB,maxima,9,2025-01-06T04:23:24.391,2460681.682921196,9,91,6,89,123.21123875835299,1642.9124474650876,0.6543052209460218
RGB,maxima,10,2025-01-06T04:35:55.696,2460681.691616848,21,86,-6,94,108.20468970480351,1933.1593761288386,0.6368286661479784
RGB,maxima,11,2025-01-06T04:43:53.739,2460681.6971497587,13,80,2,100,129.57521128929105,1943.5396053451886,0.6130435013252756
RGB,maxima,12,2025-01-06T04:57:31.277,2460681.7066119974,20,74,-5,106,115.248896316324,1966.6163447301303,0.6150187964135028
RGB,maxima,13,2025-01-06T05:16:35.625,2460681.7198567707,20,62,-5,118,105.2867047060787,1758.6052777050622,0.7188725657761097
RGB,maxima,14,2025-01-06T05:30:49.660,2460681.7297414304,8,53,7,127,77.95004715342517,1631.1221080108971,0.7506049376852969
RGB,maxima,15,2025-01-06T05:36:50.125,2460681.7339134836,23,50,-8,130,100.22504664543244,1923.3624306873726,0.6094771474599837
RGB,maxima,16,2025-01-06T05:47:43.915,2460681.7414804967,18,45,-3,135,121.49725614358235,1943.3506847238152,0.618606613037434
RGB,maxima,17,2025-01-06T05:53:27.064,2460681.7454521274,8,40,7,140,138.607955325362,1588.3275747938853,0.7073842477291188
RGB,maxima,18,2025-01-06T06:01:11.000,2460681.7508217595,21,33,-6,147,114.19923296583535,1901.9114459270895,0.6496732234954834
RGB,maxima,19,2025-01-06T06:11:22.941,2460681.757904412,7,27,8,153,96.44485732112,1750.0112511502105,0.860668981776518
RGB,maxima,20,2025-01-06T06:13:47.765,2460681.75958061,21,26,-6,154,107.3334473362555,1881.6022351911633,0.6872741428076051
RGB,maxima,21,2025-01-06T06:27:02.204,2460681.76877551,20,16,-5,164,116.43077056858904,1829.5011894317831,0.7241296683038985
RGB,maxima,22,2025-01-06T06:29:29.362,2460681.7704787236,9,14,6,166,114.74255499986359,1559.7216064650572,0.8607426032106927
RGB,minima,0,2025-01-06T02:31:31.000,2460681.605219907,12,162,3,18,115.79280515277947,1841.2896286935422,0.5052287752429643
RGB,minima,1,2025-01-06T02:44:00.353,2460681.6138929743,15,155,0,25,111.07013331543162,1857.1785168292652,0.4982699155807495
RGB,minima,2,2025-01-06T03:04:18.923,2460681.627996795,16,142,-1,38,114.78709350526388,1844.265860743694,0.48823530398882353
RGB,minima,3,2025-01-06T03:31:48.128,2460681.647084811,5,124,10,56,131.74393809029056,2061.3385019151815,0.3612015101503819
RGB,minima,4,2025-01-06T03:38:33.000,2460681.651770834,15,121,0,59,120.39374870412065,1891.4266190847884,0.525980407372117
RGB,minima,5,2025-01-06T03:47:15.923,2460681.657823184,22,115,-7,65,111.81981776418539,1992.5624883816536,0.4600301682949066
RGB,minima,6,2025-01-06T04:01:02.400,2460681.667388889,16,103,-1,77,120.80228216928626,1994.4354038092365,0.4842701534430186
RGB,minima,7,2025-01-06T04:19:22.800,2460681.680125,21,94,-6,86,124.58275838413574,2161.7972658602607,0.45568627715110777
RGB,minima,8,2025-01-06T04:47:45.064,2460681.6998271276,7,78,8,102,140.66969227154104,2160.1527648274923,0.318481444995454
RGB,minima,9,2025-01-06T04:57:31.277,2460681.7066119974,24,74,-9,106,110.94773135482367,2084.0835568676407,0.44230288203726426
RGB,minima,10,2025-01-06T05:06:48.652,2460681.713063104,25,67,-10,113,104.85521420878298,2031.099869115022,0.43606138488520746
RGB,minima,11,2025-01-06T05:08:10.851,2460681.7140144794,15,66,0,114,120.71412013879187,1923.554034782754,0.4544847753453762
RGB,minima,12,2025-01-06T05:18:57.625,2460681.7215002896,5,61,10,119,86.20989337264204,1787.830599671695,0.33750000968575483
RGB,minima,13,2025-01-06T05:21:19.625,2460681.723143808,15,60,0,120,116.98223756645973,1843.4077438214222,0.45187908783555025
RGB,minima,14,2025-01-06T05:28:06.000,2460681.7278472222,4,55,11,125,77.16320022757718,1768.4482561569598,0.36705883145332335
RGB,minima,15,2025-01-06T05:29:29.609,2460681.7288149158,22,54,-7,126,111.39415496297353,1961.2305605391568,0.4705882428780846
RGB,minima,16,2025-01-06T05:29:29.609,2460681.7288149158,12,54,3,126,118.49061744135639,1724.9642892006486,0.49317988688531134
RGB,minima,17,2025-01-06T05:41:33.875,2460681.7371976273,14,48,1,132,128.03263126432955,1784.9480273989584,0.45114379934966564
RGB,minima,18,2025-01-06T05:52:09.261,2460681.7445516307,22,41,-7,139,124.39739251898345,2091.5918504032643,0.4262574639009393
RGB,minima,19,2025-01-06T06:00:12.226,2460681.7501415093,5,34,10,146,133.07716686035988,2025.7204565691964,0.2111727768238985
RGB,minima,20,2025-01-06T06:02:07.925,2460681.751480608,15,32,0,148,139.2922352038997,1902.7344127539125,0.4813910480940117
RGB,minima,21,2025-01-06T06:03:07.038,2460681.7521647974,23,31,-8,149,111.42790943858229,1924.9406929085212,0.45286576449871063
RGB,minima,22,2025-01-06T06:24:46.588,2460681.767205883,13,18,2,162,136.55033300906052,1891.4733555729904,0.40230681089793935
RGB,minima,23,2025-01-06T06:33:06.682,2460681.772994003,17,8,-2,172,135.7240617449798,1921.779499205568,0.49741534821011796
RGB,minima,24,2025-01-06T06:36:14.634,2460681.775169377,7,5,8,175,142.56922109928706,1937.0839946056017,0.2870397015315731
