Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-10-30T11:07:33.962,2460978.963587526,14,157,1,23,136.21203260178737,1936.7360537327318,0.771026531906495
NH3,maxima,1,2025-10-30T11:49:42.692,2460978.992855235,10,127,5,53,158.02408864948472,1911.949136656856,0.7565369539264636
NH3,maxima,2,2025-10-30T12:08:20.571,2460979.0057936506,19,104,-4,76,152.4359571885115,2110.038793658599,0.7456253600914255
NH3,maxima,3,2025-10-30T12:20:41.739,2460979.014371981,11,89,4,91,142.13968423523932,1839.5125706081062,0.7648603275765068
NH3,maxima,4,2025-10-30T12:37:00.000,2460979.0256944443,15,70,0,110,132.2827585296696,1687.2264769347728,0.7892294300620474
PCloud,maxima,0,2025-10-30T10:36:46.415,2460978.9422038784,25,174,-10,6,117.58114343204426,2005.6720532243708,0.6990577120436964
PCloud,maxima,1,2025-10-30T11:36:54.444,2460978.9839634774,8,137,7,43,145.56493297639267,1978.63512646195,0.6974440718395717
PCloud,maxima,2,2025-10-30T11:47:50.000,2460978.991550926,25,132,-10,48,127.88914772474192,1987.6938089771868,0.6908977210127096
PCloud,maxima,3,2025-10-30T12:07:30.000,2460979.0052083335,22,106,-7,74,148.28891700688794,2167.712952977183,0.7144829917828887
PCloud,maxima,4,2025-10-30T12:24:06.000,2460979.016736111,5,86,10,94,111.39484938047931,1902.3638481308838,0.7043923074625565
PCloud,minima,0,2025-10-30T11:47:50.000,2460978.991550926,16,132,-1,48,135.22397119975483,1887.4076607789345,0.778404903603354
RGB,maxima,0,2025-10-30T10:49:45.283,2460978.9512185534,18,165,-3,15,131.7268423891248,1959.4838888004842,0.7824485942912506
RGB,maxima,1,2025-10-30T11:28:10.000,2460978.9778935183,17,141,-2,39,127.45689431951833,1900.0310230398236,0.8046574371460503
RGB,maxima,2,2025-10-30T11:57:36.000,2460978.9983333335,15,118,0,62,138.11680974329005,1926.556268777158,0.8104968873769678
RGB,maxima,3,2025-10-30T12:07:30.000,2460979.0052083335,13,109,2,71,134.5674469958697,1912.615804400546,0.8097650088469153
RGB,maxima,4,2025-10-30T12:25:28.421,2460979.0176900583,16,85,-1,95,128.5978270069871,1802.2446039543938,0.823118890846916
RGB,minima,0,2025-10-30T11:28:10.000,2460978.9778935183,5,145,10,35,119.87701956850803,1898.5482852174744,0.6953294077990432
RGB,minima,1,2025-10-30T11:47:50.000,2460978.991550926,5,131,10,49,139.88650021124943,1961.7259658012854,0.6659660901428298
RGB,minima,2,2025-10-30T12:07:30.000,2460979.0052083335,23,106,-8,74,144.69469680991193,2154.7090072040305,0.7117937515234434
RGB,minima,3,2025-10-30T12:13:24.000,2460979.009305556,25,99,-10,81,130.3475138048473,2040.3752290952293,0.7134733614698067
RGB,minima,4,2025-10-30T12:24:06.000,2460979.016736111,5,86,10,94,111.39484938047931,1902.3638481308838,0.7043923074625565
