Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-01-27T01:45:25.500,2460702.573211806,14,142,1,38,137.72048322947862,1868.841211950432,0.5176470801234245
NH3,maxima,1,2025-01-27T02:01:06.000,2460702.5840972224,10,121,5,59,177.48376026680748,1817.3906811326785,0.5790849924087524
NH3,maxima,2,2025-01-27T02:50:20.471,2460702.618292484,9,75,6,105,170.99958716343383,1942.3171802738264,0.4765859456623302
NH3,maxima,3,2025-01-27T03:54:15.067,2460702.6626743833,12,33,3,147,151.2268456601875,1788.687109979847,0.5316775818665823
NH3,maxima,4,2025-01-27T04:48:40.364,2460702.7004671716,10,5,5,175,161.45687735411065,1933.0243567153984,0.4602495567365126
NH3,minima,0,2025-01-27T01:40:12.000,2460702.5695833336,22,156,-7,24,88.94159192537876,1789.8586935843011,0.47843137383461
NH3,minima,1,2025-01-27T02:11:34.500,2460702.591371528,24,109,-9,71,100.28080885412382,1971.7393765429504,0.5813725739717484
NH3,minima,2,2025-01-27T03:27:44.400,2460702.6442638887,25,49,-10,131,93.61115931248968,1824.6305558162414,0.5301960945129395
PCloud,maxima,0,2025-01-27T01:50:02.118,2460702.576413399,16,137,-1,43,129.23748716213916,1932.9530813159301,0.4994233145433314
PCloud,maxima,1,2025-01-27T01:50:39.000,2460702.5768402778,14,132,1,48,142.03952253291686,1931.4970670265302,0.48823530972003937
PCloud,maxima,2,2025-01-27T02:01:06.000,2460702.5840972224,25,119,-10,61,107.01637846820006,2022.681178130896,0.5385621090730032
PCloud,maxima,3,2025-01-27T02:07:38.813,2460702.5886436636,7,114,8,66,149.46593521357485,2061.5337622787324,0.37463236041367054
PCloud,maxima,4,2025-01-27T02:35:34.588,2460702.608039216,20,82,-5,98,119.61016787589128,2074.686453349555,0.5044982906650094
PCloud,maxima,5,2025-01-27T02:56:29.647,2460702.62256536,19,70,-4,110,116.43117564475547,2054.7595294757807,0.49111881676842184
PCloud,maxima,6,2025-01-27T03:02:30.913,2460702.626746679,8,65,7,115,140.38184577086778,2027.332781794336,0.4426257552012154
PCloud,maxima,7,2025-01-27T03:26:31.364,2460702.6434185603,15,51,0,129,121.50217591795744,1933.9917438843577,0.46301248601891776
