Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2024-10-27T05:13:06.000,2460610.7174305557,10,161,5,19,95.15444287587829,1673.846297669423,0.30980393290519714
NH3,maxima,1,2024-10-27T05:13:06.000,2460610.7174305557,18,157,-3,23,94.9039826626745,1854.8759195064556,0.32156863808631897
NH3,maxima,2,2024-10-27T05:13:06.000,2460610.7174305557,12,152,3,28,95.24384097501651,1759.7997938875433,0.3490196168422699
NH3,maxima,3,2024-10-27T05:20:36.000,2460610.7226388888,16,145,-1,35,101.44495759544955,1830.7588404824123,0.3344537913799286
NH3,maxima,4,2024-10-27T05:34:12.923,2460610.7320940173,14,127,1,53,99.46316937915422,1828.485471867887,0.39698341488838196
NH3,maxima,5,2024-10-27T05:46:06.000,2460610.7403472224,9,105,6,75,123.338683551267,1838.8330148886369,0.44509804248809814
NH3,maxima,6,2024-10-27T06:22:44.400,2460610.7657916667,12,81,3,99,110.37730988178052,1762.2861290482301,0.47137256860733034
NH3,maxima,7,2024-10-27T07:05:32.053,2460610.7955098688,9,54,6,126,133.99370236879815,1874.4571471132365,0.45139319175168086
NH3,maxima,8,2024-10-27T07:29:15.000,2460610.8119791667,10,40,5,140,128.3942122867428,1854.8238944339082,0.4480392187833786
NH3,maxima,9,2024-10-27T08:28:33.000,2460610.8531597224,11,7,4,173,105.9210370058702,1946.3017145795366,0.48627452552318573
NH3,minima,0,2024-10-27T05:13:06.000,2460610.7174305557,18,155,-3,25,74.90850347403102,1789.5674067443806,0.33725491166114807
NH3,minima,1,2024-10-27T05:46:06.000,2460610.7403472224,25,110,-10,70,75.08039315613127,1867.5745016184185,0.43039216101169586
NH3,minima,2,2024-10-27T05:59:01.200,2460610.7493194444,22,92,-7,88,69.86127390716558,1812.7890966015136,0.47607845067977905
NH3,minima,3,2024-10-27T06:25:00.140,2460610.7673627264,22,76,-7,104,77.75642148306824,1828.6041003558778,0.5062471732150677
PCloud,maxima,0,2024-10-27T05:13:06.000,2460610.7174305557,18,157,-3,23,94.9039826626745,1854.8759195064556,0.32156863808631897
PCloud,maxima,1,2024-10-27T05:19:33.692,2460610.721917735,24,146,-9,34,75.4016574837138,1914.5888640738629,0.31553545135718125
PCloud,maxima,2,2024-10-27T05:23:36.000,2460610.7247222224,18,136,-3,44,85.92397596578729,1876.893488481674,0.3705882430076599
PCloud,maxima,3,2024-10-27T05:33:15.600,2460610.7314305557,18,128,-3,52,88.86287501492075,1877.695281543649,0.3993725550174713
PCloud,maxima,4,2024-10-27T05:49:30.000,2460610.7427083333,7,101,8,79,115.1153473074168,1901.2006795829582,0.373787417223579
PCloud,maxima,5,2024-10-27T07:08:38.850,2460610.797671875,13,52,2,128,127.86846232294386,1897.2612086827612,0.44029412120580674
PCloud,maxima,6,2024-10-27T07:57:27.600,2460610.8315694444,17,22,-2,158,100.55385155479973,2032.3020602872257,0.462184876203537
PCloud,maxima,7,2024-10-27T08:28:33.000,2460610.8531597224,10,7,5,173,101.15696167827252,1964.126928738154,0.48235295712947845
PCloud,maxima,8,2024-10-27T08:28:33.000,2460610.8531597224,19,5,-4,175,93.7154638580472,1974.1212867024751,0.48235295712947845
PCloud,minima,0,2024-10-27T05:13:06.000,2460610.7174305557,13,161,2,19,83.81780992381091,1667.1794298778643,0.29411765933036804
PCloud,minima,1,2024-10-27T05:13:06.000,2460610.7174305557,23,156,-8,24,85.98911549526323,1727.6568710374543,0.3294117748737335
PCloud,minima,2,2024-10-27T05:13:06.000,2460610.7174305557,12,151,3,29,94.61641316652995,1718.4468979610938,0.3529411852359772
