Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-02-28T02:15:00.000,2460734.59375,12,113,3,67,153.02011371505807,1764.6896539723816,0.565577645763903
NH3,maxima,1,2025-02-28T03:01:33.750,2460734.6260850695,11,58,4,122,151.65857395311923,1946.490605147522,0.5593125367152665
NH3,maxima,2,2025-02-28T03:51:29.434,2460734.660757337,10,27,5,153,172.7171802447308,1907.5562015953524,0.5691573811368679
NH3,minima,0,2025-02-28T04:07:27.692,2460734.6718482906,25,9,-10,171,112.44279832850913,1876.5354971233312,0.5985706266349324
PCloud,maxima,0,2025-02-28T02:15:00.000,2460734.59375,24,113,-9,67,116.41743659977536,1958.489145971239,0.5257905377860603
PCloud,maxima,1,2025-02-28T02:25:30.000,2460734.6010416667,23,100,-8,80,109.4782579539405,1950.9570709901568,0.5736150264176221
PCloud,maxima,2,2025-02-28T02:25:30.000,2460734.6010416667,5,100,10,80,101.89631101458235,1905.2547679911158,0.5663420897780083
PCloud,maxima,3,2025-02-28T03:00:17.872,2460734.625206856,24,59,-9,121,124.18084841044853,2074.789328884242,0.5346222399683851
PCloud,maxima,4,2025-02-28T03:58:19.149,2460734.6654994087,6,21,9,159,137.27401648025835,2061.1884111374225,0.4841212812658918
PCloud,maxima,5,2025-02-28T03:58:19.149,2460734.6654994087,15,21,0,159,143.9857556308441,1996.8913290223861,0.5694982386951587
PCloud,minima,0,2025-02-28T02:15:00.000,2460734.5937500005,9,125,6,55,131.13527903646127,1581.4316839634594,0.49675948564729605
PCloud,minima,1,2025-02-28T02:36:20.000,2460734.608564815,4,91,11,89,89.81744806117752,1796.2564781896244,0.557146168408218
PCloud,minima,2,2025-02-28T02:36:20.000,2460734.608564815,10,91,5,89,114.89938335145952,1810.869051312885,0.5796553205628697
PCloud,minima,3,2025-02-28T02:44:05.455,2460734.61395202,5,81,10,99,90.16343301438695,1792.2682126153543,0.5622097094281611
PCloud,minima,4,2025-02-28T03:34:46.531,2460734.64914966,9,36,6,144,131.69550404874963,1754.8409905076774,0.6135126003329876
PCloud,minima,5,2025-02-28T04:11:30.000,2460734.6746527776,7,5,8,175,130.30723286938547,1775.0992509167158,0.5930227182518072
PCloud,minima,6,2025-02-28T04:11:30.000,2460734.6746527776,20,4,-5,176,121.93609117921329,1837.374972051292,0.6541585819609506
RGB,maxima,0,2025-02-28T02:15:00.000,2460734.59375,17,113,-2,67,140.62533531763137,1797.1224276709318,0.5844698483663381
RGB,maxima,1,2025-02-28T02:25:30.000,2460734.6010416667,16,100,-1,80,132.1739609176435,1904.3681024090563,0.610285242686232
RGB,maxima,2,2025-02-28T02:36:20.000,2460734.608564815,17,87,-2,93,120.49065349369182,1915.8084813856428,0.6023142319422997
RGB,maxima,3,2025-02-28T02:44:05.455,2460734.61395202,18,81,-3,99,120.1689460954406,1921.8934711926508,0.5958535095733709
RGB,maxima,4,2025-02-28T02:47:00.000,2460734.6159722223,20,74,-5,106,122.64410245120163,1941.4079106795089,0.6045879559558441
RGB,maxima,5,2025-02-28T02:47:00.000,2460734.6159722223,10,74,5,106,118.33702534110162,1882.2001859460102,0.5936674688156662
RGB,maxima,6,2025-02-28T03:28:20.377,2460734.6446802933,8,41,7,139,110.21055193687371,1774.5275732357097,0.6361667811658175
RGB,maxima,7,2025-02-28T03:45:08.571,2460734.6563492063,20,32,-5,148,127.04788086584162,1899.3374745110066,0.6056802093364949
RGB,maxima,8,2025-02-28T03:57:03.750,2460734.664626736,21,22,-6,158,124.33815249239686,1915.1894475090833,0.6109026131929816
RGB,maxima,9,2025-02-28T04:01:00.000,2460734.6673611114,13,17,2,163,145.13863756784167,1956.3696349330141,0.5974716369721176
RGB,maxima,10,2025-02-28T04:11:30.000,2460734.6746527776,20,6,-5,174,118.77914680579099,1844.0074081449916,0.6604723950835276
RGB,maxima,11,2025-02-28T04:11:30.000,2460734.6746527776,10,6,5,174,138.53171468692761,1817.1940405207151,0.6428773818992588
RGB,minima,0,2025-02-28T02:15:00.000,2460734.5937500005,24,125,-9,55,113.99715556506942,1794.3359056617567,0.45890654253534857
RGB,minima,1,2025-02-28T03:03:56.400,2460734.627736111,15,56,0,124,143.39097282901878,2009.0479230463243,0.5527588158831489
RGB,minima,2,2025-02-28T03:08:10.385,2460734.630675748,5,53,10,127,113.04970993465486,1915.086199900521,0.5151534049831521
RGB,minima,3,2025-02-28T03:42:33.061,2460734.6545493198,15,33,0,147,146.43879126352212,1908.5687490791029,0.5563592550912985
RGB,minima,4,2025-02-28T03:55:51.429,2460734.663789682,6,23,9,157,144.12563615601326,2059.3155781126457,0.4766497175046594
