Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2024-11-28T04:08:16.755,2460642.6724161427,9,144,6,36,156.0477318170727,1876.2882050588391,0.4540880581118026
NH3,maxima,1,2024-11-28T04:53:06.692,2460642.70354968,14,117,1,63,147.06769493870218,2099.3140385936185,0.4162895977497101
NH3,maxima,2,2024-11-28T05:21:06.913,2460642.7229966787,10,98,5,82,146.20254238149403,1765.0925396846253,0.5916453781335251
NH3,maxima,3,2024-11-28T06:36:56.280,2460642.7756513893,9,54,6,126,148.81441077216348,1732.3059431524487,0.5520784491300583
NH3,maxima,4,2024-11-28T07:03:09.720,2460642.7938624998,10,39,5,141,136.47287700290886,1845.3639564571822,0.5596078646183015
NH3,maxima,5,2024-11-28T07:38:58.154,2460642.818728632,11,8,4,172,125.44920086403023,1794.6262847742962,0.6380090713500975
PCloud,maxima,0,2024-11-28T03:58:48.000,2460642.665833334,19,155,-4,25,111.99967937800554,1915.535754618358,0.4894117772579193
PCloud,maxima,1,2024-11-28T04:23:29.280,2460642.682977778,8,136,7,44,138.40110600431308,2015.0507784326019,0.39717647671699524
PCloud,maxima,2,2024-11-28T04:48:01.412,2460642.7000163402,15,121,0,59,143.8090662753206,2144.4376703343473,0.45213380280662985
PCloud,maxima,3,2024-11-28T05:47:15.702,2460642.7411539597,16,84,-1,96,117.09970347227919,1943.4970653049681,0.5358364829357634
PCloud,maxima,4,2024-11-28T05:59:51.960,2460642.7499069446,24,76,-9,104,88.53579615196736,1939.0539788778667,0.5273725718259812
PCloud,maxima,5,2024-11-28T06:46:01.500,2460642.7819618057,5,49,10,131,118.10188734879213,1981.63962576018,0.40490196645259857
PCloud,maxima,6,2024-11-28T07:19:15.176,2460642.8050367646,18,30,-3,150,118.05367561779796,1934.0998353091945,0.5337947221363292
PCloud,maxima,7,2024-11-28T07:32:36.000,2460642.8143055555,14,17,1,163,118.3373376883987,1898.1987894461545,0.5200000286102295
PCloud,maxima,8,2024-11-28T07:42:57.000,2460642.821493055,10,4,5,176,120.48108343059623,1890.3799166614658,0.583333358168602
PCloud,minima,0,2024-11-28T03:48:21.000,2460642.658576389,7,169,8,11,89.66017383489847,1546.570095303933,0.5245098173618317
PCloud,minima,1,2024-11-28T03:49:45.730,2460642.6595570575,21,164,-6,16,100.92403628079364,1735.3184475633407,0.5879173528503727
PCloud,minima,2,2024-11-28T04:36:52.560,2460642.6922750003,5,126,10,54,95.01601675574922,1767.979888588051,0.5017255115509034
PCloud,minima,3,2024-11-28T05:10:00.346,2460642.7152817845,7,107,8,73,115.7514989537501,1624.983441001989,0.6155354678630829
PCloud,minima,4,2024-11-28T06:17:18.000,2460642.7620138894,8,66,7,114,100.37593998313,1562.9562281062904,0.6360000175237656
PCloud,minima,5,2024-11-28T07:18:11.160,2460642.8042958337,7,31,8,149,105.2378108835957,1741.8391368429754,0.6720000195503235
PCloud,minima,6,2024-11-28T07:23:11.774,2460642.807775157,7,25,8,155,98.02883416322418,1734.5870887839023,0.6922678688787064
PCloud,minima,7,2024-11-28T07:28:42.375,2460642.8116015624,18,20,-3,160,112.29102212743618,1830.2575747393778,0.6088235527276994
PCloud,minima,8,2024-11-28T07:34:31.535,2460642.815642765,8,12,7,168,104.53722270794057,1668.1910209913103,0.7551299735557201
PCloud,minima,9,2024-11-28T07:40:13.579,2460642.819601608,18,7,-3,173,109.03158305176969,1773.2422973027321,0.665428296515816
RGB,maxima,0,2024-11-28T03:47:27.257,2460642.657954365,6,170,9,10,83.58272337668896,1564.232246061976,0.5269467924322401
RGB,maxima,1,2024-11-28T03:52:22.154,2460642.661367521,21,162,-6,18,99.98448287751413,1756.7143910827444,0.6081448174439944
RGB,maxima,2,2024-11-28T03:54:43.317,2460642.6630013552,7,160,8,20,109.87966814307332,1618.7853039202637,0.5298900226267373
RGB,maxima,3,2024-11-28T04:01:28.340,2460642.667689126,11,150,4,30,139.37916024253587,1811.8968018000007,0.5548602615265136
RGB,maxima,4,2024-11-28T04:01:28.340,2460642.667689126,21,150,-6,30,107.18209266598308,1837.4673648486478,0.606341282103924
