Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-01-29T01:53:34.962,2460704.5788768698,11,153,4,27,128.4635061082302,1837.0507304366058,0.5077677374848953
NH3,maxima,1,2025-01-29T02:04:49.625,2460704.5866854745,12,146,3,34,128.96246884916158,1856.9711529595706,0.5327614583075047
NH3,maxima,2,2025-01-29T02:44:21.375,2460704.6141362847,10,121,5,59,179.1090681939255,1810.98167841133,0.5666666906327009
NH3,maxima,3,2025-01-29T03:12:28.826,2460704.6336669684,19,103,-4,77,126.16639312779499,1947.900620073292,0.558226794652317
NH3,maxima,4,2025-01-29T04:03:47.872,2460704.669304078,10,73,5,107,171.19398758299565,1907.9528093251338,0.4918648473759915
NH3,maxima,5,2025-01-29T05:13:23.412,2460704.7176320804,11,31,4,149,147.21237773778606,1762.0481332385084,0.5511726479904324
PCloud,maxima,0,2025-01-29T02:11:18.245,2460704.59118339,16,143,-1,37,127.58735611661858,1955.2579681941988,0.5166866955708485
PCloud,maxima,1,2025-01-29T02:23:16.875,2460704.5995008685,15,134,0,46,132.3951205855253,1973.09263411495,0.4897058941423893
PCloud,maxima,2,2025-01-29T02:51:19.915,2460704.6189804967,7,115,8,65,154.21974304526444,2050.809231594795,0.3471839890835133
PCloud,maxima,3,2025-01-29T03:22:19.125,2460704.6404991318,19,98,-4,82,119.04180419591124,2000.504295458582,0.5137255005538464
PCloud,maxima,4,2025-01-29T03:53:04.213,2460704.6618543146,20,81,-5,99,128.59740129472868,2105.0416510659647,0.48911140700604055
PCloud,maxima,5,2025-01-29T04:08:43.021,2460704.672720154,7,71,8,109,143.19765176190054,2007.2807888573398,0.37463496783946426
PCloud,maxima,6,2025-01-29T04:44:56.043,2460704.6978708627,25,49,-10,131,104.12485487450873,1906.951545795325,0.4611597853772184
PCloud,maxima,7,2025-01-29T05:18:46.200,2460704.721368056,6,28,9,152,106.89735315104734,1936.870914757615,0.4581176549196243
PCloud,maxima,8,2025-01-29T05:25:18.000,2460704.725902778,16,22,-1,158,131.47340096349959,2021.804806601979,0.4682352960109711
PCloud,maxima,9,2025-01-29T05:30:51.000,2460704.7297569443,21,14,-6,166,115.18242759926899,1983.4667793377932,0.5140196271240711
PCloud,minima,0,2025-01-29T01:30:07.560,2460704.5625875,12,168,3,12,123.86622697959723,1818.3573492907037,0.5212549221515655
PCloud,minima,1,2025-01-29T01:38:38.760,2460704.568504167,19,163,-4,17,112.25887286630676,1790.819285709448,0.6119215887784959
PCloud,minima,2,2025-01-29T01:52:30.353,2460704.5781290852,6,154,9,26,104.63007957182859,1735.1913287296309,0.4784313843530767
PCloud,minima,3,2025-01-29T02:16:41.077,2460704.5949198715,20,139,-5,41,113.86284496392994,1875.9900590742513,0.589064876620586
PCloud,minima,4,2025-01-29T02:20:54.360,2460704.597851389,5,136,10,44,82.9241012591719,1707.6892442472233,0.4760000067949295
PCloud,minima,5,2025-01-29T02:35:43.731,2460704.608145032,9,127,6,53,160.57360795836274,1736.258198306679,0.5601056069135666
