Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-12-14T04:44:00.000,2461023.697222222,11,159,4,21,148.4093394797218,1719.4382196989343,0.5720384373763785
NH3,maxima,1,2025-12-14T04:44:00.000,2461023.697222222,11,147,4,33,157.1591244198545,1941.3517329771005,0.6641278615330524
NH3,maxima,2,2025-12-14T05:04:11.538,2461023.711244658,19,126,-4,54,126.22112659641003,1752.7111975132784,0.7612339977893832
NH3,maxima,3,2025-12-14T05:15:37.500,2461023.719184028,11,108,4,72,159.95713013772354,1864.2750036964942,0.780288088360721
NH3,maxima,4,2025-12-14T05:26:18.000,2461023.7265972225,19,98,-4,82,133.71146094479428,1831.4309939676448,0.7944557518632496
NH3,maxima,5,2025-12-14T06:00:17.885,2461023.750206998,11,73,4,107,148.52757592541508,1820.0209823172443,0.7368316260503964
NH3,maxima,6,2025-12-14T06:38:11.053,2461023.7765168133,11,42,4,138,177.0955638885247,1945.8177401288513,0.753685429984241
NH3,minima,0,2025-12-14T05:01:20.870,2461023.709269324,25,129,-10,51,98.92286756970245,1931.9691054463444,0.6478216833276315
NH3,minima,1,2025-12-14T05:07:55.862,2461023.713840996,25,119,-10,61,100.575314296193,1995.1922613375832,0.6697550218969083
NH3,minima,2,2025-12-14T06:54:22.500,2461023.787760417,24,20,-9,160,107.91745722344609,2045.131509036479,0.7238924856153947
NH3,minima,3,2025-12-14T07:02:30.000,2461023.793402778,24,11,-9,169,105.36696105386741,2011.4064285512331,0.7563307352504274
PCloud,maxima,0,2025-12-14T04:53:52.941,2461023.7040849677,8,139,7,41,119.8147939398041,2080.0078363863518,0.5472408272500047
PCloud,maxima,1,2025-12-14T05:15:37.500,2461023.719184028,5,110,10,70,100.79068814601618,2094.173086359131,0.5999739419977875
PCloud,maxima,2,2025-12-14T05:30:16.875,2461023.7293619798,25,92,-10,88,108.74330072636576,2130.8481319571815,0.6289894746624765
PCloud,maxima,3,2025-12-14T05:51:31.875,2461023.7441189233,5,79,10,101,95.08517047984616,1944.8611317378359,0.6391083807469862
PCloud,maxima,4,2025-12-14T06:41:00.000,2461023.7784722224,6,40,9,140,137.51016410773954,2103.726912757732,0.6340280165741642
PCloud,maxima,5,2025-12-14T07:02:30.000,2461023.793402778,4,13,11,167,86.65525695100166,1917.405420503708,0.7437009898744862
PCloud,minima,0,2025-12-14T04:44:00.000,2461023.697222222,12,158,3,22,147.20230728159657,1693.2342784360255,0.5720193157353278
PCloud,minima,1,2025-12-14T05:03:19.200,2461023.7106388886,18,127,-3,53,123.55015845282723,1739.1777193707155,0.7598499427676091
PCloud,minima,2,2025-12-14T05:05:00.000,2461023.7118055555,11,124,4,56,126.91266949100394,1738.4112253927276,0.7269168972238435
PCloud,minima,3,2025-12-14T05:18:26.053,2461023.7211348685,17,106,-2,74,130.75713405511107,1743.4410728944881,0.810796988290624
PCloud,minima,4,2025-12-14T05:24:18.837,2461023.7252180236,17,101,-2,79,132.39627844137394,1743.1887855253765,0.8087952049998001
PCloud,minima,5,2025-12-14T05:36:54.808,2461023.7339676814,8,87,7,93,121.92729514510594,1708.4281637295242,0.7695909861017319
PCloud,minima,6,2025-12-14T05:56:10.962,2461023.7473490923,16,75,-1,105,130.35406536864318,1753.3106413337568,0.7740627700169193
PCloud,minima,7,2025-12-14T06:26:16.875,2461023.768250868,5,56,10,124,103.0593494486663,1798.057055494526,0.7369562630977895
PCloud,minima,8,2025-12-14T06:27:33.830,2461023.7691415483,18,55,-3,125,146.320876655623,1738.9072934574413,0.8286927884289088
PCloud,minima,9,2025-12-14T06:41:54.857,2461023.7791071427,18,35,-3,145,142.57893258551456,1817.6237343345836,0.8416616018151428
PCloud,minima,10,2025-12-14T07:03:07.059,2461023.793831699,16,9,-1,171,132.3848768754186,1686.3928925074708,0.8630516576427294
RGB,maxima,0,2025-12-14T05:09:15.000,2461023.714756944,11,118,4,62,148.1718407790979,1752.1400722072476,0.7650443026066261
RGB,maxima,1,2025-12-14T05:15:37.500,2461023.719184028,19,108,-4,72,130.39952471967013,1765.418346032208,0.8274655091973409
RGB,maxima,2,2025-12-14T05:31:30.000,2461023.7302083336,8,91,7,89,117.31212006531693,1754.806697772051,0.7862088737732841
RGB,maxima,3,2025-12-14T05:48:51.875,2461023.7422670717,18,80,-3,100,130.1873060280185,1791.257472828605,0.794105486704263
RGB,maxima,4,2025-12-14T06:12:54.375,2461023.758962674,19,66,-4,114,132.6942417518437,1797.0390906399634,0.8104243151360662
RGB,maxima,5,2025-12-14T06:22:44.118,2461023.765788399,9,59,6,121,132.54746943698424,1819.3478280650538,0.7728284182152712
RGB,maxima,6,2025-12-14T06:30:18.000,2461023.7710416666,5,51,10,129,114.1122909627248,1882.2858774845413,0.751102852475244
RGB,maxima,7,2025-12-14T06:32:17.442,2461023.772424096,20,47,-5,133,142.5973061659663,1790.4778872444303,0.8458398772411658
RGB,maxima,8,2025-12-14T06:41:00.000,2461023.7784722224,19,40,-4,140,141.1300350637418,1831.6971304010945,0.8494653041954408
RGB,maxima,9,2025-12-14T06:51:40.000,2461023.78587963,18,27,-3,153,134.06447345290096,1834.6309829644208,0.8701807996660391
RGB,maxima,10,2025-12-14T07:02:30.000,2461023.793402778,18,14,-3,166,122.41199549145375,1761.2332230950726,0.9093916134617304
RGB,minima,0,2025-12-14T04:44:00.000,2461023.697222222,5,159,10,21,62.44740268101084,1787.2727598101092,0.49770078023194786
RGB,minima,1,2025-12-14T04:44:00.000,2461023.697222222,15,159,0,21,126.08543309757275,1752.5005577707782,0.5501767458084755
RGB,minima,2,2025-12-14T04:52:24.000,2461023.7030555555,7,141,8,39,110.98270520931875,2069.906762947084,0.524080848235226
RGB,minima,3,2025-12-14T05:15:37.500,2461023.719184028,5,112,10,68,102.67607771144243,2072.5580655769813,0.5950668057217472
RGB,minima,4,2025-12-14T05:48:51.875,2461023.7422670717,5,80,10,100,95.29368063377889,1924.5211302692423,0.6322215983422023
RGB,minima,5,2025-12-14T06:41:00.000,2461023.7784722224,6,40,9,140,137.51016410773954,2103.726912757732,0.6340280165741642
