Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-11-05T06:32:00.000,2460984.7722222223,18,132,-3,48,131.91967812123502,1834.9192979626393,0.6795848152260713
NH3,maxima,1,2025-11-05T06:32:00.000,2460984.7722222223,17,126,-2,54,134.02783233528328,1880.8713277613163,0.7348315081616767
NH3,maxima,2,2025-11-05T06:42:21.176,2460984.779411765,17,115,-2,65,136.57532065122996,1932.8519157276558,0.7649426536212361
NH3,maxima,3,2025-11-05T06:47:38.571,2460984.7830853174,17,107,-2,73,137.76929545623076,1987.1672615735754,0.7860699352753734
NH3,maxima,4,2025-11-05T06:53:50.000,2460984.787384259,16,99,-1,81,139.47663401475924,1987.6128072138883,0.8068998922177534
NH3,maxima,5,2025-11-05T07:04:52.500,2460984.795052083,15,81,0,99,127.54518051487858,1801.2406309605026,0.8986110446977684
NH3,maxima,6,2025-11-05T07:17:34.800,2460984.8038749998,14,49,1,131,139.39355274846807,1758.664276355879,0.9610050038230925
PCloud,maxima,0,2025-11-05T06:53:00.000,2460984.7868055557,22,102,-7,78,124.64321149194133,2095.0119134294932,0.7259560989280619
PCloud,maxima,1,2025-11-05T07:26:45.000,2460984.8102430557,22,42,-7,138,105.44876102147495,1889.565932033901,0.8990322977967568
PCloud,maxima,2,2025-11-05T07:38:00.000,2460984.8180555557,25,20,-10,160,137.9693052306268,1858.1932006826912,0.8113718413464919
PCloud,minima,0,2025-11-05T06:32:00.000,2460984.7722222223,9,135,6,45,107.70621897645842,1754.4414005034157,0.617682838890663
PCloud,minima,1,2025-11-05T06:32:00.000,2460984.7722222223,10,129,5,51,114.12368475549384,1755.6115360400506,0.6897599469680816
PCloud,minima,2,2025-11-05T06:32:00.000,2460984.7722222223,7,124,8,56,87.93614500899177,1730.3866533112578,0.6973415158910682
PCloud,minima,3,2025-11-05T07:04:52.500,2460984.795052083,5,69,10,111,89.57364626857769,1703.521966392956,0.9026825595724746
PCloud,minima,4,2025-11-05T07:20:47.727,2460984.8061079546,12,46,3,134,138.53676376109445,1742.3125691277596,0.9618685599567899
PCloud,minima,5,2025-11-05T07:29:57.857,2460984.8124751984,4,34,11,146,100.97303095887132,1723.1341385594396,0.9040187796944478
RGB,maxima,0,2025-11-05T07:04:52.500,2460984.795052083,16,65,-1,115,126.47006833820416,1760.8834341073202,0.9620571747038108
RGB,maxima,1,2025-11-05T07:15:50.000,2460984.8026620373,15,52,0,128,137.2166801972725,1773.1731486939373,0.9662127943048202
RGB,maxima,2,2025-11-05T07:26:45.000,2460984.8102430557,15,41,0,139,129.56499978368925,1789.2869184304102,0.9748122504345644
RGB,maxima,3,2025-11-05T07:38:00.000,2460984.8180555557,15,28,0,152,162.58539817973173,1796.4885842353076,0.9682695960040495
RGB,minima,0,2025-11-05T06:58:15.000,2460984.790451389,4,93,11,87,91.09111233254899,1826.4601794505547,0.7717408392416423
