Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-10-16T18:00:16.426,2460965.2501901183,18,170,-3,10,144.06826491429342,1863.935614167216,0.7074895662362458
NH3,maxima,1,2025-10-16T21:42:55.800,2460965.4048125,10,155,5,25,132.72525606262607,1819.8838456936783,0.6414379249016444
NH3,maxima,2,2025-10-16T22:26:19.200,2460965.4349444443,18,153,-3,27,142.56744898785615,1893.8949352993595,0.680588248372078
NH3,maxima,3,2025-10-17T03:34:18.590,2460965.648826275,12,130,3,50,155.9775175111462,1846.957895064026,0.6451302043727187
NH3,maxima,4,2025-10-17T06:03:41.115,2460965.7525591985,18,123,-3,57,155.2299114165562,2008.7115753469736,0.6126004696869459
NH3,maxima,5,2025-10-17T10:06:53.294,2460965.9214501637,14,86,1,94,149.00077398642154,1778.9603554533705,0.6198385427979862
NH3,maxima,6,2025-10-17T10:53:21.849,2460965.9537251047,15,57,0,123,162.37648471600858,1818.875784212486,0.5982242097269814
NH3,maxima,7,2025-10-17T11:22:43.174,2460965.9741108096,17,38,-2,142,157.3505324371751,1801.746224832699,0.7181585845739946
NH3,maxima,8,2025-10-17T11:26:04.047,2460965.9764357237,17,31,-2,149,158.30352317868585,1802.0596984413114,0.7709074463955192
NH3,maxima,9,2025-10-17T11:39:48.000,2460965.9859722224,17,15,-2,165,161.98941882934716,1833.5349885866244,0.7669829360900386
PCloud,maxima,0,2025-10-16T17:47:23.143,2460965.2412400795,23,173,-8,7,116.10422299233502,1898.99806053974,0.5781512771333966
PCloud,maxima,1,2025-10-16T19:12:07.500,2460965.3000868056,5,166,10,14,91.5450480156346,1994.6551836055182,0.4762745305895806
PCloud,maxima,2,2025-10-17T00:22:59.705,2460965.515968807,24,143,-9,37,114.03324462173485,2009.7548149696754,0.5224686748668795
PCloud,maxima,3,2025-10-17T03:55:38.951,2460965.663645264,6,129,9,51,111.9528658280314,1969.3526566627759,0.4601735870857708
PCloud,maxima,4,2025-10-17T06:02:51.864,2460965.751989171,22,119,-7,61,136.1765785662438,2160.7821805549074,0.5001661843162472
PCloud,maxima,5,2025-10-17T10:05:46.080,2460965.920672222,7,87,8,93,113.84314330028587,1884.59193774572,0.49301961898803714
PCloud,maxima,6,2025-10-17T10:53:21.849,2460965.9537251047,4,57,11,123,104.79575343157616,1903.9452151065316,0.4931557684574487
PCloud,minima,0,2025-10-16T23:41:00.492,2460965.4868112477,7,149,8,31,106.72093041822231,1749.1397087154505,0.638894259929657
PCloud,minima,1,2025-10-17T09:38:15.796,2460965.901571712,11,103,4,77,122.11521345073088,1683.2765994550718,0.6346538711567314
PCloud,minima,2,2025-10-17T10:30:09.057,2460965.9376048213,10,71,5,109,137.12127892561475,1700.4557830948822,0.6088050547635779
PCloud,minima,3,2025-10-17T11:29:23.250,2460965.9787413194,9,28,6,152,133.715216164044,1740.3606553557086,0.7132353112101555
RGB,maxima,0,2025-10-16T18:07:02.400,2460965.254888889,18,169,-3,11,143.24262132797676,1865.0265791140564,0.7092156991362571
RGB,maxima,1,2025-10-16T21:42:55.800,2460965.4048125,18,155,-3,25,141.33565728243263,1892.955591337368,0.6853594909111659
RGB,maxima,2,2025-10-16T22:04:37.500,2460965.419878472,8,154,7,26,124.4239587892999,1785.8666261114104,0.6801307370265325
RGB,maxima,3,2025-10-17T00:10:57.387,2460965.507608647,9,144,6,36,128.74022660031616,1771.397870469676,0.6766603608285228
RGB,maxima,4,2025-10-17T02:52:20.164,2460965.6196778235,17,136,-2,44,144.57368902231053,1879.6851101055972,0.6619093706373309
RGB,maxima,5,2025-10-17T03:55:38.951,2460965.663645264,19,129,-4,51,150.6755616693647,1947.2924101836948,0.6860173759890384
RGB,maxima,6,2025-10-17T06:18:52.947,2460965.7631128165,12,118,3,62,135.8811905630294,1853.258054075042,0.6246302206265298
RGB,maxima,7,2025-10-17T09:38:15.796,2460965.901571712,12,103,3,77,123.71158520141557,1685.2399384476187,0.638415375534369
RGB,maxima,8,2025-10-17T09:59:25.347,2460965.916265589,18,90,-3,90,135.42031023416166,1782.9916599420515,0.6634654049970666
RGB,maxima,9,2025-10-17T10:17:58.653,2460965.9291510773,19,78,-4,102,138.00474200099998,1807.4853864467195,0.6643457576936604
RGB,maxima,10,2025-10-17T10:34:16.588,2460965.9404697716,8,68,7,112,131.19717623818676,1735.7535328646316,0.6447520396288704
RGB,maxima,11,2025-10-17T11:08:07.224,2460965.9639725056,18,49,-3,131,156.40157771711918,1851.72719217966,0.6986794873159758
RGB,maxima,12,2025-10-17T11:27:07.286,2460965.977167659,17,30,-2,150,158.18549331382957,1806.5794167881709,0.773389369249344
RGB,maxima,13,2025-10-17T11:29:23.250,2460965.9787413194,8,28,7,152,129.46163048029456,1761.1962915981721,0.7171568796038628
RGB,maxima,14,2025-10-17T11:34:40.500,2460965.9824131946,18,22,-3,158,156.40832149908755,1827.865254352818,0.7803921699523926
RGB,maxima,15,2025-10-17T11:45:16.000,2460965.9897685186,18,7,-3,173,151.11183207874544,1870.8122056024413,0.8130719065666199
RGB,minima,0,2025-10-16T17:47:23.143,2460965.2412400795,25,173,-10,7,105.32400061566143,1885.1438787277716,0.5445378337587629
