Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2025-09-30T11:57:14.182,2460948.998080808,9,170,6,10,142.1815666842557,1874.0941888715117,0.8007130243561484
NH3,maxima,1,2025-09-30T11:58:19.125,2460948.998832465,20,169,-5,11,150.45710210385968,1845.7359928497372,0.9057598095387221
NH3,maxima,2,2025-10-01T01:00:31.200,2460949.542027778,12,140,3,40,163.17514367117136,1876.9195151167062,0.7058823704719543
NH3,maxima,3,2025-10-01T02:42:50.786,2460949.6130877975,18,136,-3,44,161.12850177586378,2121.6183422372465,0.639355762728623
NH3,maxima,4,2025-10-01T09:58:42.000,2460949.915763889,17,98,-2,82,132.2676041413434,1868.9338410775752,0.7450980544090271
NH3,maxima,5,2025-10-01T11:02:09.600,2460949.9598333333,14,54,1,126,152.81951240386957,1848.5643308420567,0.7537255048751831
NH3,maxima,6,2025-10-01T11:30:54.000,2460949.979791667,19,36,-4,144,137.1297594631442,1836.5716823435826,0.8044818043708802
NH3,maxima,7,2025-10-01T11:51:36.000,2460949.9941666666,17,14,-2,166,153.63027569380458,1823.054475186358,0.8130719065666199
NH3,maxima,8,2025-10-01T12:05:42.000,2460950.0039583333,15,4,0,176,156.07755586592748,1823.5293451244675,0.8019607961177826
PCloud,maxima,0,2025-09-30T12:04:56.000,2460949.003425926,8,164,7,16,116.26573210134643,1959.3154049494271,0.6366013288497925
PCloud,maxima,1,2025-10-01T02:26:42.000,2460949.6018749997,23,137,-8,43,146.97189311908554,2300.6714378652173,0.5267974038918813
PCloud,maxima,2,2025-10-01T10:03:53.020,2460949.919363662,10,94,5,86,121.05523674428068,1909.359937790414,0.6412165055469591
PCloud,maxima,3,2025-10-01T11:02:09.600,2460949.9598333333,25,55,-10,125,115.0689252820966,1996.006759021579,0.6227451205253601
PCloud,maxima,4,2025-10-01T11:56:30.261,2460949.997572464,6,9,9,171,93.4317691479306,1904.5775831871154,0.5856777740561444
PCloud,minima,0,2025-09-30T11:59:28.258,2460948.9996326165,19,168,-4,12,149.75142685799457,1831.214585491635,0.9396584476194074
PCloud,minima,1,2025-09-30T19:46:34.714,2460949.3240128965,8,149,7,31,124.83880306516194,1766.966320275872,0.6904762078608785
PCloud,minima,2,2025-10-01T10:12:23.647,2460949.925273693,17,88,-2,92,134.17111980901464,1856.531763917323,0.7238754489842583
PCloud,minima,3,2025-10-01T11:34:45.231,2460949.982467949,8,33,7,147,106.1824025497814,1725.321759985384,0.7686274647712708
PCloud,minima,4,2025-10-01T11:39:15.000,2460949.9855902777,10,26,5,154,127.05937256430198,1723.0399691065543,0.8529411852359772
RGB,maxima,0,2025-09-30T11:57:14.182,2460948.998080808,8,170,7,10,138.0960741523873,1855.8495465471108,0.8470588326454163
RGB,maxima,1,2025-09-30T11:59:28.258,2460948.9996326165,19,168,-4,12,149.75142685799457,1831.214585491635,0.9396584476194074
RGB,maxima,2,2025-09-30T12:50:20.571,2460949.0349603174,7,162,8,18,114.23227012622228,1927.355014009773,0.7796918888177191
RGB,maxima,3,2025-09-30T18:44:37.655,2460949.2809913796,20,153,-5,27,140.65738411126696,1860.9750886746624,0.7890466657178156
RGB,maxima,4,2025-09-30T21:07:00.000,2460949.3798611113,10,146,5,34,146.57760027803434,1768.2864956245014,0.7272612433279714
RGB,maxima,5,2025-10-01T09:52:13.385,2460949.9112660256,9,108,6,72,113.19356516396078,1810.1353952047832,0.7499246001243591
RGB,maxima,6,2025-10-01T09:58:42.000,2460949.915763889,19,98,-4,82,129.57621642254512,1874.6027556752567,0.7717647194862366
RGB,maxima,7,2025-10-01T10:15:53.625,2460949.927703993,19,85,-4,95,133.33773688277043,1877.5489188290294,0.7894607968628405
RGB,maxima,8,2025-10-01T10:58:12.000,2460949.9570833333,19,59,-4,121,148.88740931795712,1883.1211155950978,0.7987745217978954
RGB,maxima,9,2025-10-01T11:02:09.600,2460949.9598333333,12,52,3,128,146.98209982172784,1823.1835478358448,0.7756862878799439
RGB,maxima,10,2025-10-01T11:07:26.550,2460949.963501736,19,47,-4,133,142.57311651582998,1901.4471603312873,0.8060784429311753
RGB,maxima,11,2025-10-01T11:21:46.244,2460949.973451897,18,42,-3,138,138.6624283752405,1845.5758212605579,0.8062171325450991
RGB,maxima,12,2025-10-01T11:39:15.000,2460949.9855902777,9,26,6,154,121.81452698674539,1731.3876732904228,0.8588235378265381
RGB,maxima,13,2025-10-01T11:42:37.091,2460949.987929293,19,23,-4,157,145.39862148717162,1830.7728673032786,0.8691622181372209
RGB,minima,0,2025-09-30T11:56:13.059,2460948.997373366,4,171,11,9,94.91105600928692,1841.4245216993372,0.5456747675643248
RGB,minima,1,2025-09-30T12:50:20.571,2460949.0349603174,4,162,11,18,87.05054900838016,1881.8285273739764,0.5001400751726968
RGB,minima,2,2025-10-01T01:55:55.286,2460949.580500992,5,138,10,42,105.81714943425402,1885.7118731208354,0.4886554735047477
RGB,minima,3,2025-10-01T02:42:50.786,2460949.6130877975,16,136,-1,44,159.31232190166094,2048.072918067972,0.5812325168933187
RGB,minima,4,2025-10-01T10:07:14.885,2460949.9217000534,6,91,9,89,103.20749862644827,1878.1248381887194,0.5771493424589818
RGB,minima,5,2025-10-01T10:56:59.265,2460949.9562414964,7,60,8,120,115.47888453734105,1853.4169691191075,0.5991196662795787
RGB,minima,6,2025-10-01T11:58:00.545,2460949.998617424,6,8,9,172,94.46513180904131,1896.8442836707777,0.5852050158110531
